ciudad,idprovincia,codeid,latitude,longitude
"Cerro del Arbolito",11,,-32.10222,-56.55738
"Cerro del Boquerón",11,,-31.95697,-56.61598
"Cerro del Cementerio",18,,-32.1,-56.05
"Cerro del Indio Marcos",9,,-34.61091,-54.91783
"Cerro del Infierno",14,,-34.32485,-54.27058
"Cerro del Olimar",19,,-33.1852,-54.64685
"Cerro del Perdido",8,,-34.278,-55.19169
"Cerro del Puma",8,,-34.4259,-55.32323
"Cerro del Toro",9,,-34.86354,-55.25248
"Cerro Ejido",1,,-30.42694,-56.46556
"Cerro Lambaré",18,,-31.53325,-55.98418
"Cerro Largo",3,,-32.33333,-54.33333
"Cerro Largo International Airport",3,,-32.36667,-54.21667
"Cerro Mal Abrigo",4,,-34.06875,-57.10189
"Cerro María Piquí",11,,-32.12346,-57.16629
"Cerro Mosquitos",2,,-34.63009,-55.70862
"Cerro Mulero",8,,-33.15,-55.08333
"Cerro Negro",9,,-34.28846,-54.71758
"Cerro Papagallo",13,,-31.76667,-55.4
"Cerro Pelado",9,,-34.88153,-54.97674
"Cerro Pereira",18,,-32.33333,-55.13333
"Cerro Piedras de Afilar",2,,-34.72794,-55.57287
"Cerro Topador",1,,-30.2859,-56.81988
"Cerro Valentines",7,,-33.26667,-55.1
"Cerro Vera",17,,-33.2,-57.48333
"Cerro Verdún",8,,-34.37296,-55.29155
"Cerro Vichadero",13,,-31.78333,-54.71667
"Cerro Vigía",14,,-33.7,-53.58333
"Cerros de Batoví",18,,-31.87813,-56.05299
"Cerros de Cambará",11,,-32.25238,-56.7879
"Cerros de Itacabó",12,,-32.82435,-57.32551
"Cerros de la Bella Vista",14,,-34.03333,-53.95
"Cerros de la Punta de la Isla Larga",14,,-33.98034,-53.85638
"Cerros de los Indios",14,,-33.91421,-53.67697
"Cerros de Ojosmín",6,,-33.70011,-57.07662
"Cerros de Vera",15,,-31.59924,-56.81058
"Cerros del Avestruz",19,,-33.13888,-54.58633
"Cerros Dos Hermanos",5,,-32.58333,-56
"Cerros Vichaderos",1,,-30.91965,-56.23843
"Chacras de Dolores",17,,-33.55424,-58.21093
Chamberlain,18,,-32.68858,-56.47744
Chamizo,7,,-34.24132,-55.91673
Chapicuy,11,,-31.66048,-57.88809
"Charqueada Vieja",19,,-33.1596,-53.71234
Chihuahua,9,,-34.8741,-55.0888
Chui,14,,-33.69792,-53.45926
Chuy,14,,-33.73128,-53.50001
"Ciudad de la Costa",2,,-34.81972,-55.952
"Ciudad del Plata",16,,-34.767,-56.38381
"Ciudad Vieja",10,,-34.90833,-56.20833
"Colinas de Solymar",2,,-34.80334,-55.95949
Colón,10,,-34.8,-56.23333
Colonia,4,,-34.47459,-57.84375
"Colonia Agraciada",17,,-33.76667,-58.33333
"Colonia Airport",4,,-34.45717,-57.76877
"Colonia Arroyo Malo",11,,-31.91724,-58.08265
"Colonia Belga",11,,-32.41667,-58.13333
"Colonia Buena Vista",17,,-33.7,-58.36667
"Colonia Carolina",11,,-32.56667,-57.91667
"Colonia Ceres",3,,-32.41667,-54.21667
"Colonia Chapicuy",11,,-31.65,-57.91667
"Colonia de Jefferies",19,,-33.20233,-54.24693
"Colonia del Sacramento",4,,-34.46262,-57.83976
"Colonia Diana",11,,-32.28333,-57.26667
"Colonia Díaz",17,,-33.35,-58.03333
"Colonia El Duraznal",11,,-32.33333,-57.66667
"Colonia Estrella",1,,-30.44893,-57.41583
"Colonia Francia",7,,-33.73333,-56.05
"Colonia González",14,,-33.82346,-54.31904
"Colonia Greissing",14,,-33.86992,-54.28206
"Colonia Guaviyú",11,,-31.83333,-58.03333
"Colonia Harriague",15,,-31.23333,-57.66667
"Colonia Italia",16,,-34.58333,-56.63333
"Colonia Itapebí",15,,-31.33756,-57.40708
"Colonia Itapeby",15,,-31.33333,-57.46667
"Colonia La Concordia",17,,-33.61555,-58.35253
"Colonia La Palma",11,,-32.01667,-57.96667
"Colonia Larrañaga",17,,-33.86667,-57.53333
"Colonia Las Delicias",11,,-32.08333,-58.1
"Colonia Lavalleja",15,,-31.09386,-57.02332
"Colonia Lisboa",4,,-34.31667,-57.61667
"Colonia María Teresa",3,,-32.25,-54.33333
"Colonia Nicolich",2,,-34.81516,-56.02435
"Colonia Nin y Silva",11,,-32.45,-57.58333
"Colonia Ombúes de Lavalle",4,,-33.91667,-57.83333
"Colonia Osiman y Lerena",15,,-31.28333,-57.9
"Colonia Palma",1,,-30.58416,-57.67796
"Colonia Reyles",5,,-33.11667,-55.71667
"Colonia Rivera",1,,-30.43333,-56.58333
"Colonia Rosario",4,,-34.41667,-57.28333
"Colonia San Gregorio",1,,-30.52079,-57.77823
"Colonia Sánchez",7,,-34.15,-56.05
"Colonia Suiza",4,,-34.31667,-57.21667
"Colonia Valdense",4,,-34.33957,-57.26246
Conchillas,4,,-34.16477,-58.03393
Conciliación,10,,-34.83333,-56.23333
Cordon,10,,-34.9,-56.18333
Coronado,1,,-30.29785,-57.61119
"Corral de Palma",14,,-33.56658,-53.90118
"Corral de Palmas",14,,-33.89594,-53.78433
"Corrales de Cebollatí",8,,-33.40436,-54.55421
"Costa Azul",2,,-34.76524,-55.6588
"Costas de Cebollatí",14,,-33.38617,-53.94139
"Costas de Corrales",8,,-33.38549,-54.35577
"Costas de Pelotas",14,,-33.477,-53.72318
"Costas de San Francisco",19,,-33.12513,-53.91633
"Costas del Arroyo Malo",19,,-33.15598,-54.52328
"Costas del Ceibo",14,,-33.50451,-53.63049
"Cruz de los Caminos",18,,-32.23255,-54.96705
Cuareim,1,,-30.22519,-57.56802
Cuaró,1,,-30.61174,-56.90455
"Cuchilla Alta",2,,-34.791,-55.49915
"Cuchilla Alvariza",9,,-34.53612,-55.20308
"Cuchilla Caraguatá",18,,-32.23333,-54.98333
"Cuchilla Carumbé",15,,-31.6779,-57.49476
"Cuchilla Cuñapirú",13,,-31.2,-55.6
"Cuchilla de Areicuá",11,,-31.96667,-55.43333
"Cuchilla de Catalán",1,,-30.7561,-56.19313
"Cuchilla de Clara",18,,-32.21667,-55.68333
"Cuchilla de Haedo",18,,-31.90567,-56.25602
"Cuchilla de Illescas",7,,-33.55,-55.43333
"Cuchilla de La Casa de Piedra",18,,-31.52088,-56.17596
"Cuchilla de La Colonia",4,,-33.97166,-57.43691
"Cuchilla de La Venta Quemada",13,,-31.24694,-55.96389
"Cuchilla de Las Averías",12,,-32.49385,-56.98289
"Cuchilla de las Cañas",15,,-31.29548,-56.75833
"Cuchilla de las Flores",12,,-32.84204,-57.21049
"Cuchilla de Las Tres Cruces",18,,-31.44397,-55.99003
"Cuchilla de Los Arapeyes",15,,-31.07474,-56.9215
"Cuchilla de los Ladrones",19,,-33,-54.6
"Cuchilla de Los Médanos",11,,-31.79625,-57.52117
"Cuchilla de los Once Cerros",18,,-32.13333,-56
"Cuchilla de Los Tres Cerros",1,,-30.55705,-56.83542
"Cuchilla de Palomeque",19,,-33.30983,-54.12486
"Cuchilla de Peralta",18,,-32.38383,-56.25066
"Cuchilla de Pereira",18,,-32.36667,-55.25
"Cuchilla de Pichinango",4,,-34.05693,-57.28933
"Cuchilla de Retamosa",8,,-33.55,-54.95
"Cuchilla de Salto",15,,-31.41597,-57.51961
"Cuchilla de Salvañach",18,,-31.88333,-55.96667
"Cuchilla de San Gabriel",7,,-34.21484,-56.02654
"Cuchilla de San José",11,,-31.89891,-57.68342
"Cuchilla del Arbolito",14,,-34.0912,-54.42333
"Cuchilla del Chapicuy",11,,-31.66688,-57.796
"Cuchilla del Correntino",17,,-33.25873,-57.52189
"Cuchilla del Daymán",15,,-31.34798,-57.3831
"Cuchilla del Medio",8,,-33.26667,-54.75
"Cuchilla del Monzón",7,,-33.31667,-55.28333
"Cuchilla del Paraíso",3,,-32.5,-53.95
"Cuchilla del Peñón",14,,-34.02112,-53.86435
"Cuchilla del Quebracho",3,,-32.66667,-54.91667
"Cuchilla Grande Inferior",7,,-33.83333,-56.16667
"Cuchilla Guaviyú",1,,-30.60656,-57.47566
"Cuchilla Mangrullo",16,,-34.55811,-56.74946
"Cuchilla Manguera",13,,-31.35,-55.38333
"Cuchilla Pavón",16,,-34.29419,-56.98823
"Cuchilla San Salvador",4,,-33.94193,-57.62683
"Cuchilla Santo Domingo",18,,-32.01667,-55.68333
"Cuchilla Valentín",7,,-33.26667,-55.25
"Cuchilla Villasboas",5,,-33.23333,-56.46667
"Cuchilla Yacaré Cururú",1,,-30.53733,-56.52434
"Cuchilla Yaguarí",13,,-31.46667,-55.08333
"Cuchilla Yerbales",8,,-33.86667,-54.73333
"Cuchilla Yucutujá",1,,-30.55513,-57.16023
Curtina,18,,-32.15,-56.11667
"Delta del Tigre",16,,-34.76488,-56.3645
"Diecinueve de Abril",14,,-34.3628,-54.06718
"Diecinueve de Junio",14,,-33.6102,-54.32994
"Dieciocho de Julio",14,,-33.68216,-53.55325
Dolores,17,,-33.56992,-58.2931
"Don Carlos Chico",14,,-34.33704,-54.23222
Durazno,5,,-33.35887,-56.49917
"Durazno Department",5,,-33.08333,-56.08333
"Ecilda Paullier",16,,-34.35778,-57.04883
Egaña,17,,-33.60231,-57.62691
"El Bosque",2,,-34.83784,-55.9731
"El Chorro",9,,-34.90205,-54.81281
"El Dorado",2,,-34.69833,-56.2175
"El Eucaliptus",11,,-31.89896,-57.26289
"El Islote",14,,-34.4026,-53.74996
"El Jaguel Airport",9,,-34.91384,-54.92053
"El Ombú",12,,-32.8578,-57.45562
"El Pinar",2,,-34.79483,-55.88946
"El Semillero",4,,-34.33594,-57.69057
"El Tesoro",9,,-34.90328,-54.87019
"Empalme de Velázquez",14,,-33.97432,-54.30873
"Empalme Olmos",2,,-34.69753,-55.89268
Esperanza,11,,-32.34984,-57.9483
"Estación Atlántida",2,,-34.74479,-55.7642
"Estación La Floresta",2,,-34.73468,-55.68559
"Estación Porvenir",11,,-32.37085,-57.85371
"Estación Tapia",2,,-34.56768,-55.75113
"Estanque de Pando",2,,-34.6944,-55.97063
"Estero del Escudero",14,,-33.76667,-53.48333
"Estiva de Chafalote",14,,-34.22547,-54.12638
"Farallon Island",4,,-34.48468,-57.91835
"Flor de Maroñas",10,,-34.85,-56.11667
"Florencio Sánchez",4,,-33.87785,-57.37166
"Flores Department",6,,-33.58333,-56.83333
Florida,7,,-34.09556,-56.21417
Fomento,4,,-34.43323,-57.2537
"Fraile Muerto",3,,-32.49252,-54.52964
Franquia,1,,-30.2127,-57.5924
"Fray Bentos",17,,-33.11214,-58.3111
"Fray Bentos Airport",12,,-33.143,-58.2941
"Fray Marcos",7,,-34.19388,-55.7345
"Gajo del Tacuarembó Chico",18,,-31.62741,-56.16421
Gallinal,11,,-31.8847,-57.48016
Garibaldi,15,,-31.33929,-57.82745
Garzón,9,,-34.59132,-54.54502
"Garzón Abajo",14,,-34.71253,-54.47201
"Garzón al Medio",14,,-34.58029,-54.46528
"Garzón Arriba",14,,-34.47499,-54.50723
"General Enrique Martínez",14,,-33.20388,-53.80524
Gerona,9,,-34.7649,-55.2555
"Gorriti Island",9,,-34.95362,-54.97154
Grecco,12,,-32.81454,-57.04397
"Gregorio Aznáres",9,,-34.74657,-55.39673
"Guaviyú de Arapey",15,,-31.08884,-56.68742
Guazu-Virá,2,,-34.7655,-55.61261
Guichón,11,,-32.35846,-57.19778
Gutiérrez,8,,-33.52315,-54.54772
Higuerón,14,,-34.07761,-54.2527
"Horqueta de Castillos",14,,-34.14,-53.94656
"India Muerta",14,,-34.14872,-54.17414
"Ingeniero Agrónomo Alfredo Mones Quintela",1,,-30.37375,-57.66376
"Isidoro Noblía",3,,-31.96218,-54.12309
"Isla Almirón",11,,-32.38333,-58.18333
"Isla Bizcochero",10,,-34.87771,-56.24167
"Isla Caballos",12,,-33.08976,-58.18942
"Isla Chapicuy",11,,-31.67196,-58.00466
"Isla Chica del Queguay",11,,-32.15294,-58.12704
"Isla Coronilla",14,,-34.95,-53.46667
"Isla de Flores",2,,-34.94189,-55.92593
"Isla de Francia",15,,-31.15,-57.91667
"Isla de la Paloma",14,,-34.66667,-54.13333
"Isla de la Tuna",14,,-34.6623,-54.14866
"Isla de las Gaviotas",10,,-34.90277,-56.10441
"Isla de Lobos",9,,-35.02709,-54.8838
"Isla del Burro",12,,-32.93292,-58.09142
"Isla del Marco",14,,-34.34981,-53.74065
"Isla del Mono",10,,-34.91667,-56.11667
"Isla del Naranjo",12,,-33.36717,-58.27397
"Isla del Paredón",15,,-30.71667,-57.8
"Isla del Queguay",11,,-32.16667,-58.15
"Isla del Tacuarí",19,,-32.76667,-53.33333
"Isla del Vizcaíno",12,,-33.36459,-58.37139
"Isla Encantada",14,,-34.40719,-53.76576
"Isla Guaviyú",11,,-31.73947,-58.03353
"Isla Juncal",4,,-33.97211,-58.37595
"Isla Lobos",12,,-33.38544,-58.40126
"Isla López del Este",4,,-34.45179,-57.88087
"Isla López del Oeste",4,,-34.44967,-57.89469
"Isla Negra",14,,-33.60428,-53.58024
"Isla Patrulla",19,,-32.98333,-54.58333
"Isla Rasa",14,,-34.4031,-53.76946
"Isla San Gabriel",4,,-34.47362,-57.89017
"Isla Santa María Chica",12,,-33.03976,-58.10586
"Isla Santa María Grande",12,,-33.0537,-58.12672
"Isla Santiago Grande",17,,-33.41468,-58.38246
"Isla Seca",14,,-34.35151,-53.76022
"Isla Sola",4,,-34.01831,-58.31174
"Isla Timotéo Domínguez",4,,-34.17137,-58.25608
"Isla Zapallo",1,,-30.49777,-57.87204
"Islas Almeria",11,,-32.38513,-58.16875
"Islas de Castillo Grande",14,,-34.35137,-53.75164
"Islas de la Coronilla",14,,-34.95,-53.48333
"Islas de Torres",14,,-34.40503,-53.75679
"Islas Dos Hermanas",4,,-34.0745,-58.27951
"Islas Mellizas",11,,-31.82283,-58.07324
"Islote de la Luz",10,,-34.91667,-56.05
"Islote El Matón",4,,-34.05493,-58.31509
"Islote La Sirena",2,,-34.7842,-55.76102
"Islotes Las Toscas",2,,-34.81667,-55.55
"Ismael Cortinas",6,,-33.96062,-57.08979
Ituzaingó,16,,-34.42028,-56.42488
"Jardines de Pando",2,,-34.6861,-55.9656
Jaureguiberry,2,,-34.78606,-55.40455
"Javier de Viana",1,,-30.43314,-56.78489
"Joaquín Suárez",2,,-34.73501,-56.0347
"José Batlle y Ordóñez",8,,-33.46667,-55.11667
"Jose Enrique Rodo",17,,-33.6435,-57.5279
"Jose Ignacio",9,,-34.95,-54.7
"José Pedro Varela",8,,-33.45451,-54.53586
"Juan L. Lacaze",4,,-34.41888,-57.45285
"Juan Lacaze",4,,-34.39212,-57.43194
Juanicó,2,,-34.59454,-56.25334
Kiyú,16,,-34.69412,-56.74957
"La Barra",9,,-34.91196,-54.85397
"La Barra de Maldonado",9,,-34.86666,-54.86667
"La Calera",19,,-33.1888,-54.37362
"La Capuera",9,,-34.85414,-55.12897
"La Centinela",14,,-34.20753,-54.4355
"La Coronilla",14,,-33.55791,-53.85803
"La Cruz",7,,-33.92994,-56.23849
"La Esmeralda",14,,-34.15727,-53.69757
"La Floresta",2,,-34.75572,-55.68141
"La Paloma",5,,-32.72689,-55.5827
"La Paz",4,,-34.34775,-57.30956
"La Pedrera",14,,-34.59211,-54.12352
"La Ribiera",14,,-34.54519,-54.32662
"La Sierra",9,,-34.75722,-55.39171
"La Tuna",14,,-34.02353,-54.17264
Lagomar,2,,-34.83768,-55.9832
"Lagoon of the Willow",9,,-34.81423,-55.05687
"Laguna Blanca",14,,-33.95284,-53.61515
"Laguna Capón Alto",18,,-31.98333,-55.35
"Laguna de Castillos",14,,-34.31888,-53.92528
"Laguna de los Cisnes",9,,-34.83983,-55.11943
"Laguna de Paulina",11,,-32.05,-55.4
"Laguna del Barro",9,,-34.8503,-54.70651
"Laguna del Bicho",14,,-33.95284,-53.56925
"Laguna del Diario",9,,-34.90212,-55.00751
"Laguna del Potrero",9,,-34.82828,-55.15203
"Laguna del Sauce",9,,-34.79591,-55.0113
"Laguna Guacha",19,,-32.78333,-53.35
"Laguna José Ignacio",9,,-34.82532,-54.70445
"Laguna Mazangano",18,,-32.11667,-54.65
"Laguna Negra",14,,-34.03014,-53.68012
"Laguna Santa Teresa",18,,-32.13333,-54.81667
Lagunitas,14,,-33.5311,-54.06356
Lapuente,13,,-31.41667,-54.91667
"Las Cañas",5,,-32.93333,-55.51667
"Las Canteras",10,,-34.8714,-56.1058
"Las Flores",18,,-31.81667,-55.21667
"Las Piedras",1,,-30.26204,-57.58174
"Las Toscas",18,,-32.17663,-55.0143
"Las Vegas",2,,-34.66258,-55.82977
Lascano,14,,-33.67235,-54.2065
Laureles,15,,-31.49901,-57.52548
Lavalleja,15,,-31.08196,-57.00585
Libertad,16,,-34.64977,-56.63898
Lomas,14,,-34.55051,-54.17852
"Lorenzo Geyres",11,,-32.07709,-57.91681
"Los Ajos",14,,-33.78321,-54.08461
"Los Andaluces",14,,-33.6983,-54.18254
"Los Cerrillos",14,,-34.4097,-54.48602
"Los Cerros de San Juan",4,,-34.21871,-57.93073
"Los Indios",14,,-33.86241,-53.86289
"Los Novillos",18,,-31.98333,-55.68333
"Los Tapes",8,,-33.93053,-54.88294
"Los Titanes",2,,-34.77978,-55.56697
"Los Vásquez",18,,-31.88333,-55.43333
"Luguna Verde",14,,-33.94297,-53.58849
Maldonado,9,,-34.8439,-54.98297
Malvin,10,,-34.89121,-56.09943
"Malvín Norte",10,,-34.881,-56.1168
Manantiales,9,,-34.90452,-54.82625
Manga,10,,-34.81667,-56.1
Marindia,2,,-34.77433,-55.82406
Mariscala,8,,-34.04085,-54.77732
Maroñas,10,,-34.85,-56.11667
Masoller,1,,-31.08339,-56.0041
Mataojo,15,,-31.16385,-56.32533
Maturrango,14,,-34.04159,-53.92999
Melilla,10,,-34.78333,-56.25
Melo,3,,-32.37028,-54.1675
Mendoza,7,,-34.28211,-56.21441
"Mendoza Chico",7,,-34.23755,-56.21667
Mercedes,17,,-33.2524,-58.03047
Merinos,11,,-32.38486,-56.90429
"Meseta del Hervidero",11,,-31.55,-57.96667
Miguelete,4,,-34.00646,-57.64792
Migues,2,,-34.48759,-55.62793
Minas,8,,-34.37589,-55.23771
"Minas de Corrales",13,,-31.57375,-55.47075
Minuano,4,,-34.36329,-57.45079
Moirones,13,,-31.60427,-54.98547
"Molles de Gutiérrez",8,,-33.45655,-54.63527
"Molles de Olimar",19,,-33.31881,-54.55512
"Monte de Ombúes",14,,-34.65411,-54.22783
Montes,2,,-34.49339,-55.56219
Montevideo,10,,-34.90222,-56.20861
"Montevideo Department",10,,-34.825,-56.2
Morató,11,,-32.37904,-56.69789
"Municipio A",10,,-34.84311,-56.31553
"Municipio B",10,,-34.90509,-56.18389
"Municipio C",10,,-34.87168,-56.18736
"Municipio Ch",10,,-34.90288,-56.14853
"Municipio D",10,,-34.78791,-56.14991
"Municipio de Vergara",19,,-32.94131,-54.06854
"Municipio E",10,,-34.88324,-56.08955
"Municipio F",10,,-34.82272,-56.0909
"Municipio G",10,,-34.77611,-56.25665
Nando,3,,-32.17435,-54.0847
Neptunia,2,,-34.78837,-55.87999
"Nico Pérez",7,,-33.48333,-55.15
Nicolich,2,,-34.80594,-56.01483
"Nueva Helvecia",4,,-34.30305,-57.20707
"Nueva Palmira",4,,-33.87031,-58.41176
"Nuevo Berlín",12,,-32.97974,-58.05858
"Nuevo París",10,,-34.85,-56.23333
"Nuevo Paysandú",11,,-32.26991,-58.07727
"Ocean Park",9,,-34.86896,-55.11515
"Olimar Grande",19,,-33.31144,-54.30047
"Ombúes de Lavalle",4,,-33.93783,-57.80959
Oratorio,14,,-33.97967,-54.01898
Orgoroso,11,,-32.38001,-57.51733
"Pajas Blancas",10,,-34.86751,-56.33345
Palmar,17,,-33.06249,-57.46073
Palmitas,17,,-33.50719,-57.80079
"Palo a Pique",19,,-33.26783,-54.56795
"Palo Solo",17,,-33.82885,-58.02352
"Pan de Azúcar",9,,-34.7787,-55.23582
"Pan de Azucar Flora and Fauna Reserve",9,,-34.814,-55.24964
Pando,2,,-34.70848,-55.95447
"Parque Carrasco",2,,-34.85806,-56.00917
"Parque del Plata",2,,-34.75871,-55.72077
"Parque Nacional de Santa Teresa",14,,-33.98428,-53.55394
"Parque Nacional San Miguel",14,,-33.7105,-53.54296
"Parque Rodo",10,,-34.91754,-56.16683
"Paso Ancho",19,,-33.21361,-54.3384
"Paso Ataques",13,,-31.1,-55.66667
"Paso Bonilla",18,,-31.80763,-55.97929
"Paso Campamento",1,,-30.78904,-56.7818
"Paso Carrasco",2,,-34.8494,-56.03193
"Paso de Carrasco",2,,-34.86028,-56.05222
"Paso de Ceferino",18,,-31.51973,-56.07664
"Paso de La Arena",14,,-33.6166,-53.80594
"Paso de la Horqueta",4,,-34.23775,-57.88152
"Paso de López",14,,-33.4313,-53.78894
"Paso De Los Toros",18,,-32.71634,-56.51185
"Paso de Mesa",8,,-33.95363,-54.89508
"Paso del Cerro",18,,-31.47818,-55.83318
"Paso del Ombú",14,,-33.58874,-53.59173
"Paso del Potrero",15,,-31.43802,-56.83835
"Paso Doña Rosa",14,,-34.45334,-54.10303
"Paso Hospital",4,,-34.12665,-57.67568
"Paso Mazangano",18,,-32.11667,-54.68333
"Paso Molino",10,,-34.85706,-56.21919
"Paso Ramos",17,,-33.55549,-58.16329
Paysandú,11,,-32.3171,-58.08072
"Paysandú Department",11,,-32.08333,-57.25
"Peatonal Sarandí",10,,-34.90677,-56.20189
Peñarol,10,,-34.81667,-56.18333
"Picada de Chafalote",14,,-34.25543,-54.13884
"Picada de Marica Acosta",14,,-33.85842,-54.21645
"Piedra Dellazoppa",10,,-34.91667,-56.28333
"Piedra Pintada",1,,-30.52417,-56.35267
