ciudad,idprovincia,codeid,latitude,longitude
"El Chayote",1,,10.17997,-84.35151
"El Espavel",3,,11.11802,-85.47384
"El Guarco",2,,9.73931,-83.92735
"El Muerto",3,,10.706,-85.50456
"El Roble",7,,9.98268,-84.74185
"El Rosario",1,,10.0439,-84.3782
"El Tejar",2,,9.84372,-83.94746
"El Zapotal",7,,10.01118,-84.79755
Escazú,8,,9.91834,-84.14929
Esparza,7,,9.99197,-84.66628
"Espíritu Santo",7,,9.96816,-84.69768
Esquipulas,1,,10.05676,-84.42337
"Fila de Bustamante",8,,9.71667,-84.13333
"Fila Palo de Arco",3,,10.39049,-85.77567
Filadelfia,3,,10.44458,-85.55153
"Finca 63 Airport",7,,8.65107,-83.06462
"Finca Joya",2,,9.97991,-83.66044
Flamingo,3,,10.43481,-85.79181
Florencia,1,,10.36131,-84.47496
Flores,4,,10.0064,-84.1549
Florida,6,,10.04371,-83.62613
Frailes,8,,9.75463,-84.06512
Francia,6,,10.12725,-83.54328
Gamalotal,3,,10.06113,-85.5061
"Gamalotillo Dos",8,,9.60985,-84.44332
"Gandoca Manzanillo National Wildlife Refuge",6,,9.61236,-82.68293
Garabito,7,,9.61903,-84.62013
Garza,3,,9.91066,-85.64386
"General Viejo",8,,9.3671,-83.66793
Goicoechea,8,,9.94848,-84.06365
Golfito,7,,8.65416,-83.17554
"Golfito Airport",7,,8.65401,-83.1822
"Golfito National Wildlife Refuge",7,,8.65504,-83.22066
"Golfo de Papagayo",3,,10.72678,-85.80766
"Golfo Dulce Forest Reserve",7,,8.75821,-83.48788
Granadilla,8,,9.93203,-84.01964
Grecia,1,,10.06968,-84.31311
"Grecia Forest Reserve",1,,10.14194,-84.24939
"Grifo Alto",8,,9.87738,-84.39489
Guácima,1,,9.9622,-84.25479
Guacimal,7,,10.21914,-84.83096
Guácimo,6,,10.17502,-83.70341
Guadalupe,8,,9.94864,-84.05108
Guaitil,8,,9.78952,-84.23747
"Guanacaste National Park",3,,10.97081,-85.54062
"Guanacaste Province",3,,10.5,-85.25
Guápiles,6,,10.19173,-83.84672
"Guapiles Airport",6,,10.2172,-83.797
Guardia,3,,10.56334,-85.59037
Guatuso,1,,10.67941,-84.83689
Guayabo,8,,9.86163,-84.26392
"Guayabo National Monument",2,,9.97291,-83.69762
Guaycará,7,,8.71264,-83.0762
"Hacienda Coronado",1,,10.4,-84.5
"Hacienda Mojica",3,,10.40539,-85.19602
Hatillo,8,,9.91837,-84.10246
Heredia,4,,9.9866,-84.1315
"Heredia Province",4,,10.33333,-84
Higuerón,3,,10.35047,-85.05256
"Hitoy Cerere Biological Reserve",6,,9.65033,-83.10917
Hojancha,3,,10.04517,-85.42574
Hospital,8,,9.92772,-84.08872
Huacas,3,,10.02198,-85.3646
Ipís,8,,9.96452,-84.01974
"Irazú Volcano",2,,9.98239,-83.84959
"Irazú Volcano National Park",2,,9.97899,-83.85366
"Isla Alcatraz",7,,9.77909,-84.90065
"Isla Aves",7,,9.92715,-84.91315
"Isla Berrugate",3,,10.04398,-85.15733
"Isla Bolaños",3,,11.04788,-85.70897
"Isla Bolaños National Wildlife Refuge",3,,11.04815,-85.71124
"Isla Cabo Blanco",7,,9.54196,-85.11286
"Isla Cabuya",7,,9.59519,-85.08028
"Isla Capitán",3,,10.29969,-85.85407
"Isla Cedros",7,,9.84626,-84.87825
"Isla Chira",7,,10.0999,-85.15147
"Isla Cocinero",3,,10.85725,-85.90508
"Isla Colorada",3,,10.84402,-85.86503
"Isla del Caño",7,,8.70593,-83.87959
"Isla Del Coco",7,,5.52873,-87.06135
"Isla del Coco National Park",7,,5.53295,-87.05893
"Isla Despensa",3,,11.00286,-85.74584
"Isla Guayabo",7,,9.91171,-84.87844
"Isla Herradura",7,,9.62886,-84.67135
"Isla Juanilla",3,,10.98183,-85.71549
"Isla Manuelita",7,,5.56135,-87.04765
"Isla Mogote",7,,9.36617,-84.11581
"Isla Olocuita",7,,9.37339,-84.15539
"Isla Pájaros",7,,10.09371,-84.99641
"Isla Pan de Azúcar",7,,9.92424,-84.90104
"Isla Pelada",3,,10.87255,-85.8926
"Isla Piedra Blanca",3,,9.85,-85.51667
"Isla Plata",3,,10.44794,-85.80321
"Isla Rafael",7,,5.50512,-87.06802
"Isla Saíno",3,,10.32076,-85.34352
"Isla San Lucas",7,,9.94024,-84.90496
"Isla Sombrero",7,,10.03026,-85.12078
"Isla Tolinga",7,,9.76925,-84.89275
"Isla Uvita",6,,9.99342,-83.01113
"Isla Venado",7,,9.9865,-85.0607
"Isla Violín",7,,8.79895,-83.63598
"Isla Yuca",7,,10.13678,-85.13418
"Islas Cortezas",7,,10.06798,-84.97706
"Islas Dos Amigos",7,,5.51009,-87.10141
"Islas Murciélago",3,,10.8539,-85.92582
"Islas Negritos",7,,9.82336,-84.8456
"Islas Palmitas",3,,10.64081,-85.69268
Jaboncillal,8,,9.95894,-83.99244
Jacó,7,,9.62749,-84.60102
Jardín,8,,9.71368,-83.97036
Jaular,8,,9.85083,-84.14534
"Jesús María",1,,9.9452,-84.60973
Jicotea,2,,9.81276,-83.54034
Jiménez,6,,10.1869,-83.75734
Jocote,3,,10.47005,-85.56165
"Juan Castro Blanco National Park",1,,10.27794,-84.33317
"Juan Santamaría International Airport",1,,9.99386,-84.20881
"Juan Viñas",2,,9.90167,-83.74651
"Judas Point",7,,9.51881,-84.53546
"Junquillal Bay Wildlife Refuge",3,,10.96439,-85.6842
"Junquillo Abajo",8,,9.83656,-84.30496
Juntas,3,,10.28082,-84.95912
Katira,1,,10.74585,-84.91825
"Kilómetro 33",7,,8.7012,-83.1302
"La Amistad International Park",7,,9.4071,-82.9388
"La Asunción",4,,9.97955,-84.17178
"La Cangreja National Park",8,,9.70341,-84.39788
"La Cruz",3,,11.07377,-85.63272
"La Danta",7,,9.10224,-83.46723
"La Fortuna",3,,10.67434,-85.19962
"La Fortuna Arenal Airport",1,,10.4695,-84.57876
"La Gamba",7,,8.70115,-83.20169
"La Garita",1,,9.98457,-84.33844
"La Isabel",2,,9.92893,-83.66208
"La Palmera",1,,10.42037,-84.38235
"La Selva Biological Station and Reserve",4,,10.422,-84.015
"La Suiza",2,,9.85065,-83.6169
"La Tigra",1,,10.34045,-84.5814
"La Unión",7,,10.19091,-84.70582
"La Verbena",8,,9.91667,-84.1
"Lago de Cote",1,,10.58145,-84.91172
"Laguna Bosque Alegre",1,,10.29916,-84.2187
"Laguna Caño Negro",1,,10.88271,-84.77929
"Laguna Congo",1,,10.30518,-84.21636
"Laguna de Arenal",3,,10.51738,-84.90104
"Laguna de Yurro Hondo",1,,10.33333,-84.23333
"Laguna Hule",1,,10.29524,-84.20881
"Laguna La Carmelita",4,,10.07745,-84.1014
"Laguna Río Cuarto",1,,10.35604,-84.21687
"Laguna Roblar",3,,10.25,-85.3
Lajas,2,,9.9758,-83.64524
"Las Juntas",3,,10.24858,-84.99689
Laurel,7,,8.44985,-82.96877
"Laurel Airport",7,,8.44003,-82.9082
Legua,1,,10.53142,-84.28741
"León Cortés Castro",8,,9.683,-84.04781
"León XIII",8,,9.95995,-84.10066
Liberia,3,,10.70152,-85.47576
Libertad,3,,10.49211,-85.63422
Limón,6,,9.76667,-83.16667
"Limón International Airport",6,,9.95796,-83.02201
"Limón Province",6,,10,-83.21667
"Llano Grande",2,,9.94051,-83.91762
"Llano Piedra",8,,9.6473,-83.9948
"Llano Verde",7,,9.05034,-83.18694
Llanos,1,,10.46281,-84.3442
"Llanura de San Carlos",1,,10.61667,-84.16667
"Llanuras de los Guatusos",1,,10.91667,-84.88333
"Los Chiles",1,,11.03253,-84.71544
"Los Chiles Airport",1,,11.0353,-84.7061
"Los Planes",3,,10.41788,-85.62381
"Los Quetzales National Park",8,,9.53613,-83.88971
Lucha,7,,8.88746,-82.81415
Malpais,7,,9.65,-85.0666
Mansión,3,,10.10148,-85.37205
"Manuel Antonio National Park",7,,9.40207,-84.13824
Manzanillo,7,,10.14076,-85.01197
Maquenco,3,,9.96675,-85.51438
Margarita,6,,9.6012,-82.76179
"Marino Ballena National Park",7,,9.15497,-83.7482
"Marino Las Baulas National Park",3,,10.33562,-85.84735
"Mata de Palo",8,,9.95,-84.15
"Mata de Plátano",8,,9.95332,-84.01668
"Mata Redonda",8,,9.93508,-84.10727
Matina,6,,9.96184,-83.2933
Merced,8,,9.93968,-84.08838
Mercedes,6,,10.1401,-83.65493
"Mercedes Norte",4,,10.00611,-84.13018
Mesas,3,,11.04052,-85.62432
"Meseta Central",8,,9.91667,-84.08333
"Milla Seis",6,,10.19441,-83.49202
Miramar,7,,10.11241,-84.7394
"Miravalles-Santa Rosa Biological Corridor",3,,10.85159,-85.67129
"Miravalles Volcano Protected Area",1,,10.74684,-85.14999
Mona,7,,9.65537,-84.62085
Montaña,3,,10.20723,-85.7023
Montañita,3,,10.59783,-85.3955
"Monte Verde",7,,10.29144,-84.82479
Monterrey,8,,9.75677,-84.11098
"Montes de Oca",8,,9.9396,-84.03013
"Montes de Oro",7,,10.10849,-84.74151
"Montes del Aguacate",1,,10.02153,-84.47917
"Monteverde Cloud Forest Reserve",7,,10.303,-84.79732
Montezuma,7,,9.6551,-85.06791
Mora,8,,9.88071,-84.25036
Moravia,8,,10.04,-84
"Muelle San Carlos",1,,10.47194,-84.46582
Nandayure,3,,10.03333,-85.2
Naranjo,1,,10.09866,-84.37824
Neily,7,,8.64825,-82.94096
Nicoya,3,,10.11832,-85.50519
"Nicoya Airport",3,,10.13948,-85.44617
Nosara,3,,9.98112,-85.65141
"Nosara Airport",3,,9.97649,-85.653
"Nuestra casa",2,,9.83813,-83.98845
"Nuevo Arenal",3,,10.54523,-84.89624
Oreamuno,2,,9.9636,-83.8523
Orosi,2,,9.79617,-83.85383
Orotina,1,,9.90397,-84.52742
Osa,7,,8.84183,-83.41932
"Osa Peninsula",7,,8.55,-83.5
"Ostional National Wildlife Refuge",3,,9.99646,-85.70409
Pacayas,2,,9.93973,-83.81909
Pacuarito,6,,10.10314,-83.42112
Pájaros,7,,10.10192,-84.9977
Palmar,7,,8.95,-83.43
"Palmar Norte",7,,8.96125,-83.45504
"Palmar Sur",7,,8.94773,-83.46678
"Palmar Sur Airport",7,,8.95028,-83.46811
Palmares,1,,10.05409,-84.43286
Palmichal,8,,9.83802,-84.20405
Palmira,3,,10.59548,-85.08278
Pandora,6,,9.73883,-82.96379
Paquera,7,,9.82005,-84.93513
Paracito,4,,10.00037,-84.02731
Paraíso,1,,10.31179,-84.27122
Parismina,6,,10.30791,-83.35104
"Parque Calián Vargas",1,,10.01446,-84.2143
"Parque Central de Guápiles",6,,10.21448,-83.78855
"Parque Central de San Ramón",1,,10.08735,-84.47014
"Parque Central Nicolás Ulloa",4,,9.99848,-84.11727
"Parque Cubujuquí",4,,9.99946,-84.12962
"Parque de Curridabat",8,,9.91443,-84.03808
"Parque de la Merced",8,,9.93336,-84.08462
"Parque de la Paz",8,,9.91355,-84.07398
"Parque de las Embarazadas",4,,10.00098,-84.11556
"Parque de los Ángeles",4,,9.99619,-84.11974
"Parque El Arroyo",1,,10.01376,-84.21113
"Parque El Carmen",4,,9.99668,-84.1153
"Parque España",8,,9.93592,-84.07371
"Parque Héctor Zúñiga Rovira",3,,10.62943,-85.44106
"Parque Jesús Jiménez Zamora",2,,9.86673,-83.9212
"Parque Juan Santamaría",1,,10.0147,-84.21367
"Parque Marino del Pacifico",7,,9.97705,-84.82684
"Parque Mario Cañas Ruiz",3,,10.62978,-85.43828
"Parque Metropolitano La Sabana",8,,9.93536,-84.10463
"Parque Mora y Cañas",7,,9.97875,-84.8366
"Parque Morazán",8,,9.93553,-84.07539
"Parque Nacional",8,,9.93454,-84.07089
"Parque Okayama",8,,9.90507,-84.05683
"Parque Palmares",1,,10.02003,-84.21409
"Parque Próspero Fernández",1,,10.0171,-84.21861
"Parque Recaredo Briceño",3,,10.14257,-85.45361
"Parque Victoria",7,,9.97879,-84.83406
Parrita,7,,9.56199,-84.31704
Pascua,6,,10.02692,-83.60924
"Paso Canoas",7,,8.53841,-82.8443
"Paso Canoas Airport",7,,8.95681,-83.54806
"Paso de las Lapas Biological Corridor",7,,9.60646,-84.59781
"Paso Tempisque",3,,10.5022,-85.57284
Patalillo,8,,9.97465,-84.02234
Patarrá,8,,9.86569,-84.02504
Pavas,8,,9.94994,-84.13659
Pavón,7,,8.38339,-83.09681
Pavones,2,,9.91567,-83.61979
Pedernal,8,,9.80992,-84.32641
Pejibaye,2,,9.81253,-83.70378
Penshurt,6,,9.77631,-82.90924
Peralta,2,,9.96679,-83.62243
"Pérez Zeledón",8,,9.35473,-83.63484
Perla,6,,10.17851,-83.3784
Philadelphia,6,,9.86667,-83.01667
Picagres,8,,9.9094,-84.37096
"Piedades Norte",1,,10.14731,-84.53733
"Piedades Sur",1,,10.09419,-84.57383
"Piedras Blancas",3,,10.27602,-85.4039
"Piedras Blancas National Park",7,,8.71075,-83.27227
"Piedras Negras",8,,9.89758,-84.31152
Pijije,3,,10.54482,-85.35158
Pilas,7,,9.09293,-83.42326
Pita,7,,9.73867,-84.6322
Pitahaya,7,,10.02162,-84.80891
Pital,1,,10.45056,-84.27406
"Playa Buenavista",3,,9.88017,-85.55824
"Playa Camaronal",3,,9.86165,-85.44045
"Playa Cocal del Peñón",7,,9.66471,-85.19053
"Playa Corozalito",3,,9.84827,-85.3786
"Playa Del Coco, Sardinal",3,,10.55101,-85.69979
"Playa Flamingo",3,,10.43095,-85.78649
"Playa Grande",3,,10.33316,-85.84511
"Playa Islita",3,,9.85286,-85.40092
"Playa Malpaís",7,,9.60102,-85.14276
"Playa Negra",3,,10.19515,-85.83061
"Playa Nosara",3,,9.97603,-85.68645
"Playa Ostional",3,,9.99763,-85.70452
"Playas del Coco",3,,10.54304,-85.69817
"Plaza de la Cultura",8,,9.93361,-84.07709
"Plaza de la Democracia",8,,9.93279,-84.07222
"Plaza del Santuario Nacional",2,,9.86424,-83.91383
"Plaza Juan Mora Fernández",8,,9.9332,-84.07761
"Plaza La Sabana",1,,10.09145,-84.47516
"Plaza Mayor",2,,9.86437,-83.92078
Poás,1,,10.08333,-84.23333
"Poas Volcano National Park",1,,10.20141,-84.24179
"Poco Sol",1,,10.35509,-84.65336
Pococí,6,,10.5,-83.63333
Pocora,6,,10.13395,-83.62216
Pocosol,1,,10.75635,-84.4727
Potrerillos,8,,9.89805,-84.36767
"Potrero Cerrado",2,,9.93186,-83.87286
"Potrero Grande",7,,9.10274,-83.14587
"Provincia de San José",8,,9.66667,-84
"Pueblo Nuevo",7,,8.53948,-83.03838
"Puente de Piedra",1,,10.03543,-84.33577
"Puerto Copal",3,,10.17224,-85.24718
"Puerto Cortés",7,,9.02256,-83.57671
"Puerto Coyote",3,,9.77597,-85.25947
"Puerto Culebra",3,,10.63941,-85.64006
"Puerto de Caldera",7,,9.91151,-84.72193
"Puerto de Moín",6,,10.00423,-83.07649
"Puerto Ecológico Caño Blanco",6,,10.28672,-83.3581
"Puerto González Víquez",7,,8.4337,-82.89824
"Puerto Jiménez",7,,8.53627,-83.30528
"Puerto Jiménez Airport",7,,8.53333,-83.3
"Puerto Limón",6,,9.99074,-83.03596
"Puerto Viejo",4,,10.46089,-84.00524
"Puerto Viejo de Sarapiqui",4,,10.45616,-84.00782
"Puerto Viejo de Talamanca",6,,9.65685,-82.75449
"Punta Abajo",3,,10.95032,-85.86377
"Punta Adela",7,,8.654,-83.29405
"Punta Agujas",7,,5.55714,-87.04809
"Punta Agujitas",7,,8.69548,-83.67389
"Punta Banco",7,,8.36637,-83.14509
"Punta Bejuco",3,,9.81681,-85.33491
"Punta Blanca",6,,10.00045,-83.02511
"Punta Buena",3,,10.59154,-85.67495
"Punta Cabuyal",3,,10.66099,-85.67553
"Punta Cahiones",3,,10.2,-85.85
"Punta Cahuita",6,,9.75,-82.81667
"Punta Chiles",7,,9.37343,-84.11768
"Punta Coyote",3,,9.76051,-85.27386
"Punta Descartes",3,,11.02356,-85.75308
"Punta Dominical",7,,9.22194,-83.84394
"Punta El Respingue",3,,10.85488,-85.85367
"Punta El Río",7,,9.8528,-84.90617
"Punta Esquinas",7,,8.68459,-83.3292
"Punta Filibusteros",3,,10.1,-85.8
"Punta Gallardo",7,,8.62787,-83.23648
"Punta Gavilanas",7,,10.09515,-85.09499
"Punta Gorda",3,,10.54342,-85.77824
"Punta Guachipelines",3,,10.48344,-85.79625
"Punta Guapinol",7,,9.59206,-84.62502
"Punta Guiones",3,,9.90842,-85.67184
"Punta Isidora",7,,8.72236,-83.45517
"Punta Islita",3,,9.84712,-85.40309
"Punta Islita Airport",3,,9.85611,-85.3708
"Punta Leona",7,,9.70816,-84.6686
"Punta Llorona",7,,8.586,-83.72616
"Punta Mala",7,,9.0469,-83.6422
"Punta Mary",7,,5.53275,-87.08902
"Punta Matapalo",3,,9.88686,-85.60633
"Punta Miga",3,,10.5555,-85.71275
"Punta Mona",6,,9.63008,-82.61866
"Punta Morales",7,,10.0649,-84.96771
"Punta Morros",3,,10.95,-85.71667
"Punta Murciélago",7,,9.75339,-84.95351
"Punta Palmas",7,,8.65171,-83.43335
"Punta Piedra Amarilla",7,,9.70526,-84.99529
"Punta Pirripli",6,,9.66018,-82.7498
"Punta Plata",3,,10.45,-85.8
"Punta Quepos",7,,9.39944,-84.17577
"Punta Rodríguez",7,,5.51607,-87.09245
"Punta Sabana",3,,10.40978,-85.82584
"Punta San Francisco",3,,10.29494,-85.85246
"Punta San Pedrillo",7,,8.62497,-83.73542
"Punta Santa Elena",3,,10.88967,-85.9494
"Punta Serrucho",7,,9.36999,-84.12335
