ciudad,idprovincia,codeid,latitude,longitude
"Cerro Los Picachos",7,,13.85,-87.9
"Cerro Los Potrerillos",3,,14.11667,-89.18333
"Cerro Macacio",3,,14.13333,-89.15
"Cerro Macance",4,,13.86389,-89.06472
"Cerro Maculis",7,,13.58694,-87.87111
"Cerro Mala Cara",10,,14.01667,-89.23333
"Cerro Malacara",11,,13.88667,-89.66194
"Cerro María Pura",7,,13.67083,-87.83889
"Cerro Mogote",7,,13.51639,-87.84861
"Cerro Montoso",7,,13.23333,-88
"Cerro Ojo de Agua",10,,13.86056,-89.2375
"Cerro Patashte",5,,13.51667,-89.48333
"Cerro Pelón",14,,13.48333,-88.51667
"Cerro Peña Blanca",9,,13.81667,-88.43333
"Cerro Pepesca",11,,14.01667,-89.45
"Cerro Quemado",11,,14.23528,-89.50306
"Cerro Ramírez",12,,13.63333,-88.8
"Cerro Romero",11,,13.86667,-89.58333
"Cerro San Cristóbal",7,,13.23639,-87.995
"Cerro San Pedro",8,,13.6,-88.08333
"Cerro San Sebastián",7,,13.65,-87.93333
"Cerro Sartén",10,,13.83333,-89.18333
"Cerro Sihuatepeque",12,,13.61667,-88.6
"Cerro Tecomatepe",4,,13.84472,-89.05417
"Cerro Tepeagua",3,,14.05,-89.28333
"Cerro Tutultepeque",10,,13.9,-89.23333
"Cerro Verde",11,,13.83222,-89.63361
"Cerro Yayantique",7,,13.43444,-88.00056
Chalatenango,3,,14.05,-88.83333
"Chalatenango Centro",3,,14.17329,-89.14178
"Chalatenango Department",3,,14.13333,-89.01667
"Chalatenango Norte",3,,14.32591,-89.16929
Chalchuapa,11,,13.98667,-89.68111
Chapeltique,9,,13.63333,-88.26667
Chilanga,8,,13.71667,-88.11667
Chiltiupán,5,,13.56434,-89.46224
Chinameca,9,,13.5,-88.35
Chirilagua,9,,13.25519,-88.12906
Cinquera,2,,13.88333,-88.96667
Citalá,3,,14.36667,-89.21667
"Ciudad Arce",5,,13.84028,-89.44722
"Ciudad Barrios",9,,13.76667,-88.26667
"Ciudad Delgado",10,,13.75584,-89.15679
Coatepeque,11,,13.92861,-89.50417
Cojutepeque,4,,13.76667,-88.96667
"Colina Alemán",7,,13.24056,-88.04556
Colón,5,,13.71468,-89.35279
Comacarán,9,,13.53333,-88.06667
Comalapa,3,,14.13333,-88.95
Comasagua,5,,13.6106,-89.36229
Comecayo,11,,14,-89.6
"Concepción Batres",14,,13.35,-88.36667
"Concepción de Ataco",1,,13.85633,-89.85597
"Concepción de Oriente",7,,13.78926,-87.7405
"Concepción Quezaltepeque",3,,14.08333,-88.95
Conchagua,7,,13.30778,-87.86472
Corinto,8,,13.81083,-87.97139
Cuisnahuat,13,,13.63667,-89.60361
Cuscatancingo,10,,13.72702,-89.18161
"Cuscatlán Norte",4,,13.84124,-89.05968
"Cuscatlán Sur",4,,13.73163,-88.92478
Cuyultitan,6,,13.53341,-89.09217
Delgado,10,,13.72171,-89.16874
"Delicias de Concepción",8,,13.78333,-88.13333
"Departamento de Ahuachapán",1,,13.86667,-89.91667
"Departamento de Cabañas",2,,13.86667,-88.75
"Departamento de Cuscatlán",4,,13.83333,-89.03333
"Departamento de La Unión",7,,13.55,-87.9
"Departamento de Morazán",8,,13.8,-88.1
"Departamento de Usulután",14,,13.43333,-88.53333
"Distrito de Riego Zapotitán",5,,13.77222,-89.44
Dolores,2,,13.78333,-88.56667
"Dulce Nombre de María",3,,14.15,-89.01667
"El Carmen",7,,13.35472,-88
"El Carrizal",3,,14.18333,-88.88333
"El Chagüite",1,,13.93444,-90.01417
"El Chino",1,,13.7525,-90.05944
"El Chupadero",3,,14.23333,-88.98333
"El Congo",11,,13.90889,-89.49583
"El Divisadero",8,,13.6,-88.05
"El Imposible National Park",1,,13.83606,-89.98308
"El Mozote",8,,13.9,-88.11667
"El Paisnal",10,,13.97361,-89.21861
"El Paraíso",3,,14.1,-89.06667
"El Porvenir",11,,14.01667,-89.65
"El Refugio",1,,13.97667,-89.70472
"El Rodeo",11,,13.81833,-89.47833
"El Rosario",8,,13.56667,-88.08333
"El Salvador International Airport",6,,13.44095,-89.05573
"El Sauce",7,,13.66889,-87.80056
"El Talpetate",1,,13.86667,-90.05
"El Tamarindo Airport",7,,13.16267,-87.90515
"El Tránsito",9,,13.35,-88.35
"El Triunfo",14,,13.56667,-88.43333
"El Volcancillo",7,,13.215,-87.93167
"El Zapote",2,,13.86667,-88.93333
"El Zarzal",1,,13.7,-89.83333
"El Zunza",1,,13.74083,-90.09806
Ereguayquín,14,,13.35,-88.38333
Estanzuelas,14,,13.65,-88.5
"Finca El Chorro",11,,13.88444,-89.44583
"Finca Las Victorias",11,,13.95,-89.7
"Finca San Antonio",1,,13.85,-89.88333
"Finca Venecia",11,,13.95556,-89.44
"Flor Amarilla Abajo",11,,13.93167,-89.56722
"Garita Palmera",1,,13.72833,-90.07806
Guacotecti,2,,13.86667,-88.65
Guadalupe,10,,13.76667,-89.21667
"Gualindo Abajo",8,,13.75,-88.1
Gualococti,8,,13.81667,-88.21667
Guatajiagua,8,,13.66667,-88.2
Guatinluca,9,,13.71667,-88.4
"Guayapa Arriba",1,,13.76,-89.96083
Guaymango,1,,13.75028,-89.84222
Guazapa,10,,13.89089,-89.16422
Güiligüiste,2,,13.85,-88.95
"Hacienda América",4,,13.86667,-89.03333
"Hacienda Atalaya",13,,13.6,-89.83333
"Hacienda Chaguantique",14,,13.3,-88.56667
"Hacienda Chamoco",12,,13.6,-88.65
"Hacienda El Banco",5,,13.55,-89.25
"Hacienda El Bebedero",13,,13.73333,-89.58333
"Hacienda El Coyol",13,,13.63333,-89.78333
"Hacienda La Alcancía",14,,13.28333,-88.46667
"Hacienda La Chepona",14,,13.18333,-88.35
"Hacienda La Normandía",14,,13.35,-88.63333
"Hacienda La Palestina",9,,13.61667,-88.33333
"Hacienda Las Palmeras",9,,13.61667,-88.35
"Hacienda Las Piletas",11,,14.4,-89.45
"Hacienda Obrajuelo",14,,13.31667,-88.38333
"Hacienda Plan de La Laguna",4,,13.67226,-89.24851
"Hacienda San Antonio",14,,13.26667,-88.33333
"Hacienda San José Arrazola",10,,13.81667,-89.13333
"Hacienda San Román",7,,13.18417,-88.08722
"Hacienda Santa Emilia",13,,13.66667,-89.76667
"Hacienda Tongolona",9,,13.58333,-88.25
"Hatos de Los Reyes",6,,13.41667,-88.85
"Hoja de Sal",14,,13.23528,-88.21083
Hondable,8,,13.86222,-87.9875
Horconcillos,3,,14.15,-88.8
Huiscoyol,2,,13.91667,-88.93333
Huisiltepeque,4,,13.8,-89
Huizúcar,5,,13.56517,-89.23631
Ichanquezo,4,,13.9,-89.06667
Ilobasco,2,,13.85,-88.85
Ilopango,10,,13.6961,-89.10695
"Ilopango International Airport",10,,13.69949,-89.11986
India,12,,13.55,-88.81667
Intipucá,7,,13.20115,-88.0308
"Isla de La Tasajera",6,,13.28333,-88.86667
"Isla El Espíritu Santo",14,,13.23333,-88.61667
"Isla La Empalizada",14,,13.26667,-88.58333
"Isla Los Mangos",6,,13.35,-89.01667
"Isla Madre Sal",14,,13.21667,-88.5
"Isla Meanguera",7,,13.19083,-87.71139
"Isla Meanguerita",7,,13.17222,-87.68639
"Isla Samuria",14,,13.2,-88.35
"Isla Tipa",11,,14.24778,-89.52
"Isla Tortuga",14,,13.25,-88.55
"Isla Zacatillo",7,,13.305,-87.76222
"Isla Zamorancito",14,,13.26667,-88.71667
Izalco,13,,13.74472,-89.67306
Jayaque,5,,13.67627,-89.44572
Jerusalén,6,,13.65763,-88.90971
Jicalapa,5,,13.53088,-89.50685
Jiquilisco,14,,13.31667,-88.58333
Joateca,8,,13.9,-88.05
"Jobal Arrozales",14,,13.4,-88.61667
Jocoaitique,8,,13.96667,-88.15
Jocomontique,14,,13.66667,-88.5
Jocoro,8,,13.61667,-88.01667
"José Gualozo",9,,13.20944,-88.09611
"Joya de Cerén",5,,13.82389,-89.35833
"Joya de Monte Grande",8,,13.65,-88.15
"Joya El Zapote",1,,13.95,-89.75
"Juan Higinio",5,,13.66139,-89.47361
Juayúa,13,,13.84139,-89.74556
Jucuapa,14,,13.51667,-88.38333
Jucuarán,14,,13.25389,-88.24778
Jujutla,1,,13.78694,-89.85722
Jutiapa,2,,13.88333,-88.9
Jutillo,10,,13.58333,-89.21667
"La Bermuda",4,,13.87139,-89.0375
"La Cabaña",10,,14.01667,-89.18333
"La Calavera",8,,13.63333,-87.98333
"La Ceiba",14,,13.46667,-88.58333
"La Ceibita",11,,14.26667,-89.35
"La Coyotera",1,,13.96667,-89.81667
"La Cruzadilla de San Juan",14,,13.36667,-88.61667
"La Danta",1,,13.75,-90.08333
"La Frutilla",8,,13.73333,-88.03333
"La Guacamaya",13,,13.78472,-89.75278
"La Guascota",1,,14.01667,-89.8
"La Guayabilla",12,,13.75,-88.7
"La Joya",9,,13.51667,-88.03333
"La Laguna",14,,13.33333,-88.41667
"La Libertad",11,,13.97167,-89.68444
"La Libertad Centro",5,,13.83342,-89.38166
"La Libertad Department",5,,13.75,-89.38333
"La Libertad Norte",5,,13.9185,-89.2849
"La Libertad Oeste",5,,13.70412,-89.44339
"La Lucha",6,,13.46667,-88.85
"La Manzanilla",8,,13.73333,-88.05
"La Palma",1,,13.77944,-90.10278
"La Paz Centro",6,,13.4805,-88.98077
"La Paz Department",6,,13.46667,-88.98333
"La Paz Este",6,,13.45078,-88.87007
"La Paz Oeste",6,,13.50664,-89.08532
"La Peña",9,,13.45,-88.38333
"La Peñita",8,,13.73333,-88.03333
"La Presa",14,,13.33333,-88.46667
"La Puerta de La Laguna",5,,14.13061,-89.30344
"La Reforma",5,,13.82778,-89.425
"La Reina",3,,14.2,-89.15
"La Rinconada",8,,13.78333,-88.01667
"La Shila",5,,13.57083,-89.34639
"La Toma",5,,13.85,-89.28333
"La Tortuga",8,,13.86667,-87.98333
"La Trinidad",9,,13.61667,-88.3
"La Unión",7,,13.36667,-87.88333
"La Unión Norte",7,,13.70723,-87.84364
"La Uvilla",2,,13.96667,-88.61667
"Laguna Cuscachapa",11,,13.985,-89.67278
"Laguna de Apastepeque",12,,13.68333,-88.75
"Laguna de Aramuaca",9,,13.43,-88.105
"Laguna de Bijagual",1,,13.79361,-90.05056
"Laguna de Los Negritos",7,,13.2825,-87.93889
"Laguna de Managuara",7,,13.27556,-87.93611
"Laguna de Maquigüe",7,,13.26778,-87.91472
"Laguna de Metapán",11,,14.31667,-89.48333
"Laguna de San Juan",9,,13.37861,-88.18694
"Laguna del Llano",1,,13.955,-89.86028
"Laguna del Talquezal",12,,13.43333,-88.71667
"Laguna El Pilón",7,,13.28611,-87.93111
"Laguna Las Mesitas",9,,13.9,-88.28333
"Laguna Limpia",6,,13.41944,-89.15333
"Laguna Nahualapa",6,,13.47028,-89.00194
"Laguna Providencia",6,,13.47528,-89.10028
"Laguna Seca",3,,14.13333,-89.33333
"Laguneta Agua Caliente",9,,13.29917,-88.21194
"Laguneta Davila",7,,13.33,-88.02667
"Laguneta El Coco",9,,13.315,-88.1075
Lagunetas,7,,13.35,-87.96667
"Lagunetas El Zorral",6,,13.46972,-89.00694
"Lagunita El Zarza",7,,13.45528,-87.73389
"Lajas y Canoas",12,,13.65,-88.6
"Las Acosta",5,,13.87278,-89.44083
"Las Angosturas",5,,13.74167,-89.33111
"Las Ánimas",10,,13.79889,-89.08278
"Las Canoas",1,,13.81667,-89.86667
"Las Chinamas",1,,14,-89.88333
"Las Flores",5,,13.71667,-89.43333
"Las Huateras",14,,13.18667,-88.16806
"Las Mercedes",13,,13.71667,-89.56667
"Las Mesas",11,,14.15,-89.46667
"Las Piletas",14,,13.51667,-88.65
"Las Quebradas",5,,13.68333,-89.38333
"Las Termópilas",5,,13.55,-89.46667
"Las Tunas",7,,13.58333,-87.86667
"Las Vueltas",3,,14.1,-88.88333
Lislique,7,,13.83214,-87.91029
"Llano de La Laguna",1,,13.9475,-89.86389
"Llano de Las Majadas",11,,14.2,-89.41667
"Llano de Los Patos",7,,13.18278,-87.96861
"Llano del Muerto",8,,13.96667,-88.13333
"Llano Sabaneta Larga",11,,14.32111,-89.56861
"Llanos de Monteca",7,,13.88333,-87.85
Lolotique,9,,13.55,-88.35
Lolotiquillo,8,,13.73333,-88.08333
"Loma de Chepe",11,,14.36667,-89.51667
"Loma de Las Delicias",4,,13.8,-88.93333
"Loma de Majoma",11,,13.97444,-89.41944
"Loma El Castillo",7,,13.26944,-88.02194
"Loma El Havillal",9,,13.41972,-88.14556
"Loma El Pajarito",9,,13.28722,-88.04389
"Loma Grande",9,,13.29639,-88.15861
"Loma La Chaparrosa",7,,13.63333,-87.78333
"Loma La Culebra",11,,14.32611,-89.59056
"Loma La Cumbre",9,,13.31611,-88.15694
"Loma La Mora",12,,13.56667,-88.7
"Loma Las Guaras",10,,14,-89.16667
"Loma Monte Hermoso",1,,13.85,-89.91667
"Lomas de San Marcelino",11,,13.83333,-89.6
"Lomas Monte del Chile",7,,13.58333,-87.78333
"Los Cañales",14,,13.43333,-88.61667
"Los Cóbanos",13,,13.53333,-89.8
"Los Hoyos",2,,13.85,-88.8
"Los Limones",14,,13.65,-88.41667
"Los Llanitos",2,,13.85,-88.83333
"Los Mojones",7,,13.66917,-87.87194
"Los Palmitos",5,,13.89333,-89.34556
"Los Pinos",11,,13.86667,-89.51667
"Los Planes",9,,13.53333,-88.31667
"Los Siete Cerros",11,,14.05,-89.71667
"Los Talpetates",2,,13.96667,-88.68333
"Los Zelaya",9,,13.41667,-88.38333
Lourdes,5,,13.72242,-89.36721
Lousiana,11,,13.93639,-89.47528
Majoma,11,,13.97222,-89.42056
Masahuat,11,,14.18333,-89.43333
Masajapa,5,,13.88333,-89.33444
Masatepeque,4,,13.96667,-89.1
Matala,1,,13.81667,-89.88333
Meanguera,8,,13.85,-88.15
"Meanguera del Golfo",7,,13.17972,-87.6975
Mejicanos,10,,13.73534,-89.21866
"Mercedes La Ceiba",6,,13.63333,-88.9
"Mercedes Umaña",14,,13.56667,-88.5
Metapán,11,,14.33333,-89.45
"Mina La Lola",7,,13.66667,-87.93333
"Mineral El Potosí",9,,13.66667,-88.31667
Miravalle,13,,13.60417,-89.76056
Mogotes,5,,13.97694,-89.39194
Moncagua,9,,13.53333,-88.25
"Montaña La Aguja",13,,13.55,-89.75
Montañita,14,,13.5,-88.65
"Monte San Juan",4,,13.76667,-88.95
Montebello,11,,13.83139,-89.54861
Montepeque,4,,13.87139,-89.07944
"Morazán Norte",8,,13.88404,-88.09363
"Morazán Sur",8,,13.68158,-88.11146
"Morro Grande",13,,13.66667,-89.85
"Municipio de Ahuachapan Centro",1,,13.8601,-89.88085
"Municipio de Ahuachapan Sur",1,,13.7684,-89.90526
"Municipio de Chalatenango Sur",3,,14.05237,-88.87672
"Municipio de La Libertad Costa",5,,13.54227,-89.44717
"Municipio de La Libertad Este",5,,13.60267,-89.26275
"Municipio de La Libertad Sur",5,,13.62197,-89.36448
"Municipio de La Unión Sur",7,,13.34783,-87.92814
"Municipio de San Miguel Centro",9,,13.47083,-88.15391
"Municipio de San Miguel Oeste",9,,13.46436,-88.32449
"Municipio de San Salvador Centro",10,,13.74489,-89.18004
"Municipio de San Salvador Este",10,,13.7652,-89.12835
"Municipio de San Salvador Oeste",10,,13.81912,-89.20841
"Municipio de San Salvador Sur",10,,13.60604,-89.16769
"Municipio de San Vicente Sur",12,,13.57796,-88.81576
"Municipio de Santa Ana Centro",11,,14,-89.5
"Municipio de Santa Ana Este",11,,13.88501,-89.49374
"Municipio de Sonsonate Centro",13,,13.69601,-89.75706
"Municipio de Sonsonate Oeste",13,,13.63757,-89.83619
"Municipio de Usulután Este",14,,13.33893,-88.4143
Nahuizalco,13,,13.7775,-89.73667
Nahulingo,13,,13.70361,-89.71278
Nancintepeque,11,,13.99,-89.41472
Nejapa,10,,13.81472,-89.23139
"Nombre de Jesús",3,,14,-88.73333
"Nueva Concepción",3,,14.13333,-89.3
"Nueva Esparta",7,,13.78361,-87.83861
"Nueva Granada",14,,13.6,-88.45
"Nueva Guadalupe",7,,13.56667,-87.96667
"Nueva Trinidad",3,,14.06667,-88.8
"Nuevo Cuscatlán",5,,13.64861,-89.26528
"Nuevo Edén de San Juan",9,,13.81667,-88.48333
"Ojo de Agua",14,,13.35,-88.46667
"Ojos de Agua",3,,14.13333,-89.06667
Olocuilta,6,,13.56972,-89.11722
"Oratorio de Concepción",4,,13.82611,-89.0535
Osicala,8,,13.8,-88.15
Ozatlán,14,,13.38333,-88.5
Palacios,4,,13.83333,-89.06667
"Palo de Campana",11,,13.86667,-89.61
"Palo Negro",11,,13.86111,-89.48556
Panchimalco,10,,13.61278,-89.18
"Paraíso de Osorio",6,,13.63333,-88.96667
"Parque Infantil",10,,13.70397,-89.19387
"Parque Nacional Walter Deininger",5,,13.49722,-89.26972
"Parque Simón Bolívar",10,,13.69847,-89.19846
Pasaquina,7,,13.58444,-87.84111
"Península San Juan del Gozo",14,,13.21667,-88.6
Perquín,8,,13.95,-88.16667
"Piedra Blanca",7,,13.28083,-87.8775
"Piedras Blancas",7,,13.47889,-87.73417
"Piedras Pachas",13,,13.73417,-89.62333
Piñalitos,10,,13.97639,-89.17528
Pishishapa,10,,13.96056,-89.17472
"Plan de La Cañada",9,,13.22889,-88.14194
"Plan de Las Marías",11,,13.91667,-89.46722
"Plan de Mesas",12,,13.66667,-88.71667
"Playa Las Hojas",6,,13.35806,-89.04417
"Playa Playitas",7,,13.28167,-87.79389
"Plaza Cívica",10,,13.69762,-89.19118
"Plaza Hula-Hula",10,,13.69872,-89.19304
"Plaza Libertad",10,,13.69744,-89.18943
Polorós,7,,13.81028,-87.81917
"Portillo Los Carrillo",8,,13.66667,-87.98333
Potonico,3,,13.96667,-88.9
Potrerillos,12,,13.55,-88.8
"Puerta del Diablo",10,,13.6275,-89.185
"Puerto Cutuco",7,,13.33333,-87.82361
"Puerto El Triunfo",14,,13.2646,-88.52961
"Punta Chancarnero",4,,13.70028,-89.01306
"Punta de Amapala",7,,13.16028,-87.89694
"Punta El Cahuamo",7,,13.31861,-87.74389
"Punta El Chiquirín",7,,13.29556,-87.7825
"Punta El Jocote",7,,13.35139,-87.85611
"Punta Güirdales",14,,13.16667,-88.43333
"Punta La Barra",7,,13.1625,-87.70639
"Punta La Manzanilla",7,,13.38333,-87.86667
"Punta La Puntona",6,,13.65,-89.06667
"Punta Las Conchas",11,,14.29306,-89.51167
"Punta Negra",7,,13.27722,-87.795
"Punta Peña del Eco",10,,13.6825,-89.09361
"Punta San Juan",14,,13.18333,-88.46667
"Quebrada Barrabás",7,,13.44639,-87.74306
"Quebrada de Agua",11,,14.21667,-89.4
Quelepa,9,,13.51667,-88.23333
Quesadilla,7,,13.27167,-87.97222
Queseras,9,,13.78333,-88.5
Quezalapa,1,,13.84861,-89.81417
Quezaltepeque,5,,13.83124,-89.27221
Ramírez,4,,13.86667,-89.13333
"Rosario de Mora",10,,13.57528,-89.20889
"Rosario Tablón",4,,13.81667,-88.95
"Sabana San Juan Arriba",13,,13.8,-89.7
Sacacoyo,5,,13.73639,-89.47194
Salcoatitán,13,,13.82861,-89.75833
"Salinas de Ayacachapa",13,,13.54833,-89.66778
"Salinas El Carreto",7,,13.47833,-87.79389
"Salinas El Lajero",7,,13.45,-87.83333
"Salinas El Mapachín",14,,13.26667,-88.51667
"Salinas El Zamorancito",14,,13.28333,-88.71667
"Salinas La Huesera",7,,13.46556,-87.81667
"Salinas La Zompopera",14,,13.3,-88.65
"Salinas Las Mesitas",14,,13.28333,-88.75
"Salinas Los Quemados",14,,13.25,-88.41667
"Salinas Muruhuaca",7,,13.45333,-87.7775
"San Agustín",14,,13.43333,-88.6
"San Alejo",7,,13.43139,-87.96306
"San Andrés",5,,13.81667,-89.4
"San Andrés Achiotes",12,,13.51667,-88.71667
"San Antonio",12,,13.48333,-88.73333
"San Antonio de La Cruz",3,,14.01667,-88.78333
"San Antonio del Monte",13,,13.71639,-89.73833
"San Antonio del Mosco",9,,13.85,-88.28333
"San Antonio Grande",10,,14.05,-89.23333
"San Antonio Los Ranchos",3,,14,-88.9
"San Antonio Masahuat",6,,13.56806,-89.03917
"San Antonio Pajonal",11,,14.19667,-89.58111
"San Antonio Potrerillos",14,,13.28333,-88.76667
"San Antonio Silva",9,,13.39389,-88.03028
"San Bartolo",3,,14.06667,-89.01667
"San Bartolomé Perulapía",4,,13.76583,-89.05083
"San Benito",1,,13.81667,-89.96667
"San Buenaventura",14,,13.53333,-88.38333
"San Carlos",8,,13.65,-88.1
"San Cayetano Istepeque",12,,13.65,-88.81667
"San Cristóbal",11,,14.18333,-89.66667
"San Dionisio",14,,13.28333,-88.46667
"San Emigdio",6,,13.65,-88.98333
"San Esteban Catarina",12,,13.68333,-88.78333
"San Felipito",12,,13.63333,-88.68333
"San Fernando",8,,13.96667,-88.2
"San Francisco",5,,13.8125,-89.27417
"San Francisco Chinameca",6,,13.60556,-89.09639
"San Francisco El Porfiado",6,,13.36667,-89
"San Francisco Gotera",8,,13.7,-88.1
"San Francisco Javier",14,,13.41667,-88.56667
"San Francisco Lempa",3,,13.97444,-89.00139
"San Francisco Menéndez",1,,13.84306,-90.01583
"San Francisco Morazán",3,,14.18333,-89.05
"San Gerardo",9,,13.8,-88.4
"San Ignacio",3,,14.33333,-89.18333
"San Ildefonso",12,,13.7,-88.56667
"San Isidro",13,,13.7875,-89.55889
"San Isidro Labrador",3,,14,-88.85
"San Jerónimo",7,,13.47111,-87.99167
"San Jerónimo Limón",12,,13.65,-88.88333
"San Jorge",9,,13.68333,-88.38333
"San José",6,,13.41667,-89.05
"San José Caleras",2,,13.91667,-88.78333
"San José Cancasque",3,,13.98333,-88.85
"San José Chilín",3,,14.11667,-89.36667
"San José El Carao",3,,14.13333,-89.16667
"San José El Tule",2,,13.91667,-88.95
"San José Guayabal",4,,13.85483,-89.11773
"San José Las Flores",11,,13.86889,-89.51083
"San José Pinalito",11,,14.05,-89.66667
"San José Villanueva",5,,13.57806,-89.26528
"San Juan de Letrán",14,,13.45,-88.68333
"San Juan Gualaria",7,,13.66667,-87.78333
"San Juan Nonualco",6,,13.5,-88.88333
"San Juan Opico",5,,13.87611,-89.35972
"San Juan Talpa",6,,13.50278,-89.09083
"San Juan Tepezontes",6,,13.61389,-89.01
"San Julián",13,,13.61361,-89.7925
"San Lorenzo",12,,13.71667,-88.8
"San Luis",11,,14.05,-89.68333
"San Luis de la Reina",9,,13.81667,-88.35
"San Luis del Carmen",3,,13.96667,-88.96667
"San Luís La Herradura",6,,13.65,-88.93333
"San Luis Talpa",6,,13.47389,-89.08917
"San Marcos",10,,13.65951,-89.17677
"San Martín",10,,13.74167,-89.05639
"San Matías",5,,13.88694,-89.3175
"San Miguel",9,,13.5,-88.16667
"San Miguel de Mercedes",3,,14.01667,-88.93333
"San Miguel Department",9,,13.53333,-88.28333
"San Miguel Ingenio",11,,14.33333,-89.35
"San Miguel Norte",9,,13.75362,-88.34012
"San Miguel Tepezontes",6,,13.6225,-89.02139
"San Nicolás",12,,13.63333,-88.7
"San Pablo Tacachico",5,,13.97556,-89.34
"San Pedro Masahuat",6,,13.54361,-89.03861
"San Pedro Nonualco",6,,13.6,-88.93333
"San Pedro Perulapán",4,,13.77863,-89.01281
"San Pedro Puxtla",1,,13.77222,-89.80417
"San Rafael",3,,14.13333,-89.03333
"San Rafael Cedros",4,,13.73333,-88.88333
"San Rafael Obrajuelo",6,,13.5,-88.93333
"San Rafael Oriente",9,,13.3856,-88.32539
"San Ramón",4,,13.68333,-88.93333
"San Salvador",10,,13.7,-89.15
"San Salvador Department",10,,13.78333,-89.18333
"San Salvador Norte",10,,13.95469,-89.19119
"San Sebastián",12,,13.73333,-88.83333
"San Sebastián Salitrillo",11,,13.96917,-89.63611
"San Simón",8,,13.83333,-88.23333
"San Vicente",12,,13.48333,-88.75
"San Vicente Department",12,,13.51667,-88.75
"San Vicente Norte",12,,13.70781,-88.7092
Sanqueque,12,,13.51667,-88.68333
"Santa Ana",11,,14,-89.5
"Santa Ana Department",11,,14.1,-89.58333
"Santa Ana Norte",11,,14.21553,-89.42278
"Santa Ana Oeste",11,,14.07536,-89.66658
"Santa Ana Volcano",11,,13.85,-89.62944
