ciudad,idprovincia,codeid,latitude,longitude
"Cerro El Pipero",8,,14.56667,-87.25
"Cerro El Potrero",18,,14.93333,-87.3
"Cerro Grande",11,,16.45,-85.93333
"Cerro Guanajoca",13,,14.78333,-88.56667
"Cerro Las Minas",13,,14.55,-88.65
"Cerro Mogotón",7,,13.8,-86.28333
"Cerro Punta de La Laja",17,,13.68722,-87.56306
"Cerro Tecuantepe",8,,13.76,-87.45528
"Cerro Tenán",5,,14.65,-88.81667
Chagüitón,8,,13.69278,-87.1225
Chamelecón,6,,15.43333,-88.01667
Chapagua,3,,15.83333,-85.78333
Chinacla,12,,14.16667,-88
Chinda,16,,15.11667,-88.2
Choloma,6,,15.64,-87.92
Choluteca,2,,13.28261,-87.20119
"Choluteca Department",2,,13.33333,-87.08333
"Ciudad Choluteca",2,,13.30028,-87.19083
Cociema,12,,13.96611,-87.88444
Cofradia,8,,14,-87.10389
Cololaca,13,,14.31189,-88.8772
Colomoncagua,10,,13.95,-88.28333
"Colón Department",3,,15.75,-85.66667
Comayagua,4,,14.48412,-87.6006
"Comayagua Department",4,,14.58333,-87.66667
Concepción,10,,14.04725,-88.31942
"Concepción de Guasistagua",4,,14.60764,-87.65499
"Concepción de María",2,,13.22363,-86.96244
"Concepción del Norte",16,,15.16667,-88.13333
"Concepción del Sur",16,,14.8,-88.16667
Conchalito,2,,13.13778,-87.40556
Concordia,15,,14.64671,-86.72224
"Condominios Altos de Miraflores Sur Lote Treinta y Tres",8,,14.06959,-87.18669
"Cooperativa Brisas del Mar",2,,13.13389,-87.41917
Copán,5,,14.83936,-89.15583
"Copán Department",5,,14.91667,-88.91667
"Copán Ruinas",5,,14.92,-89.15
"Cordillera de El Naranjo",7,,13.6,-87.18333
Corocito,3,,15.75,-85.78333
Coror,8,,13.94225,-87.33
Corpus,2,,13.28889,-87.03472
Corquín,5,,14.56667,-88.86667
Correderos,16,,15.41778,-88.4552
"Corta Caite",12,,13.96722,-87.99611
"Cortés Department",6,,15.41667,-88
"Coxen Hole",11,,16.31553,-86.53966
Coyoles,18,,15.446,-86.675
"Coyoles Central",18,,15.4,-86.66667
"Cruta River",9,,15.5,-84.31667
Cucuyagua,5,,14.64777,-88.87385
"Cuesta de La Flor",12,,13.90472,-87.71194
Curarén,8,,13.83,-87.57
"Cusuco National Park",6,,15.518,-88.193
Cusuna,3,,15.85,-85.23333
Cuyamel,6,,15.66505,-88.19478
Danlí,7,,14.09,-86.37
"Distrito Central",8,,14.14975,-87.24806
Dolores,14,,14.53333,-89.11667
"Dolores Merendón",14,,14.55095,-89.12493
"Dulce Nombre",5,,14.85552,-88.83856
"Dulce Nombre de Culmí",15,,15.1,-85.53333
Duyure,2,,13.63333,-86.81667
"El Achiotal",13,,14.08333,-88.75
"El Agua Dulcita",4,,14.7,-87.75
"El Calvario",8,,13.85528,-87.18917
"El Capulín",8,,13.77028,-87.28833
"El Carnizuelar",15,,15.31667,-85.83333
"El Carnizuelo",10,,14.41667,-87.95
"El Carrizal",13,,14.21667,-88.43333
"El Carrizalito",8,,13.83333,-87.28333
"El Castaño",8,,13.73917,-87.50167
"El Cedro",12,,14.15,-87.88333
"El Cerro Jilote",12,,13.91667,-87.61667
"El Chagüite Oriente",7,,14,-86.8
"El Chagüite Sur",7,,13.9,-86.86667
"El Chancoyote",13,,14.13333,-88.61667
"El Chicharrón",3,,15.85,-85.23333
"El Chichicaste",7,,14.06667,-86.3
"El Chilcal",5,,15.03333,-89.08333
"El Chimbo",8,,14.13575,-87.11879
"El Chiquirín",13,,14.48333,-88.66667
"El Chocolate",17,,13.66083,-87.74056
"El Chupadero",7,,13.58639,-87.05972
"El Cimarrón",13,,14.31667,-88.45
"El Círculo",8,,13.93556,-87.32167
"El Ciruelo",16,,15.29443,-88.5083
"El Copalillo",2,,13.43333,-87.11667
"El Cordoncillo",7,,13.95,-86.9
"El Corpús",5,,14.69814,-88.90862
"El Corralito",8,,14.48333,-87.1
"El Coyolar",12,,13.88417,-87.78361
"El Coyolito",6,,15.31667,-88.05
"El Cubolero",17,,13.46667,-87.66667
"El Cunce",14,,14.36667,-88.98333
"El Derrumbo",5,,14.75,-88.78333
"El Díctamo",15,,15.15,-86.75
"El Ébano",2,,13.45,-86.93333
"El Encino",8,,13.72778,-87.20667
"El Escanito",8,,14.66667,-87.1
"El Escaño de Tepale",8,,14.75,-87.06667
"El Escogido",7,,13.83333,-86.73333
"El Fantacióso",2,,13.18056,-87.31139
"El Faro",2,,13.0225,-87.13389
"El Granzal",14,,14.4,-88.86667
"El Guante",8,,14.55,-87.1
"El Guantillo",8,,14.6,-87.3
"El Guayabo",2,,13.60417,-87.21444
"El Hatillo",7,,13.59028,-87.03722
"El Higuerito",16,,15.31667,-88.4
"El Hornito",12,,14.31667,-87.83333
"El Horno",12,,13.98611,-87.9425
"El Jagual",5,,14.85,-88.68333
"El Jaral",6,,14.93333,-88.01667
"El Jaralón",14,,14.38333,-89.06667
"El Jarral",5,,14.9,-88.83333
"El Jícaro",7,,13.83333,-86.71667
"El Juncal",18,,15.45,-86.43333
"El Junquillo",7,,14.08333,-86.73333
"El Laure",17,,13.42194,-87.36417
"El Limonal",3,,15.9,-85.01667
"El Limoncito",14,,14.66667,-89.05
"El Liquidámbar",8,,14.18,-87.05043
"El Llano del Chapulín",8,,13.69333,-87.18972
"El Lolo",8,,14.1345,-87.2545
"El Lustral",12,,13.98444,-87.87583
"El Lustre",12,,13.97167,-87.99667
"El Macal",8,,13.91278,-87.59167
"El Maguelito",8,,13.84889,-87.03556
"El Malincote",13,,14.1,-88.48333
"El Marañón",6,,15.39518,-88.05437
"El Matahambre",8,,14,-87.01667
"El Matapalo",4,,14.06667,-87.68333
"El Matasanito",13,,14.33333,-88.68333
"El Matasano",7,,13.7,-86.93333
"El Mochito",16,,14.86667,-88.08333
"El Mojanal",14,,14.48333,-89.3
"El Mojón del Terrero",12,,14.31667,-87.96667
"El Monchón",12,,13.94444,-87.85944
"El Nacascolo",7,,13.70806,-87.06861
"El Nance",2,,13.21361,-87.25194
"El Nancital",2,,13.28333,-87
"El Nanzal",3,,15.76667,-86.16667
"El Nanzón",13,,14.08333,-88.33333
"El Naranjo",14,,14.68333,-89.01667
"El Naranjo Agrio",8,,13.86667,-87.21667
"El Negrito",18,,15.31667,-87.7
"El Níspero",16,,14.76667,-88.33333
"El Obraje",7,,14,-86.43333
"El Ocotal",7,,13.93333,-86.9
"El Ocote",2,,13.26417,-87.14083
"El Ocote Solo",17,,13.7,-87.56667
"El Ocotillo",18,,15.18333,-87.06667
"El Ocotón",5,,15.03333,-88.88333
"El Ojo de Agua",2,,13.45,-86.9
"El Ojo de Agua de La Misión",13,,14.67672,-88.54975
"El Ojo del Agua",13,,14.65,-88.55
"El Ojustillo",17,,13.32722,-87.64972
"El Pacayal",5,,14.7,-88.98333
"El Paraíso",6,,15.06667,-87.83333
"El Paraíso Department",7,,14.08333,-86.5
"El Pataste",15,,15.01667,-85.61667
"El Pedregal",17,,13.74,-87.685
"El Pescadero",7,,13.93333,-86.55
"El Piligüín",8,,14.1549,-87.12701
"El Pizotero",8,,13.73583,-87.22083
"El Plantel",17,,13.71667,-87.63333
"El Playoncito",5,,14.85,-89.06667
"El Portillo de González",18,,15.28333,-87.6
"El Portillo de la Flor",2,,13.31667,-87.08333
"El Portillo de las Palmas",7,,13.53333,-87.13333
"El Porvenir",1,,15.75,-86.93333
"El Progreso",18,,15.42762,-87.77396
"El Quebrachal",7,,13.61667,-86.95
"El Quebracho",8,,13.83139,-87.17139
"El Quebradón",17,,13.63333,-87.56667
"El Quiquisque",2,,13.36667,-87.05
"El Quiquisque Arriba",8,,13.9,-87.05444
"El Quiquiste",8,,13.81889,-87.27667
"El Rebalse",4,,14.5,-87.7
"El Retirito",12,,13.81667,-87.66667
"El Rincón",12,,13.97583,-87.93944
"El Robledal",4,,14.83333,-87.6
"El Rodeo",2,,13.56667,-86.96667
"El Rodeo de Quelacasque",13,,14.63333,-88.55
"El Rosario",8,,14.21981,-87.08177
"El Rusio",15,,14.46667,-86.36667
"El Salamo",13,,14.08333,-88.63333
"El Sangarro",18,,15.21667,-87.33333
"El Sauce",4,,14.5285,-87.66571
"El Sile",13,,14.55,-88.51667
"El Socorro",4,,14.62708,-87.90527
"El Sombrerito",18,,15.05,-87.23333
"El Sompopero",4,,14.81667,-87.45
"El Sótano",16,,15.05,-88.25
"El Suyatal",8,,13.86806,-87.2075
"El Tablón",8,,14.03333,-87.16667
"El Tejar",2,,13.23333,-87
"El Terrero",8,,13.72056,-87.14778
"El Tigre",6,,14.93333,-87.98333
"El Tizatillo",8,,14.00183,-87.19768
"El Tránsito",5,,14.95,-88.93333
"El Trapiche",12,,14.13333,-87.95
"El Trisagio",6,,15.85,-87.75
"El Triunfo",2,,13.11667,-87
"El Triunfo de la Cruz",1,,15.76667,-87.43333
"El Tule",4,,14.81667,-87.5
"El Urracal",18,,15.26667,-86.9
"El Uviel",8,,13.81167,-87.28722
"El Venadito",12,,13.93,-87.85583
"El Vijagual",4,,14.63333,-87.75
"El Volcancillo",12,,14.1,-88.1
"El Volcancito",13,,14.33333,-88.65
"El Zacatal",10,,14.6,-88.23333
"El Zacatón",12,,14.06667,-87.93333
"El Zamorano",8,,14.00995,-86.99022
"El Zapotal del Norte",6,,15.51667,-88.05
"El Zarzal",12,,13.97306,-87.8825
"El Zompopero",5,,15.2,-88.8
"El Zorrillo",12,,13.94417,-87.91556
"El Zuntul",15,,15.23333,-86.05
"Embalse El Guayabo",17,,13.50722,-87.44278
Erandique,13,,14.13,-88.42
Esparta,1,,15.66291,-87.25622
"Espíritu Santo",5,,15.18333,-88.78333
Esquías,4,,14.74392,-87.3712
Esquingual,13,,14.66667,-88.51667
"Esquipulas del Norte",15,,15.3,-86.53333
Estancia,16,,14.98333,-88.21667
Estancias,13,,14.73333,-88.6
Florida,5,,15.02692,-88.83567
"Francisco Morazán Department",8,,14.25,-87.16667
Fraternidad,14,,14.58087,-89.0774
"French Harbor",11,,16.35,-86.43333
Goascorán,17,,13.58333,-87.61667
Golosón,1,,15.71667,-86.88333
Gracias,13,,14.60749,-88.61554
"Gracias a Dios Department",9,,15.25,-84.33333
Gruperas,18,,15.03333,-87.35
Guacamaya,16,,15.02044,-88.15025
Guaimaca,8,,14.5178,-86.85431
Guaimitas,18,,15.5,-87.71667
Guajiniquil,2,,13.27222,-87.02667
Guajiquiro,12,,14.11667,-87.83333
Gualaco,15,,15.02521,-86.07076
Gualala,16,,15.01667,-88.23333
Gualcince,13,,14.11667,-88.55
Gualcincora,13,,14.01667,-88.53333
Gualcixce,13,,14.15,-88.65
Gualdaya,13,,14.35,-88.66667
Gualjoco,16,,14.9599,-88.23735
Gualpatanta,9,,15.18333,-84.63333
Guanacastal,17,,13.505,-87.40556
Guanaja,11,,16.44795,-85.89431
Guanajulque,13,,14.35,-88.63333
"Guanas Viejo",13,,14.71667,-88.6
Guansaes,10,,14.38333,-88.25
"Guarajao Nuevo",4,,14.71667,-87.85
"Guarajao Viejo",4,,14.68333,-87.83333
Guarita,13,,14.18333,-88.81667
Guarizama,15,,14.91667,-86.33333
Guasaule,2,,13.31667,-86.98333
Guascupusca,12,,14.1,-87.9
Guata,15,,15.15133,-86.37624
Guayape,15,,14.71667,-86.83333
Güerisne,8,,13.94389,-87.3475
Güinope,7,,13.88333,-86.93333
Güirasna,7,,13.73722,-87.01083
"Hacienda El Guayabito",2,,13.5,-86.91667
"Hacienda Gualjuy",13,,14.15,-88.43333
"Hacienda Paso de La Tigra",2,,13.20278,-87.34444
Hicaque,1,,15.71667,-87.36667
Humuya,4,,14.25,-87.66667
Ilama,16,,15.06809,-88.22311
Intibucá,10,,14.31226,-88.17608
"Intibucá Department",10,,14.43,-88.17
Iralaya,9,,15,-83.23333
Iriona,3,,15.96777,-85.09323
"Isla Chocolatillo",17,,13.42194,-87.61889
"Isla Comandante",17,,13.29667,-87.63083
"Isla de Guanaja",11,,16.5,-85.91667
"Isla de La Vaca",17,,13.30056,-87.59611
"Isla de Tansin",9,,15.33333,-83.91667
"Isla del Guipo",2,,13.11222,-87.3925
"Isla El Garrobito",17,,13.35472,-87.7175
"Isla El Pacar",17,,13.27694,-87.66639
"Isla Exposición",17,,13.31877,-87.67579
"Isla Garrobo",17,,13.33472,-87.71528
"Isla Grande",11,,17.40898,-83.93237
"Isla La Butaca",2,,13.11417,-87.41111
"Isla Paca",17,,13.28333,-87.66667
"Isla Todo Mundo",2,,13.1125,-87.37972
"Isla Zacate Grande",17,,13.33861,-87.62806
Jacaleapa,7,,14.03156,-86.67893
Jano,15,,15.07902,-86.51521
"Jardin Botanico Lancetilla",1,,15.73437,-87.45617
"Jeanette Kawas National Park",1,,15.84015,-87.67784
"Jesús de Otoro",10,,14.48775,-87.98181
Jicaritos,2,,13.71139,-87.45194
Jiquinlaca,10,,14.00595,-88.35162
Jocón,18,,15.28333,-86.96667
Joconal,16,,15.35519,-88.63295
"José Santos Guardiola",11,,16.41765,-86.30631
"Juan Francisco Bulnes",9,,15.91676,-84.9099
Jutiapa,1,,15.69586,-86.50414
Juticalpa,15,,14.55,-86.3
"Jutigalpa airport",15,,14.6526,-86.2203
"La Alianza",17,,13.51222,-87.72444
"La Bueso",6,,15.61689,-87.85688
"La Campa",13,,14.4728,-88.5609
"La Cañada Grande",8,,13.81167,-87.06222
"La Ceiba",1,,15.76667,-86.83333
"La Ceiba Airport",1,,15.74248,-86.85304
"La Cofradía",8,,13.94694,-87.32194
"La Crucita",7,,13.74417,-87.0525
"La Encarnación",14,,14.66676,-89.08751
"La Entrada",5,,15.06381,-88.74627
"La Ermita",8,,14.46667,-87.06667
"La Esperanza",10,,14.2,-88.1667
"La Estancia",18,,15.28333,-87.55
"La Guara",2,,13.25889,-87.36472
"La Guata",15,,15.08333,-86.38333
"La Iguala",13,,14.61667,-88.46667
"La Jigua",5,,15.1,-88.76
"La Jutosa",6,,15.64166,-87.99201
"La Labor",14,,14.48625,-89.00272
"La Laguna",8,,13.93639,-87.17472
"La Libertad",8,,13.70662,-87.50421
"La Lima",6,,15.46,-87.88
"La Losa",12,,13.92278,-87.91194
"La Masica",1,,15.59865,-87.135
"La Mata de Caña",2,,13.15667,-87.40944
"La Mesilla",8,,13.73944,-87.19333
"La Mesita",8,,13.94306,-87.13667
"La Otra Banda",7,,13.73361,-87.06444
"La Paz",12,,14.31944,-87.67917
"La Paz Department",12,,14.31762,-87.74571
"La Pila",8,,13.84528,-87.12389
"La Ponderosa",2,,13.15333,-87.35333
"La Poza del Mero",2,,13.14028,-87.41972
"La Puerta del Carao",2,,13.11333,-87.27806
"La Ramada",12,,13.99722,-87.93361
"La Ruidosa",5,,15.23628,-88.75142
"La Sarrosa",18,,15.23333,-87.83333
"La Trinidad",4,,14.7,-87.66286
"La Unión",13,,14.81387,-88.40845
"La Unión Airport",15,,15.0333,-86.6925
"La Vega",8,,13.68972,-87.13667
"La Venta",8,,13.73113,-87.32874
"La Virtud",13,,14.07156,-88.68584
"La Zumbadora",5,,15.01433,-88.90117
"Laguna de Agua",17,,13.28472,-87.65611
"Laguna del Socorro",13,,14.31667,-88.43333
"Laguna El Algodonal",2,,13.17333,-87.36389
"Laguna El Ayotal",2,,13.20861,-87.26778
"Laguna El Carmen",6,,15.5,-87.96667
"Laguna El Cerro",6,,15.56667,-87.78333
"Laguna El Descombro",16,,14.91667,-88.33333
"Laguna El Moray",2,,13.18917,-87.35833
"Laguna Encetuaque",13,,14.76667,-88.66667
"Laguna Enea",2,,13.21667,-87.4
"Laguna Escondida",2,,13.25,-87.25
"Laguna Guacamayas",15,,14.4,-86.15
"Laguna Guascotoro",12,,14.21667,-87.93333
"Laguna Güipo",2,,13.15,-87.31667
"Laguna Higuerito",6,,15.26667,-88
"Laguna Kohunta",9,,15.2,-83.6
"Laguna La Colorada",2,,13.29694,-87.3975
"Laguna La Zarzalosa",2,,13.00139,-87.0475
"Laguna Los Cuartos",6,,16,-85.93333
"Laguna Los Lirios",3,,15.95,-85.73333
"Laguna Poza Honda",2,,13.26667,-87.35
"Laguna Rapa",9,,15.66667,-84.43333
"Laguna Sirpe",9,,15.28333,-83.53333
"Laguna Toloa",18,,15.61667,-87.75
"Laguna Verde",8,,13.98056,-87.07611
"Laguna Warunta",9,,15.36667,-84.21667
Laguntara,9,,15.23333,-83.51667
Lamaní,4,,14.19626,-87.62128
Langue,17,,13.62083,-87.6525
"Las Calabazas",12,,13.92583,-87.79389
"Las Chachitas",2,,13.23333,-87.43972
"Las Flores",13,,14.6793,-88.6504
"Las Lajas",4,,14.9,-87.58333
"Las Mesas",8,,13.82278,-87.31222
"Las Mesas Plan de Arriba",12,,13.92306,-87.80861
"Las Tejeras",13,,14.80442,-88.59508
"Las Trojes",7,,14.06667,-85.98333
"Las Vegas",16,,14.86636,-88.07233
"Las Vegas, Santa Barbara",16,,14.87649,-88.07473
Lauterique,12,,13.85361,-87.66056
Lejamaní,4,,14.36681,-87.7072
"Lempira Department",13,,14.5,-88.58333
Lepaera,13,,14.77876,-88.5902
Lepaterique,8,,14.06667,-87.46667
Limon,3,,15.8667,-85.55
"Little Swan Island",11,,17.41207,-83.89885
Liure,7,,13.53583,-87.09194
"Llano de Las Lagunas",8,,13.82028,-87.06
"Los Chagüites Número Dos",8,,13.96022,-87.27947
"Los Limones",8,,13.98611,-87.15111
Lucerna,14,,14.55817,-88.9345
Lucumupe,8,,13.93028,-87.20167
Macancicre,8,,13.74917,-87.56778
Macuelizo,16,,15.31276,-88.54113
Magdalena,10,,13.92452,-88.36675
"Mala Laja",12,,13.92722,-87.80833
Mangulile,15,,15.08326,-86.82997
Manto,15,,14.91667,-86.38333
Mapulaca,13,,14.03333,-88.61667
Maraita,8,,13.88417,-87.03972
Marale,8,,14.94113,-87.09892
Marcala,12,,14.15661,-88.03466
Marcovia,2,,13.28806,-87.30972
Masaguara,10,,14.40428,-87.98247
"Mata Palo",2,,13.51056,-87.14139
Meámbar,4,,14.78333,-87.76667
Mercedes,14,,14.31667,-88.98333
"Mercedes de Oriente",12,,13.91028,-87.77583
"Minas de Oro",4,,14.79611,-87.34654
Mistruk,9,,15.23333,-83.88333
Monchagua,8,,13.80667,-87.20278
Monjarás,2,,13.20056,-87.37417
"Montaña Cerro Azul de Meámbar",4,,14.8,-87.88333
"Montana de Yoro National Park",8,,15.00472,-87.07222
"Montaña El Pacayal",12,,14.16667,-87.91667
"Montaña El Tiburón",1,,15.6,-87.51667
"Montaña Gancho del Sillón",13,,14.1,-88.65
"Monte de El Cubo",4,,14.46667,-87.53333
"Monte El Cerrón",6,,14.93333,-88
"Monte El Fraile",13,,14.13333,-88.66667
"Monte El Güegüecho",10,,14.55,-88.2
"Monte El Tigal",16,,14.96667,-88.63333
"Monte El Uval",15,,14.78333,-86.23333
"Monte Grande",12,,13.99917,-87.78389
"Monte Higuerones",4,,14.7,-88.01667
Monterrey,6,,15.58937,-87.88138
Morazán,18,,15.33087,-87.55177
Morocelí,7,,14.11667,-86.86667
Morolica,2,,13.56667,-86.9
"Municipio de Sabá",3,,15.48654,-86.16322
"Municipio de San Francisco de La Paz",15,,14.84183,-86.11819
"Municipio de Texiguat",7,,13.66372,-87.03479
Nacaome,17,,13.52209,-87.52477
Naco,6,,15.39106,-88.18312
Namasigüe,2,,13.20472,-87.13889
Naranjito,16,,14.96,-88.6
"Nueva Arcadia",5,,15.08,-88.69
"Nueva Armenia",8,,13.75,-87.15307
"Nueva Frontera",16,,15.21,-88.56
"Nueva Jalapa",16,,14.91667,-88.33333
"Nueva Ocotepeque",14,,14.43333,-89.18333
"Nuevo Celilac",16,,14.98333,-88.33333
"Ocote Paulino",18,,15.41667,-87.6
"Ocotepeque Department",14,,14.5,-89
Ojojona,8,,13.93389,-87.29583
"Ojos de Agua",4,,14.79498,-87.6501
Olanchito,18,,15.47368,-86.62377
"Olanchito El Arrayán Airport",18,,15.50794,-86.57355
"Olancho Department",15,,14.83333,-86
Omoa,6,,15.77603,-88.03833
Opatoro,12,,14.08333,-87.9
Orica,8,,14.80645,-86.9576
Orocuina,2,,13.48167,-87.105
Oropéndolas,6,,15.01667,-87.93333
Oropolí,7,,13.81667,-86.81667
"Parcelación Oswaldo López Arellano",2,,13.32417,-87.32694
"Parque Nacional La Tigra",8,,14.18484,-87.05189
"Paso de La Rana",2,,13.29167,-87.32222
"Paso de La Tigra",2,,13.19833,-87.33861
"Paso de Unire",12,,13.87222,-87.76
Patuca,15,,14.36,-85.97
"Peñol de Cerquín",13,,14.15,-88.36667
Pespire,2,,13.59222,-87.36167
Petoa,16,,15.26939,-88.28878
"Pico Bonito",1,,15.63477,-86.8816
"Pico Bonito National Park",1,,15.6097,-86.8722
"Pico Congolón",13,,14.15,-88.46667
"Pico Pijol National Park",18,,15.19722,-87.58306
"Piedra Cagada",17,,13.24917,-87.63583
"Piedra de Agua",2,,13.2975,-87.37139
"Piedra Parada",12,,13.91861,-87.89222
Pimienta,6,,15.27458,-87.97329
Piraera,13,,14.06667,-88.46667
"Plan de La Timotea",17,,13.70333,-87.69222
"Plan de Sanchez",12,,13.92722,-87.78194
"Plan del Muerto",8,,13.68972,-87.13028
"Plan Grande",2,,13.49028,-87.1725
"Portillo de Buenavista",12,,13.85083,-87.68472
"Portillo de El Ocotio",2,,13.6,-87.43333
"Portillo de La Jagua",12,,13.91111,-87.6825
"Portillo del Encinal",8,,13.85167,-87.0825
Potrerillos,7,,14.04478,-86.76201
Protección,16,,15.06717,-88.60423
"Puerto Castilla",3,,16.01667,-85.96667
"Puerto Cortés",6,,15.79,-87.849
"Puerto Cortez",6,,15.82562,-87.92968
"Puerto Lempira",9,,15.1145,-83.93056
"Puerto Lempira Airport",9,,15.26231,-83.78118
"Punta Chachaguala",6,,15.66667,-88.06667
"Punta Izopo",1,,15.83333,-87.38333
"Punta Ocote",18,,15.2,-87.28333
"Punta Piedra",3,,15.9,-85.28333
Quebradas,8,,14.5,-87.35
Quezailica,5,,14.87652,-88.72714
Quimistán,16,,15.34752,-88.4052
"Ramón Villeda Morales International Airport",6,,15.45264,-87.92356
"Rancho Alegre",2,,13.24278,-87.34167
"Rancho Grande",4,,14.68852,-87.49525
Reitoca,8,,13.82583,-87.46528
"Residencial Altos de Miraflores Sur Lote Treinta y Siete",8,,14.07083,-87.18584
"Rio Planato Biosphere Reserve",9,,15.7444,-84.675
Roatán,11,,16.34098,-86.53763
"Roatán International Airport",11,,16.31681,-86.52296
"Ruinas de Copan Airport",5,,14.85089,-89.12785
Sabá,3,,15.46667,-86.25
Sabanagrande,8,,13.80778,-87.25917
Salamá,3,,15.75,-85.96667
"Sambo Creek",1,,15.81667,-86.68333
"San Agustín",5,,14.81973,-88.93027
"San Andrés",13,,14.21667,-88.55
"San Antonio",2,,13.62278,-87.32111
"San Antonio de Cortés",6,,15.11611,-88.04074
"San Antonio de Flores",2,,13.64152,-87.34075
"San Antonio de la Cuesta",4,,14.63333,-87.6
"San Antonio de Oriente",8,,14.03859,-86.98951
"San Antonio del Norte",12,,13.88444,-87.70306
"San Buenaventura",6,,15.0243,-87.99447
"San Diego",7,,13.64833,-87.14917
"San Esteban",15,,15.21231,-85.76996
"San Fernando",14,,14.68793,-89.10153
"San Francisco",13,,14.11667,-88.36667
"San Francisco de Becerra",15,,14.63333,-86.1
"San Francisco de Coray",17,,13.66139,-87.53278
"San Francisco de la Paz",15,,14.9,-86.2
"San Francisco de Ojuera",16,,14.75,-88.18333
"San Francisco de Opalaca",10,,14.58441,-88.30253
"San Francisco de Yojoa",6,,15.01442,-87.9716
"San Francisco del Valle",14,,14.43542,-88.95608
"San Ignacio",8,,14.65,-87.03333
"San Isidro",2,,13.64454,-87.26093
"San Jerónimo",4,,14.63333,-87.6
"San Jorge",14,,14.63697,-89.1186
"San José",2,,13.71415,-87.42256
"San José de Colinas",16,,15.04101,-88.30186
"San José de Comayagua",4,,14.73333,-88.03333
"San José de Las Conchas",2,,13.32528,-87.39556
"San José de Río Tinto",15,,14.93333,-85.7
"San José del Boquerón",6,,15.51856,-87.89786
"San José del Potrero",4,,14.83999,-87.28405
"San Juan",12,,13.95428,-87.72948
"San Juan de Flores",8,,14.26667,-87.03333
"San Juan de Opoa",5,,14.779,-88.69641
"San Juan de Planes",5,,14.93333,-88.78333
"San Juan Guarita",13,,14.18333,-88.81667
"San Lorenzo",17,,13.42417,-87.44722
"San Lucas",7,,13.74586,-86.95163
"San Luis",16,,15.12692,-88.43931
"San Luis de Planes",16,,14.97603,-88.1251
"San Manuel",6,,15.33143,-87.92115
"San Manuel Colohete",13,,14.44435,-88.6705
"San Manuel de Colohete",13,,14.45,-88.66667
