ciudad,idprovincia,codeid,latitude,longitude
"Boquerón Barrio",85,,18.20657,-65.84153
"Borinquen Barrio",25,,18.16956,-66.0406
"Botijas Barrio",107,,18.2243,-66.36343
"Bucaná Barrio",113,,17.97895,-66.59481
"Bucarabones Barrio",93,,18.18599,-66.93776
"Buena Vista Barrio",83,,18.2503,-66.96365
"Buena Vista Barrio (Inactive)",31,,18.40805,-65.94632
"Buenos Aires Barrio",81,,18.26567,-66.84683
"Cabezas Barrio",53,,18.36772,-65.63278
"Cabo Caribe Barrio",145,,18.46408,-66.38138
"Cabo Rojo",23,,18.08663,-67.14573
"Cabo Rojo Barrio-Pueblo",23,,18.08721,-67.14666
"Cabo Rojo National Wildlife Refuge",23,,17.96173,-67.1896
"Cacao Alto Barrio",109,,18.0158,-66.0285
"Cacao Bajo Barrio",109,,17.99754,-66.02548
"Cacao Barrio",115,,18.45424,-66.94519
"Cacaos Barrio",107,,18.22632,-66.49673
"Caguabo Barrio",11,,18.29756,-67.21047
"Caguana Barrio",141,,18.29111,-66.75081
Caguas,25,,18.21329,-66.04961
"Caguas Barrio-Pueblo",25,,18.23424,-66.03324
"Cagüitas Barrio",7,,18.23781,-66.09596
"Caimital Alto Barrio",5,,18.43654,-67.11342
"Caimital Bajo Barrio",5,,18.42808,-67.13701
"Caimital Barrio",57,,18.00018,-66.10091
"Caimito Barrio",153,,18.07025,-66.85487
"Caín Alto Barrio",125,,18.11814,-67.01244
"Caín Bajo Barrio",125,,18.10871,-67.04628
"Calabazas Barrio",151,,18.05366,-65.91123
"Callabo Barrio",75,,18.06465,-66.54087
"Callejones Barrio",81,,18.32715,-66.84894
"Calvache Barrio",117,,18.31592,-67.22539
"Calzada Barrio",95,,17.9937,-65.9141
"Camaceyes Barrio",5,,18.46673,-67.13859
"Camarones Barrio",61,,18.33678,-66.11144
"Cambalache Barrio",13,,18.46225,-66.69389
"Camino Nuevo Barrio",151,,18.03081,-65.84311
"Campo Alegre Barrio",65,,18.40742,-66.78213
Camuy,27,,18.48383,-66.8449
"Camuy Arriba Barrio",27,,18.44867,-66.88793
"Camuy Barrio-Pueblo",27,,18.48486,-66.84662
"Cañabón Barrio",25,,18.2381,-66.06689
"Cañaboncito Barrio",25,,18.21147,-66.08221
"Canas Barrio",113,,17.98964,-66.66788
"Canas Urbano Barrio",113,,18.00638,-66.63155
"Candelaria Barrio",143,,18.37487,-66.35793
"Candelero Abajo Barrio",69,,18.09036,-65.80794
"Candelero Arriba Barrio",69,,18.10557,-65.83404
"Cangrejo Arriba Barrio",31,,18.43945,-66.01003
"Caníaco Barrio",141,,18.3115,-66.67023
"Caño Barrio",55,,17.99631,-66.90194
Canóvanas,29,,18.33828,-65.88711
"Canóvanas Barrio",87,,18.39055,-65.86406
"Canóvanas Barrio-Pueblo",29,,18.37934,-65.9021
"Canovanillas Barrio",31,,18.35474,-65.9232
"Caonillas Abajo Barrio",149,,18.10017,-66.44951
"Caonillas Arriba Barrio",149,,18.13972,-66.44204
"Caonillas Barrio",9,,18.15998,-66.26396
"Capá Barrio",99,,18.36854,-67.04932
"Capáez Barrio",65,,18.46118,-66.81203
"Capitanejo Barrio",113,,17.98861,-66.54814
"Caracol Barrio",11,,18.30058,-67.15937
"Carenero Barrio",55,,17.96501,-66.88322
"Carite Barrio",57,,18.08064,-66.09583
"Carmen Barrio",57,,18.03624,-66.16249
Carolina,31,,18.37578,-65.95794
"Carolina Barrio-Pueblo",31,,18.38178,-65.95691
"Carraízo Barrio",139,,18.33494,-66.02367
"Carreras Barrio",13,,18.38375,-66.68268
"Carrizal Barrio",3,,18.39887,-67.17877
"Carrizales Barrio",65,,18.48108,-66.78887
"Carruzos Barrio",31,,18.31343,-65.91634
"Casey Abajo Barrio",11,,18.26818,-67.10313
"Casey Arriba Barrio",11,,18.26094,-67.08611
Cataño,33,,18.44134,-66.11822
"Cataño Barrio",69,,18.12954,-65.82462
"Cataño Barrio-Pueblo",33,,18.43986,-66.11973
"Cayaguas Barrio",129,,18.14463,-65.9701
Cayey,35,,18.11191,-66.166
"Cayey Barrio-Pueblo",35,,18.11435,-66.16257
"Cedrito Barrio",45,,18.25425,-66.19635
"Cedro Abajo Barrio",105,,18.28916,-66.27087
"Cedro Arriba Barrio",105,,18.25816,-66.28134
"Cedro Barrio",59,,18.02746,-66.7517
Ceiba,37,,18.26051,-65.67183
"Ceiba Alta Barrio",5,,18.47945,-67.08977
"Ceiba Baja Barrio",5,,18.45849,-67.07889
"Ceiba Barrio",145,,18.44933,-66.35886
"Ceiba Barrio-Pueblo",37,,18.26365,-65.64812
"Ceiba Norte Barrio",77,,18.2228,-65.89413
"Ceiba Sur Barrio",77,,18.2062,-65.91133
"Cejas Barrio",45,,18.20879,-66.18949
"Celada Barrio",63,,18.27596,-65.98377
"Centro Barrio",99,,18.41966,-67.09981
"Cercadillo Barrio",35,,18.06696,-66.19557
"Cerrillos Barrio",113,,18.05516,-66.5719
"Cerro de Punta",113,,18.17246,-66.59184
"Cerro Gordo Barrio",129,,18.15481,-65.945
"Cerro Maravillas",73,,18.15301,-66.55406
"Cerro Rosa",39,,18.17774,-66.53212
"Cerrote Barrio",83,,18.21249,-66.92378
"Chamorro Barrio",83,,18.22412,-66.91567
"Charcas Barrio",115,,18.40851,-66.93261
"Chupacallos Barrio",37,,18.25648,-65.66751
Ciales,39,,18.33606,-66.46878
"Ciales Barrio-Pueblo",39,,18.33617,-66.46887
"Cialitos Barrio",39,,18.25835,-66.53554
"Cibao Barrio",131,,18.34704,-66.90401
"Cibuco Barrio",145,,18.48627,-66.37459
Cidra,41,,18.17579,-66.16211
"Cidra Barrio",11,,18.28221,-67.10268
"Cidra Barrio-Pueblo",41,,18.17584,-66.16106
"Cidral Barrio",131,,18.32207,-66.95483
"Ciénaga Alta Barrio",119,,18.32455,-65.86116
"Ciénaga Baja Barrio",119,,18.37961,-65.85124
"Ciénaga Barrio",55,,17.99262,-66.93044
"Ciénagas Barrio",27,,18.44343,-66.86828
"Cienegueta Barrio",143,,18.3416,-66.36641
"Cintrona Barrio",75,,18.01033,-66.49952
"Coabey Barrio",73,,18.21411,-66.56208
Coamo,43,,18.09802,-66.36211
"Coamo Arriba Barrio",43,,18.1417,-66.36748
"Coamo Barrio-Pueblo",43,,18.0787,-66.36028
"Cocos Barrio",115,,18.45658,-66.91258
"Collores Barrio",153,,18.08733,-66.88706
Comerío,45,,18.21801,-66.226
"Comerío Barrio-Pueblo",45,,18.22027,-66.22442
"Condado Lagoon",127,,18.45828,-66.07989
"Consejo Barrio",141,,18.17741,-66.66628
"Contorno Barrio",135,,18.38119,-66.25859
"Corcovada Barrio",11,,18.2941,-67.05667
"Corcovado Barrio",65,,18.45056,-66.77942
"Cordillera Barrio",39,,18.32239,-66.50081
Corozal,47,,18.34106,-66.31684
"Corozal Barrio-Pueblo",47,,18.33974,-66.31675
"Corrales Barrio",5,,18.45132,-67.12576
"Costa Barrio",79,,17.983,-67.00026
"Coto Barrio",111,,18.05438,-66.73148
"Coto Laurel Barrio",113,,18.03704,-66.5546
"Coto Norte Barrio",91,,18.437,-66.46094
"Coto Sur Barrio",91,,18.41269,-66.46599
"Cotuí Barrio",125,,18.0688,-67.0802
"Cruces Barrio",117,,18.33923,-67.22195
"Cruz Barrio",99,,18.37041,-67.10138
"Cuarto Barrio",113,,18.00722,-66.61021
"Cubuy Barrio",29,,18.27498,-65.86048
"Cuchillas Barrio",101,,18.30445,-66.38594
"Cuebas Barrio",111,,18.0457,-66.71718
"Cuevas Barrio",139,,18.36428,-66.01993
Culebra,49,,18.31884,-65.2871
"Culebra Barrio-Pueblo",49,,18.30638,-65.30205
"Culebra National Wildlife Refuge",49,,18.32669,-65.28993
"Culebras Alto Barrio",35,,18.07137,-66.13106
"Culebras Bajo Barrio",35,,18.08065,-66.14237
"Culebrinas Barrio",131,,18.31021,-66.99702
"Cupey Barrio",127,,18.34618,-66.04867
"Cuyón Barrio",43,,18.0847,-66.2962
"Daguao Barrio",103,,18.2045,-65.67418
"Dagüey Barrio",11,,18.30541,-67.12783
"Dajaos Barrio",21,,18.30482,-66.19091
"Damián Abajo Barrio",107,,18.23909,-66.46709
"Damián Arriba Barrio",107,,18.24243,-66.434
"Demajagua Barrio",53,,18.28797,-65.65164
"Descalabrado Barrio",133,,17.99684,-66.4247
"Diego Hernández Barrio",153,,18.05993,-66.84412
"Diego Jimenez Torres Airport",53,,18.30963,-65.66297
"Domingo Ruíz Barrio",13,,18.43553,-66.68854
"Dominguito Barrio",13,,18.4068,-66.74754
"Don Alonso Barrio",141,,18.3061,-66.63756
"Doña Elena Barrio",45,,18.25251,-66.22289
Dorado,51,,18.43967,-66.28295
"Dorado Barrio-Pueblo",51,,18.45924,-66.26163
"Dos Bocas Barrio",139,,18.34685,-65.98586
"Duey Alto Barrio",125,,18.13283,-67.06408
"Duey Bajo Barrio",125,,18.13211,-67.08277
"Duey Barrio",153,,18.09492,-66.83829
"Duque Barrio",103,,18.2394,-65.73904
"Egozcue Barrio",109,,18.05609,-65.99868
"El Cinco Barrio",127,,18.39156,-66.06248
"El Río Barrio",85,,18.23881,-65.84327
"Emajagua Barrio",95,,18.00483,-65.87669
"Emajagual Barrio",75,,18.07387,-66.43981
"Encarnación Barrio",111,,17.98875,-66.70877
"Eneas Barrio",131,,18.32865,-66.93221
"Ensenada Barrio",117,,18.34674,-67.25342
"Esperanza Barrio",13,,18.36472,-66.74731
"Espinar Barrio",3,,18.40694,-67.16607
"Espino Barrio",129,,18.1114,-66.01233
"Espinosa Barrio",143,,18.41352,-66.31274
"Estadio Juan Ramon Loubriel",21,,18.39384,-66.15072
"Estadio Luis A Canena Marquez",5,,18.44356,-67.14629
"Eugenio María de Hostos Airport",97,,18.2543,-67.14966
"Factor Barrio",13,,18.45672,-66.62948
Fajardo,53,,18.31051,-65.676
"Fajardo Barrio-Pueblo",53,,18.32891,-65.64967
"Farallón Barrio",35,,18.10999,-66.08742
"Felicia 1 Barrio",133,,17.95651,-66.38973
"Felicia 2 Barrio",133,,17.99369,-66.3861
"Fernando Luis Ribas Dominicci Airport",127,,18.45697,-66.09715
"Flamenco Barrio",49,,18.31679,-65.30589
"Florencio Barrio",53,,18.3133,-65.67105
Florida,54,,18.36051,-66.56212
"Florida Adentro Barrio",54,,18.37344,-66.56017
"Florida Afuera Barrio",17,,18.42603,-66.56046
"Florida Barrio",147,,18.13495,-65.46265
"Fraile Barrio",49,,18.31316,-65.2543
"Frailes Barrio",153,,18.12735,-66.91131
"Fránquez Barrio",101,,18.35531,-66.41848
"Frontón Barrio",39,,18.30828,-66.55849
"Furnias Barrio",83,,18.24834,-67.01252
"Galateo Alto Barrio",71,,18.41497,-66.99437
"Galateo Bajo Barrio",71,,18.46377,-66.99687
"Galateo Barrio",135,,18.36098,-66.25643
"Garrochales Barrio",17,,18.45891,-66.56519
"Garzas Barrio",1,,18.15338,-66.74619
"Gato Barrio",107,,18.26069,-66.38982
"Gobernador Piñero Barrio",127,,18.40787,-66.08952
"Guacio Barrio",131,,18.28315,-67.0011
"Guadiana Barrio",105,,18.31484,-66.22258
"Guajataca Barrio",131,,18.3536,-66.92024
"Guamá Barrio",125,,18.10244,-67.00324
"Guamaní Barrio",57,,18.03585,-66.10615
"Guanábano Barrio",3,,18.38193,-67.15444
"Guanajibo Barrio",97,,18.16863,-67.16062
Guánica,55,,17.97163,-66.90795
"Guánica Barrio-Pueblo",55,,17.96869,-66.91186
"Guaniquilla Barrio",3,,18.3888,-67.19741
"Guaonico Barrio",141,,18.23742,-66.74016
"Guaraguao Abajo Barrio",21,,18.32977,-66.14435
"Guaraguao Arriba Barrio",21,,18.29262,-66.15578
"Guaraguao Barrio",113,,18.12124,-66.66909
"Guardarraya Barrio",109,,17.97708,-65.94154
"Guásimas Barrio",15,,17.97639,-66.06665
"Guatemala Barrio",131,,18.35267,-67.00669
"Guavate Barrio",35,,18.13084,-66.07995
"Guayabal Barrio",75,,18.07683,-66.48536
"Guayabo Barrio",3,,18.37508,-67.2101
"Guayabo Dulce Barrio",1,,18.20663,-66.82111
"Guayabos Barrio",71,,18.50055,-67.00114
"Guayabota Barrio",151,,18.07167,-65.9684
"Guayacán Barrio",37,,18.22124,-65.64561
Guayama,57,,18.01663,-66.13072
"Guayama Barrio-Pueblo",57,,17.97665,-66.11436
Guayanilla,59,,18.01913,-66.79184
"Guayanilla Barrio-Pueblo",59,,18.02303,-66.79143
Guaynabo,61,,18.34106,-66.11628
"Guaynabo Barrio-Pueblo",61,,18.35997,-66.11236
"Guayo Barrio",1,,18.17909,-66.82241
"Guerrero Barrio",71,,18.46906,-67.04368
"Guilarte Barrio",1,,18.1591,-66.7768
Gurabo,63,,18.2544,-65.97294
"Gurabo Abajo Barrio",77,,18.2528,-65.9106
"Gurabo Arriba Barrio",77,,18.24398,-65.881
"Gurabo Barrio-Pueblo",63,,18.25527,-65.97276
"Guzmán Abajo Barrio",119,,18.35117,-65.8369
"Guzmán Arriba Barrio",119,,18.29874,-65.83259
Hatillo,65,,18.48633,-66.82545
"Hatillo Barrio",65,,18.48065,-66.82082
"Hatillo Barrio-Pueblo",65,,18.48533,-66.8254
"Hato Abajo Barrio",13,,18.46435,-66.7518
"Hato Arriba Barrio",131,,18.35813,-67.03103
"Hato Barrio",129,,18.194,-65.98478
"Hato Nuevo Barrio",63,,18.26863,-65.94942
"Hato Puerco Abajo Barrio",149,,18.10246,-66.48315
"Hato Puerco Arriba Barrio",149,,18.12484,-66.4905
"Hato Puerco Barrio",29,,18.32272,-65.8843
"Hato Rey Central Barrio",127,,18.42173,-66.05103
"Hato Rey Norte Barrio",127,,18.42763,-66.0779
"Hato Rey Sur Barrio",127,,18.4048,-66.0586
"Hato Tejas Barrio",21,,18.4072,-66.17745
"Hato Viejo Barrio",39,,18.34164,-66.5143
"Hayales Barrio",43,,18.16205,-66.37129
"Helechal Barrio",19,,18.17202,-66.32091
"Herreras Barrio",119,,18.40483,-65.82367
"Higuillar Barrio",51,,18.45508,-66.28562
"Hipodromo el Nuevo Comandante",29,,18.36689,-65.90572
"Hoconuco Alto Barrio",125,,18.13821,-67.02072
"Hoconuco Bajo Barrio",125,,18.11911,-67.0609
"Honduras Barrio",41,,18.15203,-66.20882
Hormigueros,67,,18.13968,-67.1274
"Hormigueros Barrio",67,,18.13746,-67.12033
"Hormigueros Barrio-Pueblo",67,,18.13982,-67.12605
"Hoya Mala Barrio",131,,18.35174,-66.96333
"Húcares Barrio",103,,18.19685,-65.71782
Humacao,69,,18.14968,-65.82738
"Humacao Airport",69,,18.13802,-65.79965
"Humacao Barrio-Pueblo",69,,18.15146,-65.82497
"Humatas Barrio",11,,18.30936,-67.10668
"Indiera Alta Barrio",93,,18.16466,-66.87223
"Indiera Baja Barrio",93,,18.1671,-66.90557
"Indiera Fría Barrio",93,,18.16103,-66.94742
"Indios Barrio",59,,18.00792,-66.80976
"Isabel Segunda",147,,18.14721,-65.44282
Isabela,71,,18.50078,-67.02435
"Isabela Barrio-Pueblo",71,,18.50072,-67.02293
"Isla Caja de Muertos",113,,17.89469,-66.51989
"Isla de Mona e Islote Monito Barrio",97,,18.09054,-67.89052
"Islote Barrio",13,,18.48274,-66.6444
"Jacaboa Barrio",109,,17.98305,-65.96524
"Jacaguas Barrio",75,,18.06271,-66.52393
"Jácana Barrio",153,,18.03287,-66.8322
"Jácanas Barrio",151,,18.09716,-65.91716
"Jagua Pasto Barrio",59,,18.11047,-66.77601
"Jagual Barrio",129,,18.15902,-65.99945
"Jaguar Barrio",63,,18.23946,-65.96875
"Jaguas Barrio",111,,18.09217,-66.72943
"Jagüey Barrio",117,,18.3256,-67.20269
"Jagüeyes Barrio",7,,18.28226,-66.08306
"Jaguitas Barrio",67,,18.15079,-67.10564
"Jájome Alto Barrio",35,,18.05721,-66.14469
"Jájome Bajo Barrio",35,,18.06826,-66.17309
"Jauca 1 Barrio",133,,17.96772,-66.36978
"Jauca 2 Barrio",133,,18.00671,-66.35842
"Jauca Barrio",73,,18.16971,-66.62741
Jayuya,73,,18.21857,-66.59156
"Jayuya Abajo Barrio",73,,18.22739,-66.61156
"Jayuya Barrio-Pueblo",73,,18.21983,-66.59257
"Jiménez Barrio",119,,18.33734,-65.80643
"Jobos Barrio",71,,18.49778,-67.06965
"José Aponte de la Torre Airport",37,,18.25042,-65.63573
"Juan Alonso Barrio",97,,18.1922,-67.09686
"Juan Asencio Barrio",7,,18.2636,-66.16303
"Juan González Barrio",1,,18.18813,-66.72391
"Juan Martín Barrio",151,,18.05064,-65.86044
"Juan Sánchez Barrio",21,,18.40254,-66.13813
"Juana Díaz",75,,18.05246,-66.50656
"Juana Díaz Barrio-Pueblo",75,,18.05122,-66.50655
"Juncal Barrio",131,,18.30848,-66.92025
Juncos,77,,18.22746,-65.921
"Juncos Barrio-Pueblo",77,,18.22918,-65.92194
"La Gloria Barrio",139,,18.32574,-66.00592
"La Torre Barrio",81,,18.25254,-66.87432
"Laguna del Flamenco",49,,18.3244,-65.31627
"Laguna Joyuda",23,,18.12951,-67.17742
"Lagunas Barrio",3,,18.33892,-67.17314
Lajas,79,,18.04996,-67.05934
"Lajas Arriba Barrio",79,,18.04204,-67.01412
"Lajas Barrio",79,,18.05392,-67.05474
"Lajas Barrio-Pueblo",79,,18.04925,-67.05962
"Lapa Barrio",123,,18.03668,-66.25429
Lares,81,,18.29467,-66.87712
"Lares Barrio",81,,18.29429,-66.844
"Lares Barrio-Pueblo",81,,18.29601,-66.88141
"Las Marías",83,,18.2519,-66.99212
"Las Marías Barrio-Pueblo",83,,18.25229,-66.99081
"Las Palmas Barrio",141,,18.23616,-66.65739
"Las Piedras",85,,18.18301,-65.86627
"Las Piedras Barrio-Pueblo",85,,18.18271,-65.86603
"Lavadero Barrio",67,,18.13427,-67.10084
"Leguísamo Barrio",97,,18.24224,-67.09433
Levittown,137,,18.44995,-66.18156
"Limaní Barrio",1,,18.1624,-66.80166
"Limón Barrio",141,,18.32511,-66.63119
"Limones Barrio",151,,18.07997,-65.88885
"Lirios Barrio",77,,18.21897,-65.93997
"Lizas Barrio",95,,18.02167,-65.9388
"Llanadas Barrio",71,,18.44231,-66.97203
"Llano Barrio",59,,18.05737,-66.79798
"Llanos Barrio",79,,17.99052,-67.09879
"Llanos Costa Barrio",23,,17.9788,-67.14432
"Llanos Tuna Barrio",23,,18.05164,-67.12753
"Llave Barrio",147,,18.09566,-65.52347
Loíza,87,,18.43134,-65.88016
"Loíza Barrio-Pueblo",87,,18.43202,-65.87958
"Lomas Barrio",105,,18.31785,-66.26856
"Los Llanos Barrio",43,,18.05733,-66.40782
"Los Tres Picachos",73,,18.21468,-66.54128
"Luis Munoz Marin International Airport",31,,18.43851,-66.00297
Luquillo,89,,18.37245,-65.71655
"Luquillo Barrio-Pueblo",89,,18.37519,-65.71585
"Mabú Barrio",69,,18.16607,-65.83725
"Macaná Barrio",111,,18.0778,-66.76179
"Machete Barrio",57,,17.95541,-66.12152
"Machos Barrio",37,,18.25466,-65.61874
"Machuchal Barrio",121,,18.05647,-66.94091
"Machuelo Abajo Barrio",113,,18.02543,-66.59624
"Machuelo Arriba Barrio",113,,18.06202,-66.59882
"Magas Barrio",59,,18.02673,-66.77592
"Magos Barrio",131,,18.30835,-66.94364
"Maguayo Barrio",51,,18.41724,-66.28108
"Magueyes Barrio",113,,18.06211,-66.6474
"Magueyes Urbano Barrio",113,,18.02622,-66.63793
"Maizales Barrio",103,,18.23391,-65.75905
"Mal Paso Barrio",3,,18.36599,-67.16935
"Maleza Alta Barrio",5,,18.49994,-67.1216
"Maleza Baja Barrio",5,,18.4964,-67.13789
"Malezas Barrio",97,,18.1672,-67.10542
"Mambiche Barrio",69,,18.1974,-65.8101
"Mamey Barrio",109,,18.0146,-66.00261
"Mameyal Barrio",51,,18.4637,-66.23656
"Mameyes Abajo Barrio",141,,18.30284,-66.59347
"Mameyes Arriba Barrio",73,,18.26253,-66.57781
"Mameyes I Barrio",89,,18.35787,-65.75335
"Mameyes II Barrio",119,,18.33338,-65.76759
"Maná Barrio",47,,18.26367,-66.31395
Manatí,91,,18.42745,-66.49212
"Manatí Barrio-Pueblo",91,,18.43104,-66.4863
"Maragüez Barrio",113,,18.10064,-66.59117
"Maravilla Este Barrio",83,,18.26184,-66.98085
"Maravilla Norte Barrio",83,,18.26603,-66.99605
"Maravilla Sur Barrio",83,,18.23004,-66.99798
"Maresúa Barrio",125,,18.07954,-67.06683
"Mariana Barrio",103,,18.22738,-65.70426
"Marías Barrio",3,,18.35937,-67.13822
Maricao,93,,18.18079,-66.9799
Maunabo,95,,18.01691,-65.92738
Mayagüez,97,,18.20496,-67.1024
"Mercedita Airport",113,,18.00976,-66.56247
Moca,99,,18.39467,-67.11324
"Monte Guilarte",1,,18.14163,-66.76906
"Monte Jayuya",73,,18.16774,-66.57462
Morovis,101,,18.32578,-66.40656
Naguabo,103,,18.21162,-65.73488
Naranjito,105,,18.30079,-66.24489
Orocovis,107,,18.2269,-66.391
"Palomas Barrio",45,,18.23307,-66.24293
"Palos Blancos Barrio",47,,18.29125,-66.30071
"Parguera Barrio",79,,17.97631,-67.04331
"París Barrio",79,,18.0499,-67.10117
"Parque de la Abolición",113,,18.00631,-66.61275
"Parque de la Ceiba",113,,18.0083,-66.60599
"Parque de los Proceres",97,,18.20523,-67.13824
"Paso Palma Barrio",141,,18.20932,-66.64543
"Pasto Barrio",101,,18.27611,-66.43241
"Pasto Viejo Barrio",35,,18.09639,-66.21548
Patillas,109,,18.00635,-66.01572
"Patillas Barrio-Pueblo",109,,18.00848,-66.01485
"Pedernales Barrio",23,,18.05062,-67.18102
"Pedro Avila Barrio",35,,18.09793,-66.19521
"Pedro García Barrio",43,,18.14518,-66.40464
"Pellejas Barrio",107,,18.21921,-66.44408
"Peña Pobre Barrio",103,,18.22181,-65.81627
Peñuelas,111,,18.07024,-66.71767
"Peñuelas Barrio-Pueblo",111,,18.05706,-66.72264
"Perchas 1 Barrio",131,,18.28903,-66.92717
"Perchas 2 Barrio",131,,18.27223,-66.92839
"Perchas Barrio",101,,18.27769,-66.40385
"Pesas Barrio",39,,18.30194,-66.49334
"Pezuela Barrio",81,,18.2447,-66.89378
"Pica Barrio",73,,18.16502,-66.64515
"Piedra Blanca",73,,18.17912,-66.57573
"Piedra Gorda Barrio",27,,18.41695,-66.88629
"Piedras Barrio",35,,18.11844,-66.21819
"Piedras Blancas Barrio",131,,18.33545,-66.97125
"Piletas Barrio",81,,18.33497,-66.88232
"Piñales Barrio",11,,18.30033,-67.17267
"Piñas Barrio",135,,18.3616,-66.23681
"Pitahaya Barrio",89,,18.3422,-65.70703
"Planas Barrio",71,,18.40151,-66.95671
"Plata Barrio",99,,18.32683,-67.04824
"Playa Barrio",151,,18.07509,-65.82708
"Playa Sardinas I Barrio",49,,18.30481,-65.3075
"Playa Sardinas II Barrio",49,,18.27778,-65.28627
"Plaza Colón",127,,18.46606,-66.11183
"Plaza de Armas",127,,18.46328,-66.11628
"Plaza Degetau",113,,18.01163,-66.61434
"Plaza Munoz Rivera",113,,18.01969,-66.61378
"Pollos Barrio",109,,17.99213,-65.99956
Ponce,113,,18.07302,-66.61851
"Portillo Barrio",1,,18.22807,-66.80004
"Portugués Barrio",113,,18.05933,-66.61742
