ciudad,idprovincia,codeid,latitude,longitude
"Los Altares",9,,15.85269,-88.79781
"Los Amates",9,,15.25645,-89.09723
"Los Callejones",12,,17.23333,-90.93333
"Los Camarones",12,,17.2,-89.9
"Los Canel",7,,14.81207,-90.68565
"Los Chocoyos",3,,14.71032,-91.06021
"Los Encuentros",10,,14.84318,-89.93015
"Los Lagartos",12,,17.13333,-89.36667
"Los Limones",12,,16.58695,-89.29794
"Los Patos",12,,17.21667,-89.91667
Machaca,9,,15.59084,-88.47648
"Mactzul III",14,,14.94548,-91.20639
"Madera Creek",9,,15.49464,-88.70786
"Magdalena Milpas Altas",16,,14.54801,-90.67477
Malacatán,17,,14.91132,-92.05788
Malacatancito,8,,15.24457,-91.49901
Masagua,6,,14.20306,-90.84806
Mataquescuintla,10,,14.52917,-90.18417
Mazatenango,20,,14.53417,-91.50333
"Melchor de Mencos",12,,17.06606,-89.15229
Menocal,17,,15,-92.11667
Mixco,7,,14.63077,-90.60711
"Modesto Méndez",9,,15.89258,-89.23061
Momostenango,21,,15.04437,-91.40864
Monjas,10,,14.50309,-89.87246
"Montañas del Mico",9,,15.5,-88.91667
Monterrico,18,,13.89417,-90.48
Morales,9,,15.47225,-88.8407
Morazán,5,,14.93278,-90.14306
Moyuta,11,,14.03861,-90.08083
"Mundo Maya Airport",12,,16.91382,-89.86638
"Municipality of Tiquisate",6,,14.28356,-91.3681
"Municipio de Acatenango",3,,14.55159,-90.95173
"Municipio de Agua Blanca",11,,14.45148,-89.60032
"Municipio de Aguacatán",8,,15.35202,-91.2948
"Municipio de Almolonga",13,,14.81118,-91.48354
"Municipio de Alotenango",16,,14.46485,-90.82773
"Municipio de Amatitlán",7,,14.45849,-90.621
"Municipio de Antigua Guatemala",16,,14.54313,-90.72683
"Municipio de Asunción Mita",11,,14.3033,-89.67623
"Municipio de Atescatempa",11,,14.1712,-89.72929
"Municipio de Ayutla",17,,14.7272,-92.13013
"Municipio de Barberena",18,,14.30722,-90.40797
"Municipio de Barillas",8,,15.93155,-91.22119
"Municipio de Cabañas",22,,14.88857,-89.77603
"Municipio de Cabricán",13,,15.10305,-91.64918
"Municipio de Cahabón",1,,15.58468,-89.78964
"Municipio de Cajolá",13,,14.93416,-91.61295
"Municipio de Camotán",4,,14.8467,-89.28464
"Municipio de Canillá",14,,15.19546,-90.8597
"Municipio de Cantel",13,,14.81659,-91.43781
"Municipio de Casillas",18,,14.37854,-90.1726
"Municipio de Catarina",17,,14.85181,-92.07018
"Municipio de Chahal",1,,15.72863,-89.56493
"Municipio de Chajul",14,,15.4871,-91.03786
"Municipio de Champerico",15,,14.34274,-91.88085
"Municipio de Chiantla",8,,15.44869,-91.42863
"Municipio de Chicacao",20,,14.53382,-91.30057
"Municipio de Chicaman",14,,15.34833,-90.79944
"Municipio de Chiché",14,,15.01196,-91.03836
"Municipio de Chichicastenango",14,,14.89203,-91.08808
"Municipio de Chimaltenango",3,,14.68443,-90.82836
"Municipio de Chinautla",7,,14.73061,-90.49567
"Municipio de Chinique",14,,15.06947,-91.01803
"Municipio de Chiquimula",4,,14.80376,-89.5809
"Municipio de Chiquimulilla",18,,14.09716,-90.37903
"Municipio de Chisec",1,,15.86981,-90.31915
"Municipio de Chuarrancho",7,,14.85017,-90.47487
"Municipio de Ciudad Vieja",16,,14.508,-90.77028
"Municipio de Coatepeque",13,,14.64309,-91.97926
"Municipio de Cobán",1,,15.70983,-90.54026
"Municipio de Colomba",13,,14.71002,-91.74691
"Municipio de Colotenango",8,,15.40718,-91.71438
"Municipio de Comalapa",3,,14.74602,-90.89787
"Municipio de Comapa",11,,14.11407,-89.90078
"Municipio de Comitancillo",17,,15.10817,-91.74107
"Municipio de Concepción",19,,14.78232,-91.13469
"Municipio de Concepción Chiquirichapa",13,,14.84624,-91.61854
"Municipio de Concepción Huista",8,,15.62974,-91.66564
"Municipio de Concepción Las Minas",4,,14.49067,-89.44913
"Municipio de Concepción Tutuapa",17,,15.28795,-91.86738
"Municipio de Conguaco",11,,14.01217,-90.01658
"Municipio de Cubulco",2,,15.15445,-90.67126
"Municipio de Cuilapa",18,,14.26544,-90.27398
"Municipio de Cuilco",8,,15.41617,-91.99208
"Municipio de Cunén",14,,15.36312,-91.01889
"Municipio de Cuyotenango",20,,14.49243,-91.56627
"Municipio de Dolores",12,,16.58136,-89.35197
"Municipio de El Adelanto",11,,14.17355,-89.84892
"Municipio de El Asintal",15,,14.56708,-91.74864
"Municipio de El Chal",12,,16.53025,-89.72731
"Municipio de El Chol",2,,14.95266,-90.48728
"Municipio de El Estor",9,,15.42821,-89.44877
"Municipio de El Jícaro",5,,14.88752,-89.91598
"Municipio de El Palmar",13,,14.69563,-91.6099
"Municipio de El Progreso",11,,14.37397,-89.84856
"Municipio de El Quetzal",17,,14.75643,-91.81175
"Municipio de El Rodeo",17,,14.89616,-91.99757
"Municipio de El Tejar",3,,14.67064,-90.78988
"Municipio de El Tumbador",17,,14.84986,-91.94836
"Municipio de Escuintla",6,,14.30289,-90.78911
"Municipio de Esquipulas Palo Gordo",17,,14.92698,-91.84237
"Municipio de Estanzuela",22,,14.98354,-89.61374
"Municipio de Flores",12,,16.92381,-89.89709
"Municipio de Flores Costa Cuca",13,,14.63238,-91.86341
"Municipio de Fraijanes",7,,14.47187,-90.44402
"Municipio de Fray Bartolome de las Casas",1,,15.86646,-89.73702
"Municipio de Génova",13,,14.5589,-91.83622
"Municipio de Granados",2,,14.9314,-90.57559
"Municipio de Gualán",22,,15.13,-89.37
"Municipio de Guanagazapa",6,,14.14149,-90.66213
"Municipio de Guastatoya",5,,14.85043,-90.06359
"Municipio de Guatemala",7,,14.61382,-90.5409
"Municipio de Guazacapán",18,,14.01786,-90.434
"Municipio de Huehuetenango",8,,15.31403,-91.38761
"Municipio de Huitán",13,,15.04523,-91.62765
"Municipio de Huité",22,,14.92172,-89.692
"Municipio de Ipala",4,,14.5823,-89.60483
"Municipio de Ixcan",14,,15.98333,-90.76667
"Municipio de Ixchiguán",17,,15.14291,-91.91546
"Municipio de Iztapa",6,,13.95326,-90.69241
"Municipio de Jacaltenango",8,,15.75212,-91.73316
"Municipio de Jalapa",10,,14.63275,-90.03301
"Municipio de Jalpatagua",11,,14.11629,-90.01811
"Municipio de Jerez",11,,14.07949,-89.7604
"Municipio de Jocotán",4,,14.7745,-89.38044
"Municipio de Jocotenango",16,,14.58658,-90.73579
"Municipio de Joyabaj",14,,14.98073,-90.82079
"Municipio de Jutiapa",11,,14.30355,-89.92888
"Municipio de La Blanca",17,,14.54559,-92.12098
"Municipio de La Democracia",6,,14.13052,-90.94711
"Municipio de La Esperanza",13,,14.87678,-91.57591
"Municipio de La Gomera",6,,14.07871,-91.10949
"Municipio de La Libertad",8,,15.56327,-91.91099
"Municipio de La Reforma",17,,14.80492,-91.82821
"Municipio de La Unión",22,,14.95771,-89.27496
"Municipio de Lanquín",1,,15.56436,-89.99064
"Municipio de Lívingston",9,,15.82783,-88.75352
"Municipio de Los Amates",9,,15.25744,-89.10092
"Municipio de Magdalena Milpas Altas",16,,14.54206,-90.67553
"Municipio de Malacatán",17,,14.91829,-92.10548
"Municipio de Malacatancito",8,,15.21551,-91.47046
"Municipio de Masagua",6,,14.08505,-90.80899
"Municipio de Mataquescuintla",10,,14.54777,-90.20008
"Municipio de Mazatenango",20,,14.52727,-91.52917
"Municipio de Melchor de Mencos",12,,17.21338,-89.24753
"Municipio de Mixco",7,,14.63911,-90.59422
"Municipio de Momostenango",21,,15.04726,-91.40625
"Municipio de Monjas",10,,14.51271,-89.89555
"Municipio de Morales",9,,15.44494,-88.76646
"Municipio de Morazán",5,,14.96626,-90.15693
"Municipio de Moyuta",11,,13.9051,-90.12665
"Municipio de Nahualá",19,,14.77548,-91.41616
"Municipio de Nebaj",14,,15.56143,-91.17326
"Municipio de Nentón",8,,15.92353,-91.72189
"Municipio de Nueva Concepción",6,,14.12491,-91.29249
"Municipio de Nueva Santa Rosa",18,,14.36452,-90.26627
"Municipio de Nuevo Progreso",17,,14.79386,-91.90438
"Municipio de Nuevo San Carlos",15,,14.6182,-91.69134
"Municipio de Ocós",17,,14.55297,-92.17743
"Municipio de Olintepeque",13,,14.89255,-91.53489
"Municipio de Olopa",4,,14.69788,-89.32035
"Municipio de Oratorio",18,,14.11348,-90.11901
"Municipio de Pachalum",14,,14.91798,-90.65443
"Municipio de Pajapita",17,,14.73388,-92.04957
"Municipio de Palencia",7,,14.66118,-90.32314
"Municipio de Palestina de los Altos",13,,14.93229,-91.67591
"Municipio de Palín",6,,14.39134,-90.70029
"Municipio de Panajachel",19,,14.74676,-91.14935
"Municipio de Panzós",1,,15.30866,-89.65564
"Municipio de Parramos",3,,14.5875,-90.81978
"Municipio de Pasaco",11,,13.92817,-90.21184
"Municipio de Pastores",16,,14.59581,-90.77036
"Municipio de Patulul",20,,14.37176,-91.17605
"Municipio de Patzicía",3,,14.63882,-90.93564
"Municipio de Patzité",14,,14.97097,-91.19722
"Municipio de Patzún",3,,14.64616,-91.03436
"Municipio de Petapa",7,,14.50788,-90.55553
"Municipio de Pochuta",3,,14.53556,-91.07496
"Municipio de Poptún",12,,16.35687,-89.58912
"Municipio de Pueblo Nuevo",20,,14.65683,-91.53129
"Municipio de Pueblo Nuevo Viñas",18,,14.22958,-90.49142
"Municipio de Puerto Barrios",9,,15.71754,-88.58517
"Municipio de Purulhá",2,,15.21518,-90.03844
"Municipio de Quesada",11,,14.27995,-90.05866
"Municipio de Quetzaltenango",13,,14.81839,-91.53632
"Municipio de Quezaltepeque",4,,14.61832,-89.45318
"Municipio de Rabinal",2,,15.11238,-90.50706
"Municipio de Retalhuleu",15,,14.53386,-91.68623
"Municipio de Río Blanco",17,,15.03738,-91.68463
"Municipio de Río Bravo",20,,14.4,-91.32
"Municipio de Río Hondo",22,,15.09526,-89.58998
"Municipio de Sacapulas",14,,15.26318,-91.11288
"Municipio de Salamá",2,,15.08094,-90.3227
"Municipio de Salcajá",13,,14.87636,-91.46182
"Municipio de Samayac",20,,14.57438,-91.4707
"Municipio de San Agustín Acasaguastlán",5,,15.01498,-89.98934
"Municipio de San Andrés",12,,17.49541,-90.39883
"Municipio de San Andrés Itzapa",3,,14.61014,-90.86905
"Municipio de San Andrés Sajcabajá",14,,15.22527,-90.93018
"Municipio de San Andrés Semetabaj",19,,14.74386,-91.10467
"Municipio de San Andrés Villa Seca",15,,14.33882,-91.64045
"Municipio de San Andrés Xecul",21,,14.90778,-91.49623
"Municipio de San Antonio Aguas Calientes",16,,14.54562,-90.77803
"Municipio de San Antonio Huista",8,,15.64391,-91.78705
"Municipio de San Antonio Ilotenango",14,,15.04898,-91.20872
"Municipio de San Antonio La Paz",5,,14.7449,-90.2709
"Municipio de San Antonio Palopó",19,,14.6652,-91.105
"Municipio de San Antonio Sacatepéquez",17,,14.95868,-91.70426
"Municipio de San Antonio Suchitepéquez",20,,14.51839,-91.40438
"Municipio de San Bartolo Aguas Calientes",21,,15.11491,-91.45771
"Municipio de San Bartolomé Jocotenango",14,,15.18359,-91.03361
"Municipio de San Bartolomé Milpas Altas",16,,14.59964,-90.68369
"Municipio de San Benito",12,,16.91289,-89.90979
"Municipio de San Bernardino",20,,14.53078,-91.45598
"Municipio de San Carlos Alzatate",10,,14.48014,-90.07702
"Municipio de San Carlos Sija",13,,15.05048,-91.56351
"Municipio de San Cristóbal Acasaguastlán",5,,14.9961,-89.8862
"Municipio de San Cristóbal Cucho",17,,14.88976,-91.76778
"Municipio de San Cristóbal Totonicapán",21,,14.92813,-91.47469
"Municipio de San Cristóbal Verapaz",1,,15.39644,-90.55968
"Municipio de San Diego",22,,14.79398,-89.75549
"Municipio de San Felipe",15,,14.62303,-91.59889
"Municipio de San Francisco",12,,16.72425,-89.90877
"Municipio de San Francisco El Alto",21,,14.96617,-91.47457
"Municipio de San Francisco La Unión",13,,14.92383,-91.54398
"Municipio de San Francisco Zapotitlán",20,,14.60996,-91.53058
"Municipio de San Gabriel",20,,14.50664,-91.51319
"Municipio de San Gaspar Ixchil",8,,15.39038,-91.72925
"Municipio de San Jacinto",4,,14.67465,-89.51699
"Municipio de San Jerónimo",2,,15.06515,-90.18997
"Municipio de San Jorge",22,,14.90688,-89.59645
"Municipio de San José",6,,13.95797,-90.88326
"Municipio de San José Acatempa",11,,14.26535,-90.14787
"Municipio de San José Chacayá",19,,14.76871,-91.22762
"Municipio de San José del Golfo",7,,14.78755,-90.36767
"Municipio de San José El Ídolo",20,,14.3851,-91.43345
"Municipio de San José La Arada",4,,14.71697,-89.6081
"Municipio de San José Ojetenam",17,,15.23182,-91.95848
"Municipio de San José Pinula",7,,14.55181,-90.34718
"Municipio de San José Poaquil",3,,14.85393,-90.9052
"Municipio de San Juan Atitán",8,,15.44787,-91.6448
"Municipio de San Juan Bautista",20,,14.42608,-91.19889
"Municipio de San Juan Chamelco",1,,15.39374,-90.2304
"Municipio de San Juan Cotzal",14,,15.42699,-91.02097
"Municipio de San Juan Ixcoy",8,,15.60622,-91.44891
"Municipio de San Juan la Ermita",4,,14.7376,-89.42821
"Municipio de San Juan La Laguna",19,,14.66666,-91.31468
"Municipio de San Juan Ostuncalco",13,,14.87477,-91.68842
"Municipio de San Juan Sacatepéquez",7,,14.76785,-90.65614
"Municipio de San Juan Tecuaco",18,,14.07228,-90.26851
"Municipio de San Lorenzo",20,,14.25221,-91.52555
"Municipio de San Lucas Sacatepéquez",16,,14.59763,-90.64968
"Municipio de San Lucas Tolimán",19,,14.59471,-91.14659
"Municipio de San Luis",12,,16.13671,-89.47948
"Municipio de San Luis Jilotepeque",10,,14.65034,-89.71319
"Municipio de San Manuel Chaparrón",10,,14.5226,-89.76339
"Municipio de San Marcos",17,,14.98919,-91.83398
"Municipio de San Marcos La Laguna",19,,14.73509,-91.25984
"Municipio de San Martín Jilotepeque",3,,14.83206,-90.77842
"Municipio de San Martín Sacatepéquez",13,,14.79742,-91.66269
"Municipio de San Martín Zapotitlán",15,,14.61282,-91.59388
"Municipio de San Mateo",13,,14.84363,-91.5855
"Municipio de San Mateo Ixtatán",8,,15.92095,-91.49316
"Municipio de San Miguel Acatán",8,,15.70409,-91.6226
"Municipio de San Miguel Chicaj",2,,15.15981,-90.41303
"Municipio de San Miguel Dueñas",16,,14.52608,-90.83194
"Municipio de San Miguel Ixtahuacán",17,,15.26351,-91.73342
"Municipio de San Miguel Panán",20,,14.50525,-91.35956
"Municipio de San Miguel Sigüilá",13,,14.90061,-91.60213
"Municipio de San Pablo",17,,14.95385,-91.97075
"Municipio de San Pablo Jocopilas",20,,14.58966,-91.42849
"Municipio de San Pablo La Laguna",19,,14.72891,-91.28066
"Municipio de San Pedro Ayampuc",7,,14.77269,-90.44099
"Municipio de San Pedro Carchá",1,,15.56768,-90.18151
"Municipio de San Pedro Jocopilas",14,,15.15472,-91.1561
"Municipio de San Pedro Necta",8,,15.52393,-91.77816
