ciudad,idprovincia,codeid,latitude,longitude
Jaralapa,23,,11.61995,-71.88981
"Jesús Enrique Lossada Municipality",23,,10.62062,-71.83651
"Jesús María Semprún Municipality",23,,8.74493,-72.51967
"José Angel Lamas Municipality",4,,10.18,-67.51184
"José Antonio Páez Municipality",22,,10.12111,-69.03639
"José Felipe Márquez Cañizales  Municipality",21,,9.77115,-70.61445
"José Félix Ribas Municipality",12,,9.27681,-65.7712
"José Gregorio Monagas Municipality",2,,7.73874,-64.71876
"José Rafael Revenga Municipality",4,,10.23717,-67.27141
"José Tadeo Monagas International Airport",2,,9.74814,-63.15469
"José Tadeo Monagas Municipality",12,,9.86005,-66.38139
"Jose Terminal",2,,10.1,-64.85
"Josefa Camejo International Airport",11,,11.78078,-70.1515
"Juan Antonio Sotillo Municipality",2,,10.21667,-64.61667
"Juan Germán Roscio Municipality",12,,9.91152,-67.35381
"Juan Griego",17,,11.08172,-63.96549
"Juan José Mora Municipality",7,,10.48889,-68.20028
"Juan Manuel Cajigal Municipality",2,,9.59714,-65.1935
"Juan Pablo Pérez Alfonso Airport",14,,8.6241,-71.67282
"Juan Vicente Gómez International Airport",20,,7.84083,-72.43974
Judibana,11,,11.75908,-70.18418
"Julián Mellado Municipality",12,,9.3863,-67.05818
"Julio César Salas Municipality",14,,9.13745,-70.89203
Jumancal,14,,8.99949,-70.97073
Jumopo,23,,11.50559,-72.01225
"Junín Municipality",20,,7.60463,-72.37467
"Justo Briceño Municipality",14,,9,-71
Kavanayen,6,,5.63333,-61.8
"Kavanayen Airport",6,,5.633,-61.783
"La Acequia",5,,8.37965,-70.67454
"La Asunción",17,,11.03333,-63.86278
"La Azulita",14,,8.71364,-71.44421
"La Bucarita",13,,9.57944,-69.44778
"La Cañada de Urdaneta  Municipality",23,,10.478,-71.99477
"La Ceiba Municipality",21,,9.47139,-71.01419
"La Chinita Internacional",23,,10.55821,-71.72786
"La Columna",14,,8.5413,-71.04472
"La Concepción",23,,10.61919,-71.83814
"La Cuiba",11,,11.07373,-70.02999
"La Culata",14,,8.74778,-71.08528
"La Democracia",15,,10.01667,-66.75
"La Dolorita",15,,10.4883,-66.78608
"La Fría",20,,8.21523,-72.24888
"La Fría Airport",20,,8.23917,-72.27103
"La Grita",20,,8.13316,-71.9839
"La Guaira",26,,10.61667,-66.93333
"La Guaira Airport",25,,10.53333,-67.03333
"La Guardia",17,,10.99742,-64.0181
"La Loma",4,,10.3301,-67.37709
"La Mulera",20,,7.80255,-72.37736
"La Pancha",6,,7.355,-62.27667
"La Piña",6,,7.35722,-63.81
"La Salina",23,,10.36667,-71.46667
"La Sierra",11,,11.19601,-69.52421
"La Trinidad Municipality",22,,10.24933,-68.7695
"La Vela de Coro",11,,11.46077,-69.5657
"La Victoria",4,,10.22677,-67.33122
"La Villa del Rosario",23,,10.3258,-72.31343
"Lago Carapa",2,,8.3,-63.28333
"Lago Culimacare",1,,1.95056,-66.78444
"Lago de Maracaibo",23,,9.81576,-71.55654
"Lago de Valencia",7,,10.17939,-67.73124
"Lago Guanico",19,,10.19391,-62.87123
"Laguna Arepital",3,,6.31524,-67.58492
"Laguna Atatehica",1,,4.81306,-67.73321
"Laguna Capure",9,,9.94544,-62.07781
"Laguna Caridad",1,,3.65,-66.95
"Laguna Ceniza",6,,5.03333,-66.35
"Laguna Cocomonal",1,,5.77923,-67.59644
"Laguna Cojosamica",16,,9.18176,-62.65144
"Laguna de Acequias",17,,10.96068,-64.18465
"Laguna de Bocarito",19,,10.65545,-63.82467
"Laguna de Buena Vista",19,,10.52847,-63.52025
"Laguna de Campoma",19,,10.52192,-63.60667
"Laguna de Coporito",9,,8.85556,-61.95583
"Laguna de Mamo",2,,8.43167,-63.11917
"Laguna de Pío",9,,8.68167,-61.51917
"Laguna del Pájaro",23,,11.38638,-71.98095
"Laguna El Boral",3,,7.78152,-69.45384
"Laguna El Corozo",6,,6.58496,-67.05714
"Laguna El Piso",6,,7.89957,-62.1925
"Laguna el Término",3,,6.89534,-69.61302
"Laguna Guárico",12,,7.91845,-67.36944
"Laguna Jatira",11,,11.04361,-68.41724
"Laguna Jobera",12,,8.13645,-66.96182
"Laguna Juan Manuel de Aguas Muertas",23,,9.45,-72.16667
"Laguna La Barretera",3,,7.35903,-69.39061
"Laguna La Lagunota",3,,6.81194,-68.5909
"Laguna La Ramireña",3,,7.36722,-69.30667
"Laguna La Yuca",3,,6.99846,-71.05235
"Laguna Las Mercedes",3,,6.8,-67.16667
"Laguna Las Pavas",6,,7.535,-62.00389
"Laguna Las Peonias",6,,7.64143,-65.85476
"Laguna Las Tortugas",3,,6.74136,-68.34446
"Laguna Los Bayecos",4,,9.65,-66.76667
"Laguna Los Francos",6,,8.14217,-63.51684
"Laguna Los Patos",12,,8.83627,-67.36808
"Laguna Los Placeres",6,,7.46111,-66.08944
"Laguna Lutana",1,,4.75046,-67.70923
"Laguna Macanacape",1,,2.61667,-66.73333
"Laguna Paciva",1,,2.4,-66.43333
"Laguna Portuguesa",9,,8.67583,-61.77417
"Laguna Pueblo Nuevo",1,,2.4,-65.2
"Laguna Puerto Escondido",3,,7.17369,-70.63196
"Laguna Sinamaica",23,,11.05434,-71.87549
"Laguna Tigre",1,,5.15278,-66.30833
"Laguna Turmero",2,,9.71392,-65.10617
"Laguna Victorino",3,,7.71389,-69.35951
"Laguna Zamurera",1,,4.72572,-67.73594
Lagunillas,14,,8.51667,-71.4
"Lagunillas Municipality",23,,10.19635,-71.30818
Lander,15,,10.18333,-66.7
"Lander Municipality",15,,10.08333,-66.75
Lara,13,,10.16667,-69.83333
"Las Adjuntas",14,,8.66062,-71.49265
"Las Brisas",15,,10.22167,-66.46722
"Las Clavellinas",2,,9.43412,-64.63721
"Las Fermines",17,,11.02095,-63.94602
"Las Flecheras Airport",3,,7.88332,-67.44402
"Las Mercedes Municipality",12,,9.10193,-66.39995
"Las Pavas",6,,7.33333,-63.79667
"Las Peñas",6,,7.925,-62.38611
"Las Piedras",11,,11.7,-70.21667
"Las Piedritas",6,,7.60278,-61.82667
"Las Piñas",6,,7.41722,-62.275
"Las Tasajeras",23,,10.17833,-71.2675
"Las Tejerías",4,,10.25416,-67.17333
"Las Tetas de María Guevara",17,,10.95722,-64.12056
"Las Yayas",23,,9.81667,-72.11667
Lecherías,2,,10.19167,-64.69207
"Leonardo Infante Municipality",12,,9.21554,-66.00734
"Libertad  Municipality",20,,7.82716,-72.32197
"Libertador Municipality",25,,10.49017,-66.87472
"Lima Blanco Municipality",8,,9.82602,-68.43899
Lobatera,20,,7.93005,-72.24679
Loma,16,,10.11667,-63.7
"Loma del Medio",21,,9.02833,-70.49562
"Los Bajos de Punceres",16,,9.93333,-63.26667
"Los Dos Caminos",15,,10.49389,-66.82863
"Los Guayos Municipality",7,,10.18341,-67.93636
"Los Manglecitos",17,,10.80019,-64.20434
"Los Nevados",14,,8.46073,-71.07594
"Los Puertos de Altagracia",23,,10.71492,-71.52168
"Los Rastrojos",13,,10.02588,-69.24166
"Los Roques",24,,11.94836,-66.67835
"Los Roques Airport",24,,11.9447,-66.67285
"Los Salias Municipality",15,,10.38853,-66.95179
"Los Taques Municipality",11,,11.82308,-70.25353
"Los Teques",15,,10.34447,-67.04325
"Los Testigos",24,,11.36608,-63.11029
"Macanao Peninsula Municipality",17,,11.01667,-64.28333
Machiques,23,,10.06077,-72.55212
Machurucuto,15,,10.20307,-65.65363
Macos,1,,4.75,-66.25
Macuro,19,,10.65926,-61.9459
Magdaleno,4,,10.09764,-67.61447
Maiquetía,26,,10.5945,-66.95624
Mamporal,15,,10.36556,-66.13391
"Manapiare Municipality",1,,5.07453,-65.54443
"Mangas Coveras",12,,7.78167,-67.07481
"Manuel Carlos Piar Guayana Airport",6,,8.28853,-62.76036
"Manuel Ezequiel Bruzual Municipality",2,,9.93991,-65.16517
"Manuel Monge Municipality",22,,10.59732,-68.67245
"Mara Municipality",23,,10.91667,-72.08333
Maracaibo,23,,10.63333,-71.6
"Maracaibo Municipality",23,,10.74147,-71.74232
Maracay,4,,10.23535,-67.59113
"Marcano Municipality",17,,11.08307,-63.96412
Marcolinero,3,,7.49417,-68.34889
Margarita,17,,10.94968,-64.09228
Mariara,7,,10.29532,-67.7177
"Mariño Municipality",19,,10.61667,-62.53333
"Mario Briceño Iragorry Municipality",4,,10.30314,-67.6172
"Mariscal Sucre Airport",4,,10.24998,-67.64942
Maturín,16,,9.74569,-63.18323
"Maturín Municipality",16,,9.4,-63.03333
"Mauroa Municipality",11,,10.83333,-71
Mavaca,1,,2.49582,-65.24487
"Mayor Buenaventura Vivas Airport",20,,7.56511,-72.03512
"Mejía Municipality",19,,10.37777,-63.77381
"Mene de Mauroa",11,,10.68091,-71.03609
"Mene Grande",23,,9.84639,-70.92655
Mérida,14,,8.5,-71.16667
"Mesa Bolívar",14,,8.4748,-71.59678
Michelena,20,,7.95642,-72.24235
Miranda,7,,10.15077,-68.39325
"Miranda Municipality",7,,10.14987,-68.39418
"Mist Peak",1,,0.80459,-66.00616
"Mochima National Park",19,,10.26139,-64.48
Monagas,16,,9.33333,-63
"Monseñor José Vicente de Unda Municipality",18,,9.43365,-69.94754
Montalbán,7,,10.21313,-68.32669
"Montalbán Municipality",7,,10.16667,-68.35
"Monte Carmelo Municipality",21,,9.18583,-70.81561
"Montes Municipality",19,,10.25,-63.91667
Morocopo,4,,10.20656,-67.20502
Morocure,6,,8.25042,-62.72815
Morón,7,,10.48715,-68.20078
"Morro de Barcelona",2,,10.21425,-64.70799
"Motatán Municipality",21,,9.39002,-70.59119
Motilones,23,,9.58333,-72.66667
"Mountain of the Mist",1,,0.88639,-65.98944
Mucuchachi,14,,8.14782,-71.3409
Mucuchíes,14,,8.74921,-70.91978
Mucunutan,14,,8.61057,-71.08777
Mucuruba,14,,8.70734,-70.99156
"Mun. Costa de Oro",4,,10.46127,-67.76872
"Municipio Andrés Bello",20,,7.85628,-72.18249
"Municipio Andrés Eloy Blanco",19,,10.55,-63.41667
"Municipio Antonio Díaz",9,,8.5,-60.83333
"Municipio Arismendi",19,,10.7,-62.58333
"Municipio Benítez",19,,10.27,-62.875
"Municipio Bermúdez",19,,10.66667,-63.25
"Municipio Boconó",21,,9.25,-70.25
"Municipio Brión",15,,10.41667,-66.16667
"Municipio Chaguaramas",12,,9.33855,-66.25255
"Municipio Crespo",13,,10.3,-69.16667
"Municipio Dabajuro",11,,11.02273,-70.67769
"Municipio El Socorro",12,,8.9936,-65.74562
"Municipio Guajira",23,,11.33333,-72
"Municipio Guanare",18,,9.00459,-69.64964
"Municipio Heres",6,,7.6534,-63.93914
"Municipio Jáuregui",20,,8.1,-72
"Municipio Jiménez",13,,9.8,-69.58333
"Municipio José Félix Ribas",4,,10.21844,-67.33017
"Municipio José María Vargas",20,,8.03514,-72.05675
"Municipio Juan Vicente Campo Elías",21,,9.39347,-70.06035
"Municipio Libertador",14,,8.45387,-71.01787
"Municipio Lobatera",20,,7.91667,-72.26667
"Municipio Machiques de Perijá",23,,10.06444,-72.545
"Municipio Maneiro",17,,11,-63.83333
"Municipio Michelena",20,,7.98333,-72.18333
"Municipio Miranda",14,,9,-70.75
"Municipio Monseñor Iturriza",11,,10.9333,-68.27716
"Municipio Morán",13,,9.66667,-69.83333
"Municipio Paez",18,,9.5,-69.05
"Municipio Palavecino",13,,10.01035,-69.24139
"Municipio Pampanito",21,,9.41147,-70.49592
"Municipio Pedro Gual",15,,10.16103,-65.7009
"Municipio Pedro María Ureña",20,,7.93333,-72.4
"Municipio Ribero",19,,10.43887,-63.54764
"Municipio Rivas Dávila",14,,8.19439,-71.83549
"Municipio San Carlos",8,,9.58333,-68.58333
"Municipio San Cristóbal",20,,7.71667,-72.16667
"Municipio San Fernando",3,,7.58333,-67.16667
