ciudad,idprovincia,codeid,latitude,longitude
Campanero,8,,-17.7368,-62.9557
Campero,2,,-18.28836,-64.85195
Cañaviri,4,,-17.33259,-68.03415
Canguana,5,,-19.0626,-68.50121
Capinota,2,,-17.71113,-66.26082
"Capitán Av. Juan Cochamanidis Airport",8,,-16.38333,-60.96667
"Capitán Av. Vidal Villagomez Toledo Airport",8,,-18.4825,-64.0994
"Capitán de Av. Emilio Beltrán Airport",3,,-10.889,-65.381
"Capitán Germán Quiroga Guardia Airport",3,,-14.8577,-66.737
"Captain Nicolas Rojas Airport",7,,-19.54307,-65.72371
Caquiaviri,4,,-17.02231,-68.60774
Caracollo,5,,-17.63892,-67.21949
Caraguata,4,,-16.81147,-67.19931
Caranavi,4,,-15.83652,-67.56901
Caranda,8,,-17.5,-63.5
Carangas,5,,-18.93956,-68.62483
Carapari,9,,-21.68861,-65.20473
Carrasco,2,,-17.38875,-64.89288
"Carrasco National Park",2,,-17.38333,-65.05
"Caserones de Chocoluluni",7,,-20.2,-68.68333
Castafiera,6,,-10.67334,-67.57921
Catacora,4,,-16.28434,-68.47393
Catavi,4,,-16.49482,-68.58508
Caxata,4,,-17.14809,-67.34528
Cayara,7,,-19.6,-65.95
Cebadillas,7,,-19.63333,-65.86667
Cercado,3,,-14.53748,-64.47576
"Cerro Agua de Perdiz",3,,-21.7907,-68.06137
"Cerro Anallajchi",5,,-17.93333,-68.93333
"Cerro Apacheta",7,,-20.95,-66.76667
"Cerro Ari Kkollu Phujro",5,,-18.45444,-68.99071
"Cerro Ascotán de Ramaditas",3,,-21.68781,-68.11744
"Cerro Cabaraya",5,,-19.14572,-68.69778
"Cerro Calzada",4,,-15.93333,-68.46667
"Cerro Camerine",7,,-19.96667,-68.43333
"Cerro Cañapa",7,,-21.44857,-68.07158
"Cerro Chaqui Khocha",7,,-19.73616,-65.59138
"Cerro Chaqui Mayu",1,,-19.07414,-65.37398
"Cerro Chiar Jakke",5,,-18.30194,-68.84472
"Cerro Chiar Kollu",4,,-16.46667,-67.95
"Cerro Chokhoni",5,,-18.8899,-68.56813
"Cerro Cholcani",5,,-18.31069,-68.83973
"Cerro Chullpa Orkho",1,,-19.18045,-65.36715
"Cerro Chunahui",4,,-16.3,-67.98333
"Cerro Churi Kkollu",5,,-18.97628,-68.59265
"Cerro Chusekani",1,,-18.61049,-65.4142
"Cerro Chuymani",2,,-17.81667,-66.43333
"Cerro Cirque",4,,-17.34277,-69.36235
"Cerro Cochayoj",1,,-19.3579,-64.68996
"Cerro Codoriri",1,,-20.06262,-64.75067
"Cerro Condor Iquiña",5,,-18.34068,-69.00418
"Cerro Condor Khakha",7,,-19.343,-65.70128
"Cerro Condor Nasa",7,,-18.29581,-65.71345
"Cerro Condor Naza",7,,-19.08437,-66.10622
"Cerro Condoriri",7,,-19.60066,-65.87028
"Cerro Coyumiche",7,,-21.28333,-67.96667
"Cerro Curumaya",5,,-19.00599,-68.83334
"Cerro Cusin Chuto",5,,-18.11417,-68.31818
"Cerro Grande",5,,-19.62939,-68.03386
"Cerro Huallcayoj",1,,-19.6243,-64.63032
"Cerro Huanacu",7,,-21.32707,-68.09423
"Cerro Huaylla Khasa",7,,-19.50884,-65.97456
"Cerro Huayra Lupe Kkollu",4,,-17.78333,-69.01667
"Cerro Huayra Willkhi",4,,-16.88333,-67.56667
"Cerro Huila Kkollu Punta",2,,-17.18333,-66.31667
"Cerro Ilampu",4,,-16.18333,-68.08333
"Cerro Inmaculado",4,,-16.93333,-67.5
"Cerro Inti Rumi",1,,-19.02704,-65.39147
"Cerro Itapalluni",4,,-17.03333,-67.4
"Cerro Jachcha Chuñu Uma",4,,-17.08333,-67.6
"Cerro Jachcha Condoriri",5,,-17.99767,-69.00324
"Cerro Jachcha Khuchu",5,,-18.23333,-68.76667
"Cerro Jachcha Paza",4,,-17.38333,-68.78333
"Cerro Jankho Apacheta",4,,-17.08333,-68.28333
"Cerro Jankho Chuto",5,,-18.95861,-68.56556
"Cerro Jankho Huyo",4,,-16.05106,-68.32299
"Cerro Jankho Willkhi",5,,-18.83972,-68.64722
"Cerro Jatun Khasa",7,,-19.98954,-65.65512
"Cerro Jatun Orkho",7,,-19.77388,-65.39543
"Cerro Kanchis Kancha",7,,-19.94223,-65.86731
"Cerro Karapacheta",5,,-17.53333,-67.18333
"Cerro Killmani",4,,-16.66667,-67.6
"Cerro Kuillca",7,,-19.85168,-65.96645
"Cerro Lacaya",4,,-16.65,-68.71667
"Cerro Laram Khaua",4,,-17.28333,-69.4
"Cerro Laurani",4,,-17.05,-67.63333
"Cerro Leon Iquina",5,,-18.26667,-68.83333
"Cerro Likhichiri",7,,-19.47756,-65.72459
"Cerro Lípez",7,,-21.88333,-66.86667
"Cerro Llixar",7,,-20.99205,-68.04666
"Cerro Loromayu",7,,-22.48598,-67.10578
"Cerro Mamaniri",5,,-18.79049,-68.6858
"Cerro Mancha",7,,-20.46007,-68.31668
"Cerro Mizkha Orkho",1,,-19.19269,-65.34893
"Cerro Moroco",7,,-21.86614,-66.60621
"Cerro Paco Keuta",4,,-16.08333,-68.43333
"Cerro Pajonales",3,,-22.49917,-67.89296
"Cerro Pallall Kkollu",5,,-18.85389,-68.61722
"Cerro Pasa Willkhí",5,,-18.24052,-68.54239
"Cerro Phajla Orkho",1,,-19.20951,-65.35158
"Cerro Quimsa Chata",5,,-18.88333,-68.85
"Cerro Sacasani",5,,-19.13974,-68.42739
"Cerro Salla Kkollu",5,,-18.48398,-68.99997
"Cerro Sallani Yapu",5,,-19.61019,-67.3706
"Cerro Sapajo",7,,-19.94727,-68.3114
"Cerro Serke",4,,-17.35,-69.4
"Cerro Serkhe Kkollu",4,,-16.39149,-67.93877
"Cerro Silla Pata",4,,-16.66667,-67.75
"Cerro Sinejavi",4,,-17.23333,-69.41667
"Cerro Siquimpata",4,,-16.11667,-68.8
"Cerro Sonequera",7,,-22.00872,-67.21817
"Cerro Sunicagua",4,,-17.88333,-69
"Cerro Suriphuyo",7,,-22.38589,-67.49047
"Cerro Tata Sabaya",5,,-19.13552,-68.5237
"Cerro Tatitocollo",4,,-17.31667,-69.23333
"Cerro Taypi Kkollu",5,,-17.83333,-67.38333
"Cerro Tetivilla",5,,-19.71812,-68.18794
"Cerro Tijtin",7,,-20.66667,-67.66667
"Cerro Tomasamil",7,,-21.29179,-67.96888
"Cerro Tucaohuma",2,,-17.91667,-66.43333
"Cerro Tunari",2,,-17.3,-66.36667
"Cerro Tungapujro",7,,-19.86667,-68.41667
"Cerro Uquilla",7,,-20.85067,-68.19926
"Cerro Uturunco",7,,-22.27,-67.18
"Cerro Uyarani",5,,-18.47427,-68.65593
"Cerro Vila Pucarani",5,,-19.32472,-68.31457
"Cerro Wila Khollu",5,,-18.78333,-68.83333
"Cerro Wila Salla",7,,-19.27863,-65.97745
"Cerro Wila Willkhi",4,,-16.9,-67.63333
"Cerro Yana Hunu",7,,-20.84297,-65.9012
"Cerro Yaretani",5,,-18.14371,-68.35018
"Cerro Zorra Kollu",4,,-16.45,-67.9
Chacaltaya,4,,-16.35333,-68.13139
Chaguaya,4,,-15.80216,-69.03704
"Challa Uno",7,,-20.55,-66.43333
Challapampa,4,,-15.72513,-68.67769
Challapata,5,,-18.90208,-66.77048
Challejara,4,,-16.83333,-67.66667
Chapare,2,,-16.80922,-65.71926
Charagua,8,,-19.79028,-63.19775
"Charagua Airport",8,,-19.78568,-63.18945
Charaña,4,,-17.59268,-69.4454
Charcas,7,,-18.30522,-65.88018
Chaupimolino,1,,-18.9,-65.13333
Chaupiyaco,7,,-21.93462,-65.58103
Chayanta,7,,-18.79485,-65.89131
Chearoco,4,,-15.9303,-68.44229
Checata,4,,-15.90472,-68.76001
Chiaraque,4,,-17.41667,-67.81667
Chilahuala,4,,-17.46667,-68.03333
Chilia,4,,-15.9,-67.85
Chimoré,8,,-17.3,-63.45
"Chimore Airport",2,,-16.98973,-65.14107
Chinucave,4,,-17.71667,-69.33333
Chipamanu,6,,-10.7,-67.58333
Chipaya,5,,-19.04188,-68.08981
Chiquitos,8,,-17.85096,-60.59629
Chojlla,4,,-16.40164,-67.76134
Chontabamba,4,,-15,-68.61667
"Choreti Airport",3,,-13.50967,-64.96696
Chorolque,7,,-20.91794,-66.03619
"Chua Cjocha",8,,-17.81275,-64.71659
Chucamarca,4,,-17.09335,-67.45224
Chucaraballan,4,,-14.95,-68.81667
Chujchuhuañusca,2,,-17.68333,-65.86667
Chulumani,4,,-16.40855,-67.5294
Chuma,4,,-15.47933,-68.89842
Chuncalloma,7,,-21.05,-66.05
"Chuqi Q'awa",4,,-16.72273,-68.6382
Chuquiña,5,,-17.78333,-67.45
"Chuquisaca Department",1,,-20,-64.33333
Churuni,4,,-15.83333,-68.7
Chururaqui,4,,-16.11843,-68.09264
"Cinchos de Mojocoya",1,,-18.76667,-64.56667
Cliza,2,,-17.58777,-65.93253
Coacollo,4,,-16.46216,-68.9283
Cobija,6,,-11.02671,-68.76918
Cocai,5,,-19.43333,-68.33333
Cochabamba,2,,-17.3895,-66.1568
Cohoni,4,,-16.71296,-67.83802
Colcapirhua,2,,-17.3857,-66.23814
"Colcha K",7,,-20.74054,-67.66077
Colchani,7,,-20.3,-66.93333
Collana,4,,-16.9,-68.28333
"Collpa Cocha",2,,-17.56667,-65.55
Colomi,2,,-17.35,-65.86667
"Colonia Seis de Agosto",8,,-18.16667,-60.16667
Colquechaca,7,,-18.70031,-66.00397
Colquencha,4,,-16.93333,-68.25
Colquiri,4,,-17.39169,-67.12526
Comanche,4,,-17.08039,-68.5861
Comarapa,8,,-17.91537,-64.53163
Combaya,4,,-15.78333,-68.68333
Concepción,8,,-16.13155,-62.02821
"Concepción Airport",8,,-16.1398,-62.02799
Condoriri,4,,-16.15,-68.25
Copacabana,4,,-16.93333,-66.9
"Copacabana Airport",4,,-16.18333,-69.08333
"Corani Lake",2,,-17.26667,-65.9
Cordillera,8,,-19.01499,-61.93478
"Cordillera Central",1,,-18.5,-64.91667
"Cordillera de Chocaya",7,,-21.33333,-66.75
"Cordillera de Sombreros",1,,-19.16667,-65
"Cordillera Kimsa Cruz",4,,-17.03333,-67.38333
Coricancha,4,,-15.01667,-69.31667
Coripata,4,,-16.3,-67.6
"Cornelio Saavedra",7,,-19.45052,-65.36694
"Coro Coro",4,,-17.17691,-68.45362
Coroico,4,,-16.19386,-67.72998
Corpa,4,,-16.55512,-68.60764
Corque,5,,-18.34984,-67.68185
Corte,7,,-21.28333,-67.23333
"Corte de Muyurina",3,,-15.55,-64.7
"Cotapata National Park and Integrated Management Natural Area",4,,-16.21889,-67.91111
Cotoca,8,,-17.81667,-63.05
Covendo,4,,-15.8,-67.08333
Cruz-casa,2,,-18.61167,-65.33558
"Cruz Kasa",1,,-18.73333,-64.9
"Cuchu Ingenio",7,,-19.91667,-65.66667
Cuevo,8,,-20.4522,-63.51994
"Curahuara de Carangas",5,,-17.84265,-68.40877
"Curiche Pampa",8,,-17.96667,-63.16667
Cutusuma,4,,-16.28333,-68.61667
"Daniel Campos",7,,-20.24625,-68.46364
"Departamento de Cochabamba",2,,-17.5,-65.66667
"Departamento de Pando",6,,-11.33333,-67.66667
Desaguadero,4,,-16.56834,-69.03415
Divorcio,1,,-19.36667,-64.23333
Dolores,6,,-11.66667,-68.98333
"Eduardo Avaroa Andean Fauna National Reserve",7,,-22.46667,-67.46667
"El Alto International Airport",4,,-16.51334,-68.19226
"El Arroyón",8,,-14.98333,-62.6
"El Atajo del Mocomocal",8,,-19.7,-63.61667
"El Beu",4,,-14.98333,-67.7
"El Cairo Airport",3,,-13.79078,-66.3215
"El Carmen Rivero Tórrez",8,,-18.82746,-58.62448
"El Oceano Lake",3,,-12.6925,-64.79944
"El Pocito",8,,-15.86667,-62.21667
"El Porvenir Sur Airport",1,,-20.7548,-63.20937
"El Puente",8,,-16.32965,-62.91025
"El Remanzo",8,,-16.51667,-63.73333
"El Salvador Airport",3,,-14.49839,-66.76301
"El Torno",8,,-16.96667,-63.26667
"El Triunfo Airport",3,,-13.85325,-65.80441
"El Trompillo Airport",8,,-17.81158,-63.17148
"El Trompillo Melgar",3,,-15.06667,-64.7
"Enrique Baldivieso",7,,-21.38323,-67.60368
"Entre Ríos",9,,-21.52661,-64.17299
Escoma,4,,-15.66153,-69.12894
Escoriani,7,,-21.09945,-66.13564
"España Lake",8,,-16.01889,-63.99472
"Estancia Copata",2,,-17.85,-66.31667
"Esteban Arce",2,,-17.75568,-65.99344
Eucaliptus,4,,-17.58333,-67.51667
Exaltación,3,,-13.27856,-65.23995
"F. Cámara",6,,-10.91667,-67.95
"Federico Román",6,,-10.26961,-65.88895
"Flor de Oro Airport",8,,-13.55444,-61.00491
"Florencia Airport",3,,-15.68738,-65.53025
Florida,8,,-18.11244,-63.90261
"Florida Airport",8,,-14.60718,-61.19835
"Franz Tamayo",4,,-14.60495,-68.30335
"German Busch",8,,-17.77317,-63.19087
"German Jordán",2,,-17.58614,-65.92744
González,6,,-11.53333,-67.63333
"Gran Chaco",9,,-21.54298,-63.10495
Guadalupe,8,,-18.5555,-64.08915
Guailla,5,,-19.44168,-68.42634
"Gualberto Villarroel",4,,-17.63581,-67.94565
Guanacama,2,,-17.83333,-64.91667
Guaqui,4,,-16.59911,-68.85008
Guarayos,8,,-15.82132,-63.2428
Guayaramerín,3,,-10.8258,-65.3581
"Guayna Challumani",4,,-15.86667,-68.1
Guspasal,8,,-17.66667,-59.05
Gutiérrez,8,,-19.42336,-63.52926
"Hacienda Totaiti",8,,-19.61773,-63.50823
Hamincuesta,4,,-16.83333,-67.66667
"Hernando Siles",1,,-20.22368,-64.03918
Hoconi,4,,-15.86667,-68.68333
Huacaraje,3,,-13.59449,-63.87863
"Huacaraje Airport",3,,-13.60591,-63.87928
Huachacalla,5,,-18.79298,-68.26157
Huachera,7,,-21.75,-65.93333
Huacullani,4,,-16.43333,-68.73333
Huailallajeta,4,,-16.11667,-68.23333
Huailloco,5,,-18.62785,-67.60858
Huajriri,5,,-18.21518,-68.37903
Huallcota,4,,-17.17102,-68.00374
Huanuni,5,,-18.289,-66.83583
Huarina,4,,-16.19066,-68.6009
Huayculi,2,,-17.66667,-65.98333
"Huaytunas Lake",3,,-12.91778,-65.51833
Humahallanta,4,,-15.88333,-68.46667
Ichilo,8,,-17.09062,-64.10276
Ichoca,4,,-17.21667,-69.33333
Illimani,4,,-16.63249,-67.79054
Ingavi,4,,-16.70964,-68.75568
Inquisivi,4,,-16.92002,-67.17346
"Intiraymi Airport",5,,-17.80159,-67.43273
Ipaguavi,8,,-19.23333,-62.41667
Ipita,8,,-19.35509,-63.50583
"Irobi Airport",3,,-13.26898,-63.69182
"Irpa Irpa",2,,-17.71667,-66.26667
Irupana,4,,-16.47172,-67.45358
Iscayachi,9,,-21.48519,-64.96936
Isidgua,3,,-14.56667,-67.61667
"Isirere Lake",3,,-14.98778,-65.68361
"Isla Capivares",3,,-11.65,-65.25
"Isla Cojata",4,,-16.25,-68.6
"Isla Crequi Montfort",5,,-18.86667,-67.3
"Isla del Sol",4,,-16.01707,-69.17541
"Isla Yampupata",4,,-16.1,-69.11667
"Itaguazurenda Airport",8,,-19.78459,-63.08558
Italaque,4,,-15.4,-69.06667
Itangue,8,,-19.85,-63.68333
Itenez,3,,-13.4504,-63.38756
Ixiamas,4,,-13.76766,-68.128
"Ixiamas Airport",4,,-13.76315,-68.13682
"Izozog Airport",8,,-18.67025,-63.00234
Jankocala,4,,-16.34939,-68.40542
"Janq'u K'ark'a",4,,-16.11093,-68.21712
"Jara Lake",3,,-13.82028,-63.56083
Jarinal,7,,-19.95,-68.35
"Jatun Wila Qullu",7,,-19.40129,-66.57643
"Jayuma Llallagua",4,,-17.30006,-68.48233
"Jesús de Machaca",4,,-16.74353,-68.80738
Jilcayoc,7,,-21.61667,-66.7
"Jisk'a Sallalla",4,,-16.74131,-68.56593
Jopo,8,,-17.76667,-63.91667
"Jorge Wilstermann",2,,-17.42106,-66.17711
Jorochito,8,,-18.05608,-63.42788
Joropampa,4,,-17.23333,-67.95
"José Agustín Palacios",3,,-13.79083,-66.30778
"José Ballivián",3,,-14.01499,-66.97464
"José Manuel Pando",4,,-16.1897,-67.72664
"José Maria Linares",7,,-19.82618,-65.34606
"Junta Orcco",7,,-19.71667,-65.35
"Jupi Cotapata",4,,-15.62583,-69.22066
"Kalina Lake",7,,-22.61237,-67.20111
Karovaicho,8,,-19.71538,-63.47249
Katantika,4,,-14.77063,-69.14923
Keansani,4,,-14.93333,-69.1
Khuchumuela,2,,-17.668,-65.774
"Kiscca Mocca",1,,-18.7,-64.36667
"La Aguadilla",8,,-17.93333,-64.45
"La Angostura",8,,-19.95,-62.96667
"La Asunta",4,,-16.03333,-67.16667
"La Barranca",8,,-18.16667,-63.53333
"La Bélgica",8,,-17.55,-63.21667
"La Cal",8,,-18.2,-58.96667
"La Cayoba",3,,-12.99132,-64.1048
"La Concordia",4,,-16.21667,-67.56667
"La Embocada",3,,-11.53333,-65.71667
"La Esperanza Airport",3,,-14.41725,-65.51774
"La Floresta",8,,-19.98333,-63.01667
"La Galana",1,,-20.83333,-65.3
"La Guardia",8,,-14.8,-61.68333
"La Higuera",8,,-18.79452,-64.20149
"La Nueva Calama",7,,-19.7,-65.75
"La Paz",4,,-16.5,-68.15
"La Paz Department",4,,-15.5,-68
"La Porfia Lake",3,,-13.1225,-65.82972
"La Rivera",5,,-19.00455,-68.63983
"La Tranca del Mocomocal",8,,-19.7,-63.61667
"La Vertiente Airport",9,,-21.28738,-63.29558
"Ladislao Cabrera",5,,-19.35382,-67.4474
"Lago Colorado",3,,-14.86667,-64.93333
"Lago de Coipasa",5,,-19.21237,-68.1305
"Lago de las Canchas",3,,-13.96667,-64.78333
"Lago de Los Arroyos",3,,-12.63333,-65
"Lago de los Bibosi",3,,-13.9,-64.8
"Lago Larati",2,,-17.33333,-66.03333
"Lago Llaillacuripampa",7,,-21.26667,-67.23333
"Lago Negro",8,,-19.75,-58.16667
"Lago Poopó",5,,-18.82249,-67.06696
"Lago Uru Uru",5,,-18.11851,-67.10144
"Lago Yusala",3,,-14.07931,-67.15256
"Laguna Alalay",2,,-17.41667,-66.13333
"Laguna Alcos",8,,-16.35,-58.78333
"Laguna Alicota",4,,-15.08333,-69.15
"Laguna Ancocaca",4,,-16.08333,-68.31667
"Laguna Araré",3,,-15.4,-64.58333
"Laguna Bahía Toco Largo",8,,-16.53333,-59.61667
"Laguna Barba",2,,-16.73333,-64.86667
"Laguna Bay",6,,-11.95262,-68.65652
"Laguna Benjamín",3,,-12.98333,-65.3
"Laguna Cáceres",8,,-18.9498,-57.76783
"Laguna Cacha",4,,-15.97211,-68.51013
"Laguna Caimanes",3,,-12.65,-65.66667
"Laguna Caluyo",2,,-17.33333,-66.01667
"Laguna Cañahuma",4,,-15.1,-69.15
"Laguna Canarupo",3,,-12.46667,-65.08333
"Laguna Capihuasuti",8,,-19.76667,-63.16667
"Laguna Capina",7,,-21.92859,-67.57724
"Laguna Carreras",3,,-12.6,-65.2
"Laguna Celeste",7,,-22.21286,-67.10748
"Laguna Céspedes",2,,-16.76667,-64.9
"Laguna Charcota",7,,-21.58712,-68.06454
"Laguna Chiar Kkola",5,,-18.03333,-69.05
"Laguna Chikapa",8,,-15.3,-63.1
"Laguna Chipapa",7,,-22.19344,-67.11048
"Laguna Choiña Kkota",4,,-15.12967,-69.15327
"Laguna Chojñacota",4,,-17.05,-67.41667
"Laguna Chotudigua",6,,-11.96667,-68.83333
"Laguna Collapa",7,,-21.26667,-66.85
"Laguna Cololo",4,,-14.86667,-69.25
"Laguna Colorada",7,,-22.21983,-67.76711
"Laguna Concepción",8,,-14.3,-62.98333
"Laguna Coranto",7,,-22.19673,-66.93775
"Laguna Coruto",7,,-22.42746,-67.00906
"Laguna de Agosto",8,,-18.43333,-57.83333
"Laguna de Cañapa",7,,-21.50458,-68.01078
"Laguna de Chalviri",7,,-19.73333,-65.68333
"Laguna de Durazno",8,,-18.56667,-64.2
"Laguna de la Angostura",2,,-17.55,-66.05
"Laguna de la Calzada",4,,-15.98333,-68.53333
"Laguna de los Patos",8,,-16.5,-58.41667
"Laguna de los Vitiones",8,,-19.16667,-58.71667
"Laguna Devati",7,,-22.16667,-67.08333
"Laguna Domingo",3,,-12.83333,-65.18333
"Laguna Gaiba Mirim",8,,-17.76667,-57.81667
"Laguna Guapama",8,,-16.35,-60.98333
"Laguna Gusqui",1,,-20.8,-63.08333
"Laguna Hedionda",7,,-21.56844,-68.04738
"Laguna Hichucota",4,,-16.16667,-68.36667
"Laguna Huachi",3,,-14.18333,-63.5
"Laguna Huallatani",4,,-17.01667,-67.35
"Laguna Huaña Kkota",5,,-18.03333,-68.93333
"Laguna Huañacota",2,,-17.55,-66.15
"Laguna Ichucota",4,,-16.23333,-68.23333
"Laguna Inca-corral",7,,-21.63333,-68.1
"Laguna Kara",7,,-21.8999,-67.86141
"Laguna Khellu",4,,-14.94036,-69.21116
"Laguna La Bahía",8,,-14.42803,-61.07202
"Laguna La Peña",8,,-19.52795,-63.66638
"Laguna La Sarca",3,,-12.46667,-64.98333
"Laguna Labrahuani",4,,-16.13333,-68.4
"Laguna Las Abras",3,,-12.73333,-65.16667
"Laguna Llacho Kkota",4,,-15.12885,-69.1358
"Laguna Loa Airport",3,,-14.28383,-66.79199
"Laguna Loromayu",7,,-22.40996,-67.21233
"Laguna Los Coguipos",3,,-14.71667,-66.83333
"Laguna Mahama Coma",7,,-22.26634,-67.07713
"Laguna Milluni",4,,-16.33333,-68.15
"Laguna Morijón",7,,-22.0295,-67.07596
"Laguna Nube",4,,-14.89923,-69.19701
"Laguna Nuevo Mundo",3,,-15.82761,-64.27004
"Laguna Pancha",3,,-12.66667,-65.2
"Laguna Pastos Grandes",7,,-21.69562,-67.75553
"Laguna Puyu Puyu",4,,-14.97931,-69.15037
"Laguna Rogagua",3,,-13.96139,-66.96889
"Laguna Rogaguado",3,,-12.86667,-65.71667
"Laguna Sacabaya",5,,-18.65,-68.96667
"Laguna Sajama",5,,-18.03333,-68.95
"Laguna San Antonio",3,,-14.76667,-65.6
"Laguna San Francisco",4,,-15.94125,-68.53535
"Laguna San Ildefonso",7,,-19.6016,-65.7188
"Laguna San Jorge",3,,-15.81667,-63.85
"Laguna San Lorenzo",3,,-14.15788,-67.2377
"Laguna San Luis",3,,-13.75,-64
"Laguna Seca",1,,-20.58333,-63.35
"Laguna Sora Kkota",4,,-16.18333,-68.35
"Laguna Taypi Chaka",4,,-16.21667,-68.35
"Laguna Tiacota",4,,-17.05,-67.43333
"Laguna Tucunqui",7,,-22.12598,-66.78786
"Laguna Tuluma",7,,-21.28333,-66.45
"Laguna Verde",7,,-22.79517,-67.83766
"Laguna Victoria",3,,-13.96472,-63.61444
"Laguna Viracocha",7,,-22,-66.56667
"Laguna Zapaleri",7,,-22.73333,-67.18333
Lagunillas,8,,-18.71876,-63.62544
Lahuachaca,4,,-17.37692,-67.67488
Laja,4,,-16.53333,-68.38333
Lajma,5,,-17.89388,-67.67191
Larecaja,4,,-15.62931,-68.18903
