ciudad,idprovincia,codeid,latitude,longitude
Amora,19,,38.62961,-9.11557
"Anadia Municipality",2,,40.45106,-8.46246
"Angra do Heroísmo",23,,38.6539,-27.21839
"Angra do Heroísmo Municipality",23,,38.69526,-27.24913
Angústias,23,,38.52547,-28.63132
"Ansião Municipality",13,,39.93424,-8.42045
Apúlia,4,,41.48512,-8.76413
"Aquarium Lisbon",14,,38.76529,-9.09518
Aradas,2,,40.62084,-8.64195
Arazede,7,,40.28627,-8.64999
"Arcos de Valdevez",20,,41.84668,-8.41905
"Arcos de Valdevez Municipality",20,,41.87348,-8.42624
Arcozelo,17,,41.06187,-8.63192
Areeiro,14,,38.741,-9.138
Areosa,20,,41.71779,-8.85707
Arganil,7,,40.21826,-8.05403
"Arganil Municipality",7,,40.2353,-7.9811
Argoncilhe,2,,41.02541,-8.53885
"Armação de Pêra",9,,37.10256,-8.35695
"Armamar Municipality",22,,41.09718,-7.68553
Arouca,2,,40.93057,-8.24488
"Arouca Municipality",2,,40.92658,-8.27251
"Arraiolos Municipality",8,,38.76774,-7.95831
Arranhó,14,,38.95378,-9.13465
Arrentela,19,,38.625,-9.10151
Arrifana,2,,40.91565,-8.49657
"Arronches Municipality",16,,39.13823,-7.24963
"Arruda dos Vinhos Municipality",14,,38.97172,-9.08807
"Atouguia da Baleia",13,,39.33814,-9.3263
Avanca,2,,40.80771,-8.5722
"Aveiras de Cima",14,,39.13796,-8.89932
Aveiro,2,,40.72974,-8.4815
"Aveiro Municipality",2,,40.62398,-8.61628
Avelar,13,,39.92373,-8.3583
Aver-o-Mar,17,,41.40607,-8.77958
Aves,17,,41.37034,-8.4101
"Avis Municipality",16,,39.06448,-7.8956
Azambuja,14,,39.07029,-8.86822
"Azambuja Municipality",14,,39.14559,-8.89045
Azoia,14,,38.77586,-9.47664
Azores,23,,37.74058,-25.67282
Azueira,14,,39.00698,-9.28875
"Baguim do Monte",17,,41.19203,-8.54118
Baião,17,,41.16273,-8.0347
"Baião Municipality",17,,41.16384,-8.03581
"Bairro Alto",14,,38.7119,-9.14411
Baltar,17,,41.19272,-8.38768
Barcarena,14,,38.73245,-9.28
Barcelos,4,,41.53174,-8.61843
"Barcelos Municipality",4,,41.53183,-8.61233
"Barrancos Municipality",3,,38.15459,-7.07115
Barreiro,19,,38.66314,-9.0724
"Barreiro Municipality",19,,38.6376,-9.05168
"Base Naval de Lisboa",19,,38.66884,-9.14815
Batalha,13,,39.66025,-8.82475
"Batalha Municipality",13,,39.64784,-8.78108
Beira-Douro,22,,41,-7.66667
Beja,3,,38.01506,-7.86323
"Beja Airport",3,,38.0789,-7.9324
"Beja Municipality",3,,37.988,-7.87773
"Belém Tower",14,,38.69175,-9.2159
"Belmonte Municipality",6,,40.36181,-7.35157
Belver,5,,41.24696,-7.27594
"Benavente Municipality",18,,38.908,-8.76898
Bensafrim,9,,37.15583,-8.7352
Beringel,3,,38.05656,-7.98427
Biscoitos,23,,38.78333,-27.25
Boaventura,10,,32.81846,-16.97268
"Boavista dos Pinheiros",3,,37.58058,-8.66441
Boliqueime,9,,37.13718,-8.1582
Bombarral,13,,39.26723,-9.15795
"Bombarral Municipality",13,,39.28106,-9.17002
"Borba Municipality",8,,38.81412,-7.46721
"Boticas Municipality",21,,41.67585,-7.71604
Braga,4,,41.54821,-8.42545
"Braga Airport",4,,41.5871,-8.44514
"Braga Municipality",4,,41.55801,-8.42308
Bragança,5,,41.80582,-6.75719
"Braganca Airport",5,,41.8578,-6.70712
"Bragança Municipality",5,,41.75608,-6.75535
Bretanha,23,,37.9057,-25.78207
Buarcos,7,,40.16604,-8.8768
Bucelas,14,,38.90193,-9.11885
"Cabanas de Torres",14,,39.15581,-9.06588
"Cabanas de Viriato",22,,40.47662,-7.97445
"Cabeça Gorda",3,,37.92401,-7.7929
"Cabeceiras de Basto",4,,41.51431,-7.98942
"Cabeceiras de Basto Municipality",4,,41.52079,-7.97198
"Cabeço Gordo",23,,38.56667,-28.71667
"Cabo da Roca",14,,38.78097,-9.50051
"Cabo de São Vicente",9,,37.0225,-8.99704
Cacém,14,,38.76698,-9.29793
Cacia,2,,40.68435,-8.59755
Cacilhas,19,,38.68638,-9.14938
Cadafais,14,,39.00461,-9.00419
Cadaval,14,,39.24298,-9.10327
"Cadaval Municipality",14,,39.24621,-9.06738
"Caldas da Rainha",13,,39.40326,-9.13839
"Caldas da Rainha Municipality",13,,39.41226,-9.13617
"Caldas de Vizela",4,,41.38212,-8.3089
"Caldeira das Sete Cidades",23,,37.86795,-25.78072
Caldelas,4,,41.67101,-8.38148
Calheta,23,,38.60186,-28.01792
"Calheta Municipality",23,,38.59767,-27.91459
"Câmara de Lobos",10,,32.65043,-16.97718
"Câmara de Lobos Municipality",10,,32.68722,-16.98567
Camarate,14,,38.80358,-9.12809
Caminha,20,,41.87704,-8.83876
"Caminha Municipality",20,,41.84647,-8.80133
Campanhã,17,,41.15706,-8.57466
Campelos,14,,39.19678,-9.23519
"Campo Maior Municipality",16,,39.02935,-7.06479
Campolide,14,,38.72946,-9.16486
"Canas de Senhorim",22,,40.50012,-7.89874
Caneças,14,,38.81321,-9.22679
Canelas,17,,41.08333,-8.6
Caniçal,10,,32.73834,-16.73836
Canidelo,17,,41.12314,-8.64654
"Cantanhede Municipality",7,,40.36354,-8.60549
Caparica,19,,38.66179,-9.20032
"Cape Roca",14,,38.7816,-9.49702
"Cape St Mary",9,,36.95978,-7.89249
Caranguejeira,13,,39.74619,-8.7074
Carapinheira,7,,40.2062,-8.6481
Carnaxide,14,,38.72706,-9.24671
"Carrazeda de Ansiães Municipality",5,,41.23424,-7.31129
Carregado,14,,39.02362,-8.97692
"Carregal do Sal Municipality",22,,40.45007,-7.99819
Cartaxo,18,,39.16022,-8.78741
"Cartaxo Municipality",18,,39.15377,-8.81373
Cascais,14,,38.69681,-9.42147
"Cascais Municipality",14,,38.74333,-9.46382
"Castanheira de Pera Municipality",13,,40.03228,-8.18889
"Castanheira do Ribatejo",14,,38.99298,-8.97346
"Castelo Branco",6,,39.82219,-7.49087
"Castelo Branco Airport",6,,39.84477,-7.43991
"Castelo Branco Municipality",6,,39.88847,-7.51313
"Castelo de Paiva Municipality",2,,41.03353,-8.29822
"Castelo de Vide",16,,39.41624,-7.4568
"Castelo de Vide Municipality",16,,39.43336,-7.51465
"Castelões de Cepeda",17,,41.20265,-8.33516
"Castro Daire Municipality",22,,40.92279,-7.93878
"Castro Marim Municipality",9,,37.25865,-7.50732
"Castro Verde Municipality",3,,37.71193,-8.02416
Caxias,14,,38.70314,-9.27666
"Celorico da Beira",11,,40.61785,-7.38625
"Celorico de Basto Municipality",4,,41.40278,-8.03346
"Chamusca Municipality",18,,39.299,-8.39933
Charneca,14,,38.78351,-9.14348
"Charneca de Caparica",19,,38.62032,-9.19426
Chaves,21,,41.74019,-7.46879
"Chaves Airport",21,,41.72232,-7.46315
"Chaves Municipality",21,,41.73961,-7.4503
"Cinfães Municipality",22,,41.03986,-8.11218
Coimbra,7,,40.1925,-8.32963
"Coimbra Airport",7,,40.1572,-8.47
"Coimbra Municipality",7,,40.21026,-8.42683
Colares,14,,38.79921,-9.44691
Comporta,19,,38.38059,-8.78608
Conceição,23,,38.53333,-28.63333
Condeixa-a-Nova,7,,40.11283,-8.49804
"Condeixa-a-Nova Municipality",7,,40.10639,-8.49632
"Constância Municipality",18,,39.45718,-8.30368
Corroios,19,,38.64004,-9.1508
"Coruche Municipality",18,,38.9595,-8.52745
"Corvo Airport",23,,39.67144,-31.11623
"Corvo Island",23,,39.70184,-31.1053
"Costa da Caparica",19,,38.64134,-9.23221
"Costa Verde",17,,41.36083,-8.79318
Covilha,6,,40.28106,-7.50504
"Covilhã Municipality",6,,40.29227,-7.50366
"Crato Municipality",16,,39.28657,-7.64408
"Cuba Municipality",3,,38.21972,-7.92114
Cucujães,2,,40.87413,-8.50687
Darque,20,,41.68333,-8.76667
"Dock of the naval club",19,,38.52047,-8.8937
Douro,17,,41.14273,-8.66032
Eixo,2,,40.62758,-8.56922
"Elvas Municipality",16,,38.89868,-7.22426
Entroncamento,18,,39.46667,-8.46667
"Entroncamento Municipality",18,,39.46655,-8.47624
Ericeira,14,,38.96275,-9.41563
Ermesinde,17,,41.21653,-8.55318
"Ervedosa do Douro",22,,41.16626,-7.47305
Esmoriz,2,,40.95773,-8.62753
Espinho,4,,41.54802,-8.36195
"Espinho Municipality",2,,40.99901,-8.62506
"Esposende Municipality",4,,41.54516,-8.75754
"Estarreja Municipality",2,,40.75463,-8.57917
Estela,17,,41.44944,-8.75166
Estômbar,9,,37.14629,-8.48505
Estoril,14,,38.70571,-9.39773
"Estremoz Municipality",8,,38.84996,-7.60117
Évora,8,,38.58333,-7.83333
"Évora Airport",8,,38.53363,-7.88943
"Évora Municipality",8,,38.5665,-7.8946
"Fafe Municipality",4,,41.46837,-8.15863
"Faial Island",23,,38.57736,-28.69994
"Fajã de São João",23,,38.55,-27.86667
"Fajã do Ouvidor",23,,38.67601,-28.05331
"Fajã dos Vimes",23,,38.58333,-27.93333
Famalicão,13,,39.53642,-9.08308
Fânzeres,17,,41.16754,-8.52981
Faro,9,,37.02508,-7.92944
"Faro Airport",9,,37.01443,-7.96591
Fátima,18,,39.62071,-8.65237
Favaios,21,,41.26876,-7.50465
Feira,2,,40.92535,-8.54277
Felgueiras,17,,41.36806,-8.19396
"Felgueiras Municipality",17,,41.34774,-8.20808
"Fenais da Ajuda",23,,37.85128,-25.32406
Ferragudo,9,,37.12474,-8.51915
Ferreira,17,,41.26718,-8.34434
"Ferreira do Alentejo Municipality",3,,38.09918,-8.17137
"Ferreira do Zêzere Municipality",18,,39.72303,-8.31661
Ferreiras,9,,37.12926,-8.23759
Ferreiros,4,,41.35,-8.55
Fiães,2,,40.99446,-8.52537
"Figueira da Foz Municipality",7,,40.15825,-8.80609
"Figueira de Castelo Rodrigo Municipality",11,,40.87356,-6.96842
"Figueiró dos Vinhos Municipality",13,,39.90617,-8.27753
Flores,23,,39.44494,-31.20426
"Flores Airport",23,,39.45527,-31.13136
Fogo,23,,37.76667,-25.58333
Fontanelas,14,,38.84806,-9.43942
"Fonte Bastardo",23,,38.69201,-27.07942
"Fornos de Algodres Municipality",11,,40.64942,-7.49727
"Foz do Arelho",13,,39.43672,-9.21374
Frazão,17,,41.25866,-8.40014
Freamunde,17,,41.28835,-8.33533
"Freixo de Espada à Cinta Municipality",5,,41.09033,-6.80648
"Fronteira Municipality",16,,39.07179,-7.61052
Funchal,10,,32.66568,-16.92547
"Funchal Municipality",10,,32.67617,-16.91722
"Fundão Municipality",6,,40.12412,-7.49542
Furnas,23,,37.77567,-25.31035
Gafanha,2,,40.63621,-8.71338
Galegos,4,,41.56268,-8.57204
Gandra,17,,41.20116,-8.43376
"Gavião Municipality",16,,39.44462,-7.89532
Góis,7,,40.15735,-8.11007
"Góis Municipality",7,,40.12535,-8.0834
Golegã,18,,39.40474,-8.48625
"Golegã Municipality",18,,39.38683,-8.50591
Gondomar,17,,41.14454,-8.53223
"Gondomar Municipality",17,,41.12015,-8.49595
Gouveia,14,,38.83333,-9.43333
"Gouveia Municipality",11,,40.50829,-7.5905
Graciosa,23,,39.05412,-28.01188
"Graciosa Airport",23,,39.0922,-28.0298
Grândola,19,,38.17718,-8.56675
"Grândola Municipality",19,,38.18999,-8.61197
Grijó,17,,41.02836,-8.58017
Gualtar,4,,41.56502,-8.38549
Guarda,11,,40.53733,-7.26575
"Guarda Municipality",11,,40.5295,-7.24123
Gueifães,17,,41.21667,-8.6
Guia,9,,37.12959,-8.29963
Guimarães,4,,41.44443,-8.29619
"Guimarães Municipality",4,,41.44384,-8.28918
"Hieronymites Monastery",14,,38.69789,-9.2067
"Hispania Superior (Roman province)",4,,41.5467,-8.42707
Horta,23,,38.53737,-28.62615
"Horta Airport",23,,38.51989,-28.71587
"Horta Municipality",23,,38.57097,-28.6792
"Idanha-a-Nova Municipality",6,,39.92957,-7.2369
Ílhavo,2,,40.60188,-8.67021
"Ílhavo Municipality",2,,40.6117,-8.72
"Ilhéu da Praia",23,,39.05698,-27.95531
"Ilhéus das Cabras",23,,38.63121,-27.14597
"Ilhéus das Formigas",23,,37.26667,-24.78333
"Jardim do Principe Real",14,,38.71631,-9.14895
Joane,4,,41.43906,-8.40846
Juromenha,8,,38.74038,-7.23957
Lagens,23,,39.37744,-31.17847
Lago,4,,41.62148,-8.41258
Lagoa,23,,37.74486,-25.57184
"Lagoa Azul",23,,37.86744,-25.78132
"Lagoa de São Brás",23,,37.78333,-25.41667
"Lagoa do Cavalo",23,,37.81667,-25.73333
"Lagoa do Negro",23,,38.73333,-27.26667
"Lagoa Municipality",23,,37.74821,-25.54028
"Lagoa Rasa",23,,37.85,-25.78333
"Lagoa Rasa Segunda",23,,37.81667,-25.75
"Lagoon of the Seven Cities",23,,37.85547,-25.78714
Lagos,9,,37.10202,-8.67422
"Lagos Municipality",9,,37.09567,-8.67661
Lajes,23,,38.39529,-28.2522
"Lajes das Flores Municipality",23,,39.41619,-31.21725
"Lajes do Pico Municipality",23,,38.42797,-28.17402
"Lake of Fire",23,,37.762,-25.47364
Lamego,22,,41.09741,-7.80991
"Lamego Municipality",22,,41.10229,-7.81025
"Landscape of the Pico Island Vineyard Culture",23,,38.51446,-28.53707
Lavos,7,,40.09363,-8.82826
Lavradio,19,,38.66808,-9.05204
"Leça da Palmeira",17,,41.191,-8.70027
"Leça do Bailio",17,,41.21201,-8.63422
Leiria,13,,39.7205,-8.81403
"Leiria Municipality",13,,39.74644,-8.80623
Lever,17,,41.06681,-8.47575
"Linda a Velha",14,,38.71446,-9.2422
Linhó,14,,38.76603,-9.38289
Lisbon,14,,38.72635,-9.14843
"Lisbon Airport",14,,38.78131,-9.13592
"Lisbon Cascais-Tejo Airport",14,,38.7225,-9.35424
"Lisbon metropolitan area",14,,38.74724,-9.24526
Livramento,23,,37.76407,-25.60733
Lordelo,17,,41.23451,-8.40297
"Lordelo do Ouro",17,,41.15059,-8.64845
Loriga,11,,40.32513,-7.68952
Loulé,9,,37.13772,-8.01968
"Loulé Municipality",9,,37.14399,-8.02345
Loures,14,,38.83091,-9.16845
"Loures Municipality",14,,38.83024,-9.13343
Louriçal,13,,40.0039,-8.73736
Lourinhã,14,,39.24166,-9.31254
"Lourinhã Municipality",14,,39.24745,-9.31194
Lourosa,2,,40.9842,-8.55142
Lousã,7,,40.11673,-8.24921
"Lousã Municipality",7,,40.14087,-8.2405
"Lousada Municipality",17,,41.28355,-8.27437
Lousal,19,,38.04478,-8.42404
Lumiar,14,,38.77478,-9.15601
"Mação Municipality",18,,39.59331,-7.99772
"Macedo de Cavaleiros Municipality",5,,41.55132,-6.93355
Maceira,13,,39.68853,-8.89423
Machico,10,,32.7162,-16.76758
"Machico Municipality",10,,32.74472,-16.70772
"Macieira de Rates",4,,41.44092,-8.63426
Madalena,23,,38.53642,-28.5266
"Madalena Municipality",23,,38.53559,-28.52343
Madeira,10,,32.65871,-16.92183
"Madeira Airport",10,,32.69778,-16.77444
Mafra,14,,38.93793,-9.32756
"Mafra Municipality",14,,38.94107,-9.32636
Maia,17,,41.24254,-8.60257
"Malmerendo Point",23,,38.73593,-27.04367
Malveira,14,,38.93213,-9.25779
Manadas,23,,38.63333,-28.1
Mangualde,22,,40.60425,-7.76115
"Mangualde Municipality",22,,40.5956,-7.71727
"Manta Rota",9,,37.16849,-7.51804
"Manteigas Municipality",11,,40.40631,-7.50074
Marão,21,,41.24847,-7.88682
"Marco de Canaveses",17,,41.18389,-8.14864
"Marco de Canaveses Municipality",17,,41.15545,-8.16954
"Marinha Grande",13,,39.74769,-8.93228
"Marinha Grande Municipality",13,,39.77681,-8.95005
Martinchel,18,,39.53622,-8.3118
Marvão,16,,39.39377,-7.37663
"Marvão Municipality",16,,39.40516,-7.35854
Marvila,14,,38.73981,-9.10165
Massamá,14,,38.75279,-9.2811
Matosinhos,17,,41.20766,-8.66743
"Matosinhos Municipality",17,,41.18207,-8.68908
Matriz,23,,38.53333,-28.63333
"Mealhada Municipality",2,,40.36273,-8.44781
"Mêda Municipality",11,,40.93238,-7.26495
Melgaço,20,,42.11337,-8.26016
"Melgaço Municipality",20,,42.08067,-8.24844
Melres,17,,41.06989,-8.40091
"Mem Martins",14,,38.79443,-9.34284
Mértola,3,,37.64304,-7.6611
"Mértola Municipality",3,,37.65918,-7.66434
"Mesão Frio Municipality",21,,41.1619,-7.87284
"Mexilhoeira Grande",9,,37.15858,-8.61487
Milharado,14,,38.94732,-9.19914
"Milheirós de Poiares",2,,40.92163,-8.46788
"Minas de São Domingos",3,,37.67322,-7.49765
Minde,18,,39.51631,-8.68799
Mindelo,17,,41.31527,-8.72124
Mira,13,,39.54315,-8.71505
"Mira Municipality",7,,40.44559,-8.73849
Miramar,17,,41.06775,-8.65045
"Miranda do Corvo",7,,40.09318,-8.33261
"Miranda do Corvo Municipality",7,,40.1091,-8.32678
"Miranda do Douro",5,,41.49692,-6.27308
"Miranda do Douro Municipality",5,,41.51902,-6.35449
Mirandela,5,,41.48739,-7.18695
"Mirandela Municipality",5,,41.50098,-7.19185
"Mire de Tibães",4,,41.55602,-8.47902
Moçarria,18,,39.28221,-8.77574
Mogadouro,5,,41.34034,-6.71187
"Mogadouro Municipality",5,,41.34193,-6.71934
"Moimenta da Beira",22,,40.98383,-7.61765
"Moimenta da Beira Municipality",22,,40.97134,-7.62959
"Moita Municipality",19,,38.65854,-9.0104
Monção,20,,42.07892,-8.48076
"Monção Municipality",20,,42.07257,-8.48488
Moncarapacho,9,,37.0836,-7.78763
"Monchique Municipality",9,,37.31664,-8.5834
"Mondim de Basto Municipality",21,,41.41347,-7.95479
Monforte,16,,39.05318,-7.43689
"Monforte Municipality",16,,39.0496,-7.44428
Monsanto,18,,39.46203,-8.7118
Monsaraz,8,,38.44334,-7.38006
"Montalegre Municipality",21,,41.8318,-7.78999
"Monte Brasil",23,,38.64668,-27.22626
"Monte da Pedra",16,,39.36413,-7.75064
"Monte Gordo",9,,37.18192,-7.45225
"Monte Real",13,,39.8521,-8.86349
"Monte Real Air Base",13,,39.83111,-8.88722
"Montemor-o-Novo Municipality",8,,38.64795,-8.21289
Montemor-o-Velho,7,,40.17287,-8.68616
"Montemor-o-Velho Municipality",7,,40.19385,-8.66696
Montijo,19,,38.70675,-8.97388
"Montijo Air Base",19,,38.70389,-9.03583
"Montijo Municipality",19,,38.7299,-8.69364
"Mora Municipality",8,,38.92174,-8.09972
Moreira,17,,41.24756,-8.64788
"Moreira de Conegos",4,,41.3868,-8.3394
"Mortágua Municipality",22,,40.39434,-8.25811
"Mount Pico",23,,38.4686,-28.39919
Moura,3,,38.1401,-7.44856
"Moura Municipality",3,,38.13148,-7.29677
"Mourão Municipality",8,,38.29778,-7.2223
"Murça Municipality",21,,41.41825,-7.45121
"Murtosa Municipality",2,,40.74301,-8.64023
Nadadouro,13,,39.41927,-9.19091
Nadrupe,14,,39.23803,-9.28238
Nazaré,13,,39.60289,-9.06836
"Nazaré Municipality",13,,39.59965,-9.07162
"Nelas Municipality",22,,40.52946,-7.88259
Nisa,16,,39.51499,-7.64908
"Nisa Municipality",16,,39.51828,-7.67496
Nodeirinho,13,,39.93011,-8.23594
"Nogueira da Regedoura",2,,41.0053,-8.59195
"Nordeste Municipality",23,,37.82721,-25.22863
"Norte Grande",23,,38.66667,-28.06667
"Nossa Senhora do Monte",10,,32.66667,-16.9
Óbidos,13,,39.36055,-9.1567
"Óbidos Municipality",13,,39.36194,-9.15714
Odeleite,9,,37.33372,-7.48728
Odelouca,9,,37.20933,-8.49793
Odemira,3,,37.59798,-8.63972
Odivelas,14,,38.79269,-9.1838
"Odivelas Municipality",14,,38.79705,-9.19108
Oeiras,14,,38.69105,-9.31085
"Oeiras Municipality",14,,38.71371,-9.26832
Oiã,2,,40.54264,-8.53856
"Oleiros Municipality",6,,39.94948,-7.88592
Olhalvo,14,,39.09893,-9.06545
Olhão,9,,37.0286,-7.8411
"Olhão Municipality",9,,37.04509,-7.81032
"Olho Marinho",13,,39.32791,-9.23179
"Olhos de Água",9,,37.09024,-8.19168
Olivais,14,,38.76994,-9.10674
Olival,14,,38.77079,-9.25015
"Oliveira de Azeméis",2,,40.84101,-8.47555
"Oliveira de Azeméis Municipality",2,,40.85078,-8.46945
"Oliveira de Frades Municipality",22,,40.74639,-8.1752
"Oliveira do Bairro Municipality",2,,40.50977,-8.56374
"Oliveira do Hospital",7,,40.3618,-7.86014
"Oliveira do Hospital Municipality",7,,40.35522,-7.86481
Ota,14,,39.11199,-8.99105
Ourém,18,,39.64167,-8.5919
"Ourém Municipality",18,,39.66179,-8.57895
"Ourique Municipality",3,,37.69156,-8.31031
Ovar,2,,40.85862,-8.62513
"Ovar Airport",2,,40.91583,-8.64583
"Ovar Municipality",2,,40.89422,-8.61226
"Paço de Arcos",14,,38.69569,-9.29143
"Paços de Brandão",2,,40.97541,-8.5835
"Paços de Ferreira",17,,41.27657,-8.37617
"Paços de Ferreira Municipality",17,,41.28964,-8.37584
Paderne,9,,37.17935,-8.2015
Palmeira,4,,41.5909,-8.42754
Palmela,19,,38.56902,-8.90126
"Palmela Municipality",19,,38.58423,-8.89996
Pampilhosa,2,,40.3358,-8.42738
"Pampilhosa da Serra",7,,40.0462,-7.95182
"Pampilhosa da Serra Municipality",7,,40.07997,-7.90994
Paranhos,17,,41.17289,-8.59931
Parchal,9,,37.13827,-8.51703
Parede,14,,38.69282,-9.35412
"Paredes de Coura Municipality",20,,41.90995,-8.57034
"Paredes Municipality",17,,41.20501,-8.37506
"Park Eduardo VII",14,,38.7283,-9.16963
"Parque natural de Sintra-Cascais",14,,38.79408,-9.43076
Pataias,13,,39.66978,-8.9958
Pechão,9,,37.05888,-7.87248
Pederneira,13,,39.59878,-9.06297
"Pedras Rubras",17,,41.24356,-8.66726
"Pedro Miguel",23,,38.57479,-28.6184
"Pedrógão Grande",13,,39.91835,-8.1459
"Pedrógão Grande Municipality",13,,39.92682,-8.20093
Pedroso,17,,41.41103,-8.74897
Pedrouços,17,,41.1888,-8.58624
Pego,18,,39.46146,-8.14955
"Penacova Municipality",7,,40.29999,-8.24784
Penafiel,17,,41.20835,-8.28285
"Penafiel Municipality",17,,41.20931,-8.26996
"Penalva do Castelo Municipality",22,,40.66791,-7.66015
"Penamacor Municipality",6,,40.15495,-7.17149
"Penedono Municipality",22,,40.993,-7.39401
Penela,7,,40.03333,-8.38333
"Penela Municipality",7,,40.01224,-8.38194
Peniche,13,,39.3558,-9.38112
"Peniche Municipality",13,,39.36166,-9.36869
Pereiro,9,,37.44853,-7.59629
"Pero Pinheiro",14,,38.85783,-9.32352
Perozinho,17,,41.06513,-8.58531
"Peso da Régua Municipality",21,,41.16318,-7.78901
"Pessegueiro Island",19,,37.83344,-8.79727
"Pico Airport",23,,38.55434,-28.44075
"Pico Alto",23,,36.98322,-25.09079
"Pico da Vara",23,,37.80989,-25.21053
"Pico do Arieiro",10,,32.71667,-16.93333
"Pico Island",23,,38.47644,-28.35091
"Pico Ruivo",10,,32.7587,-16.94229
Piedade,19,,38.67005,-9.15852
"Pinhal Novo",19,,38.63106,-8.91376
"Pinhel Municipality",11,,40.74242,-7.12659
Piquinho,23,,38.46958,-28.39974
Poceirão,18,,38.83095,-8.79365
Pocinho,9,,37.19236,-7.54188
Pombal,13,,39.91674,-8.62847
"Pombal Municipality",13,,39.90735,-8.66949
"Pombaline Lower Town",14,,38.7114,-9.13722
"Ponta da Salvagem",23,,38.8,-27.2
"Ponta da Terra",23,,38.75553,-28.31702
"Ponta Delgada",23,,37.7423,-25.67093
"Ponta Delgada-João Paulo II Airport",23,,37.74118,-25.69787
"Ponta do Sol",10,,32.6798,-17.1
"Ponta do Sol Municipality",10,,32.70856,-17.10373
"Ponta do Tristão",10,,32.86667,-17.2
"Ponta dos Capelinhos",23,,38.6,-28.83333
"Ponte da Barca",20,,41.80451,-8.41554
"Ponte da Barca Municipality",20,,41.80669,-8.31014
"Ponte de Lima",20,,41.76719,-8.58393
"Ponte de Lima Municipality",20,,41.74682,-8.57637
"Ponte de Sôr",16,,39.24964,-8.01009
"Ponte de Sor Municipality",16,,39.21441,-8.0542
Pontével,18,,39.14945,-8.8388
Pontinha,14,,38.76771,-9.19935
"Port of Póvoa de Varzim",17,,41.37528,-8.76561
