ciudad,idprovincia,codeid,latitude,longitude
"Corregimiento El Roble",3,,8.16667,-80.61667
"Corregimiento El Tejar",2,,8.43333,-82.55
"Corregimiento El Toro",6,,7.76667,-80.86667
"Corregimiento El Valle",3,,8.6,-80.11667
"Corregimiento Emplanada de Chorcha",12,,8.60731,-82.13727
"Corregimiento Escobal",4,,9.11667,-80.01667
"Corregimiento Espino Amarillo",7,,7.68333,-80.45
"Corregimiento Feuillet",13,,8.84137,-79.86826
"Corregimiento Flores",7,,7.53333,-80.46667
Cristóbal,4,,9.35222,-79.90444
Cuango,4,,9.56872,-79.31065
Cuchiro,13,,9.06,-79.94611
"Cuenca Salud",4,,9.17833,-79.79389
"Cuesta de Piedra",2,,8.67697,-82.62508
"Cuipo Point",4,,9.08333,-80.05
Curundú,8,,8.97092,-79.54612
David,2,,8.42729,-82.43085
"David Airport",2,,8.391,-82.43499
"David District",2,,8.4,-82.4
Diáfara,10,,7.77036,-81.07703
Divalá,2,,8.41289,-82.71367
"Dolega District",2,,8.56667,-82.41407
"Donoso District",4,,9.01999,-80.42967
"Dos Ríos Arriba",2,,8.55166,-82.39811
"El Aguacate",2,,8.62707,-82.54411
"El Alto",10,,8.51178,-81.0364
"El Bajo Perico",13,,8.43817,-80.05514
"El Barnizal",10,,8.24627,-80.93969
"El Barrero",10,,8.11176,-81.36904
"El Barrerón",10,,8.11719,-81.35639
"El Barrito",10,,7.95897,-80.94822
"El Bebedero",7,,7.41414,-80.4574
"El Bolsico",10,,8.12241,-81.15064
"El Borrero de La Rita",10,,8.00971,-81.39374
"El Cacaito",7,,7.54332,-80.35124
"El Cacao",10,,7.34481,-80.86864
"El Caimito",7,,7.47093,-80.22154
"El Calabacito",6,,7.72053,-80.59716
"El Calabazo",3,,8.57277,-80.33271
"El Calvario",13,,8.58333,-79.96667
"El Cañafístulo",7,,7.62097,-80.23161
"El Caño",3,,8.40784,-80.51722
"El Canónico",13,,8.9,-79.66667
"El Capacho",6,,7.97213,-80.57138
"El Capurí",6,,7.72598,-80.64352
"El Caraño Número Uno",13,,8.93167,-80.02105
"El Carate",7,,7.73198,-80.2954
"El Castillo",7,,7.75,-80.45
"El Cedro",6,,7.68744,-80.65817
"El Cerro",7,,7.65846,-80.42342
"El Cervante",10,,8.26175,-80.77065
"El Chirú",3,,8.40307,-80.18991
"El Chorrillo",8,,8.94964,-79.54715
"El Chumicón",10,,8.0345,-81.32152
"El Chungal",1,,9.12094,-82.28857
"El Ciruelito de Nuestro Amo",10,,7.99056,-80.92977
"El Cocal",7,,7.73848,-80.27892
"El Cocla",10,,8.32179,-80.91809
"El Coco",3,,8.39595,-80.35449
"El Común",7,,7.7,-80.55
"El Congal",10,,8.03482,-81.29878
"El Copé",13,,8.87326,-79.72873
"El Coral",10,,8.25202,-80.83932
"El Corozal",7,,7.75483,-80.47824
"El Corozo",3,,8.31969,-80.4878
"El Cortezo",10,,8.24649,-81.05081
"El Cortezo Abajo",7,,7.44187,-80.62141
"El Corzo",3,,8.38333,-80.56667
"El Cristo",3,,8.2535,-80.62035
"El Cuaicito",10,,8.46771,-81.10907
"El Ejido",7,,7.91724,-80.382
"El Empalme",1,,9.41468,-82.52244
"El Espinal",7,,7.86669,-80.32195
"El Espino",3,,8.34498,-80.23541
"El Espino de Santa Rosa",10,,8.09286,-80.8238
"El Faldar",3,,8.77225,-80.61506
"El Flor",10,,8.29849,-81.38349
"El Flor Número Uno",10,,7.67286,-81.27783
"El Garrapato",10,,8.061,-80.86775
"El Gato",6,,8.05076,-80.64135
"El Gavilán del Panamaito",10,,8.06036,-81.23028
"El Giral",4,,9.24509,-79.69266
"El Guabito",10,,8.48047,-81.31689
"El Guabo",10,,7.85,-81.01667
"El Guanábano",6,,8.03707,-80.52483
"El Guásimo",7,,7.80936,-80.52698
"El Guayabal",7,,7.89629,-80.50987
"El Guayabito",3,,8.38343,-80.63017
"El Guayabo",7,,7.45,-80.56667
"El Harino",3,,8.61413,-80.55821
"El Harquín",10,,8.32155,-80.76591
"El Hatillo",3,,8.57805,-80.37978
"El Hato",10,,8.12077,-81.40035
"El Higo",13,,8.45034,-80.03671
"El Higuito",10,,8.36462,-81.32597
"El Iguano",4,,9.11667,-80.06667
"El Jagüito",3,,8.40707,-80.31847
"El Jatillo",7,,7.70974,-80.39893
"El Jobo",3,,8.39938,-80.30481
"El Jobo de Los Gutiérrez",7,,7.79752,-80.36755
"El Limón",6,,8.05889,-80.77205
"El Limoncito",7,,7.55324,-80.17245
"El Llano",8,,9.21713,-78.97689
"El Macanito",3,,8.56204,-80.11836
"El Macano",3,,8.55828,-80.11799
"El Manantial",7,,7.78394,-80.24247
"El Mañón",7,,7.57297,-80.22265
"El Marañón",10,,8.03645,-81.21473
"El María",10,,8.24803,-81.43167
"El Muñoz",7,,7.67623,-80.32063
"El Nancito",2,,8.24124,-81.73207
"El Ñumí",6,,7.68668,-80.8509
"El Pajal",10,,8.20357,-81.41627
"El Pajoso",2,,8.40521,-82.05809
"El Palmar",3,,8.57694,-80.673
"El Pantano",10,,8.5347,-81.06936
"El Papayo",4,,8.98036,-80.22382
"El Paulino",10,,8.22935,-81.35518
"El Pavón",2,,8.41538,-82.06354
"El Pedregoso",7,,7.69468,-80.32708
"El Perú",2,,8.09918,-81.6811
"El Picacho",7,,7.63823,-80.36954
"El Pilón",7,,7.42412,-80.66831
"El Piral",3,,8.52607,-80.55694
"El Pital",7,,7.46822,-80.3615
"El Plan",4,,9.18,-80.19694
"El Platano",4,,9.13333,-80.05
"El Pocho",3,,8.36667,-80.48333
"El Polanco",13,,8.78573,-79.82836
"El Porvenir",9,,9.55302,-79.00715
"El Porvenir Airport",9,,9.55879,-78.94754
"El Potrero",10,,8.38498,-80.80074
"El Prado",10,,8.21649,-81.48882
"El Progreso",8,,9.25737,-79.11488
"El Puerto",10,,7.35685,-80.8936
"El Quindio",13,,8.58329,-79.78275
"El Quira",6,,7.85437,-80.62416
"El Quiteño",2,,8.46974,-82.39365
"El Ratón",6,,8,-80.5
"El Real de Santa María",5,,8.108,-77.734
"El Retiro",3,,8.47725,-80.15732
"El Rincón",10,,8.18437,-81.43156
"El Rincón de San Pablo",10,,8.1733,-81.25825
"El Roble",3,,8.16883,-80.66022
"El Rodeo",10,,8.17053,-81.09288
"El Rompío",13,,8.55966,-79.84291
"El Rosario",3,,8.41055,-80.64116
"El Rozo",5,,8.65649,-78.16143
"El Saíno",13,,8.9368,-79.90461
"El Salado",2,,8.6134,-82.33087
"El Salero",6,,7.79077,-80.80021
"El Salitre Número Dos",10,,8.32328,-80.89629
"El Salto",6,,7.90583,-80.7257
"El Santo",2,,8.56667,-82.68333
"El Sesteadero",7,,7.746,-80.25079
"El Silencio",3,,8.88012,-80.19122
"El Sucio",6,,8.05043,-80.53457
"El Tejar",2,,8.43186,-82.56908
"El Toro",6,,7.75338,-80.86918
"El Uvito",10,,8.12017,-80.98392
"El Valle de la Unión",4,,9.23804,-79.65955
Elaina,6,,7.86577,-80.73744
Emberá-Wounaan,11,,8.15236,-77.52502
"Empire Known Distance Range",8,,9.06667,-79.66667
"Enrique Adolfo Jiménez Airport",4,,9.35617,-79.86734
Entradero,3,,8.56674,-80.21255
"Entradero de Ángulo",6,,7.85,-80.85
Escobal,4,,9.14758,-79.9638
Escucha,4,,9.55,-79.66667
Espave,4,,9.08333,-80.11667
Espaveito,7,,7.52351,-80.64393
"Espino de Santa Rosa",10,,8.09482,-80.81976
"Estero de San José",3,,8.22059,-80.61265
Farallón,3,,8.35658,-80.13723
Filipinas,13,,8.75708,-79.93941
"Filo Cubales",10,,7.2729,-80.84461
"Filo de Corriente Grande",1,,9.13823,-82.32492
"Finca Blanco",2,,8.38263,-82.87405
"Finca Cincuenta y Uno",1,,9.49385,-82.58626
"Finca Corredor",2,,8.34568,-82.87399
"Finca Cuatro",1,,9.40321,-82.50297
"Fish Creek",1,,8.99803,-82.23147
"Florida Arriba",13,,8.82144,-79.97782
"Fort Kobbe",8,,8.91708,-79.58432
"Fort Sherman",4,,9.36468,-79.95983
Foster,3,,8.38193,-80.12412
"Fuerte Amador",8,,8.93945,-79.54911
"Fuerte de Setegantí",5,,8.33713,-78.09444
Gamboa,4,,9.11697,-79.70105
Garachiné,5,,8.06684,-78.36436
"Garachiné Airport",5,,8.06509,-78.36702
Gariché,2,,8.48333,-82.78333
Garnadera,10,,8.0983,-81.48318
Gatún,4,,9.2891,-79.76799
Gómez,2,,8.56485,-82.74019
Gorbiski,9,,9.54803,-78.96407
Guabal,12,,8.42403,-81.94064
Guabito,1,,9.49437,-82.61152
"Guabo Arriba",2,,8.54955,-82.25767
Guaca,2,,8.54395,-82.488
Guadalupe,13,,8.86064,-79.81184
Gualaca,2,,8.53006,-82.29971
"Gualaca District",2,,8.59982,-82.24321
Guanábano,2,,8.23841,-82.90344
Guararé,7,,7.8198,-80.2809
"Guararé District",7,,7.77021,-80.37515
Guineales,2,,8.32,-82.01346
"Guna Yala",9,,9.25,-78.25
"Hato La Virgen",3,,8.56777,-80.45572
"Herrera Province",6,,7.83333,-80.75
Icantí,8,,9.21444,-78.68333
Icodup,9,,9.49077,-78.94161
Ipetí,8,,8.96991,-78.51469
"Isla Advent",4,,9.31389,-79.84472
"Isla Anito Agustín",4,,9.03086,-80.06297
"Isla Bastimentos",1,,9.3,-82.13333
"Isla Boca Brava",2,,8.21217,-82.27771
"Isla Boca de Culebra",4,,9.55883,-79.21574
"Isla Cayo Agua",1,,9.15,-82.03564
"Isla Cedro",5,,8.34174,-78.21575
"Isla Coco",9,,9.47231,-78.58414
"Isla Cocolí",13,,8.86479,-79.59405
"Isla Cocotillo",8,,8.81061,-78.76128
"Isla Colón",1,,9.39635,-82.27371
"Isla Covovi",4,,9.39361,-79.84833
"Isla Cuili",4,,9.60378,-79.46394
"Isla de Coiba",10,,7.46614,-81.78838
"Isla del Rey",8,,8.39221,-78.90748
"Isla Dos Burros",13,,9.10633,-79.78962
"Isla Dos Cholos",4,,9.21694,-79.82917
"Isla Dup Asunikad",9,,9.48035,-78.85025
"Isla Dupak",9,,9.00445,-77.75325
"Isla El Encanto",5,,8.43209,-78.15981
"Isla Engronal",4,,9.30418,-79.86264
"Isla Ensenada",13,,8.70001,-79.74287
"Isla Escudo de Veraguas",12,,9.09681,-81.55794
"Isla Farallón del Chirú",3,,8.35375,-80.11085
"Isla Frailes del Norte",7,,7.37162,-80.15427
"Isla Frailes del Sur",7,,7.33793,-80.14012
"Isla Galeta",4,,9.40083,-79.86972
"Isla Gardi Yandup",9,,9.475,-78.9625
"Isla German Soldier Cay",1,,9.24134,-82.15508
"Isla Gibraleón",8,,8.51702,-79.04474
"Isla Gobernadora",10,,7.56337,-81.20693
"Isla Grande",4,,9.63377,-79.5626
"Isla Guapa",4,,9.39389,-79.85111
"Isla Icacos",9,,9.56927,-78.82391
"Isla Iguana",7,,7.62799,-79.99815
"Isla Los Higueros",2,,8.29737,-82.40357
"Isla Otoque",8,,8.60292,-79.6017
"Isla Palenque",2,,8.17853,-82.25516
"Isla Pedro González",8,,8.40173,-79.10551
"Isla Popa",1,,9.17932,-82.12468
"Isla Puyadas",9,,9.47468,-78.51577
"Isla San Telmo",8,,8.27628,-78.84506
"Isla Solarte",1,,9.31251,-82.18863
"Isla Taborcillo",13,,8.67315,-79.74176
"Isla Tigre",9,,9.43177,-78.52139
"Isla Tres Perros",4,,9.03667,-79.95583
"Isla Trinidad Chiquita",4,,9.19083,-79.93167
"Isla Yantupu",9,,9.12724,-77.92936
"Islas de las Dos Hermanas",4,,9.59576,-79.66573
"Islas Duarte",4,,9.58333,-79.66667
"Islas Secas",2,,7.97615,-82.04384
"Islas Tres Hermanas",10,,7.70753,-81.0695
"Isleta de Esteban",8,,8.6885,-78.60389
"Isletilla de Don Bernardo",8,,8.39987,-79.07907
Jaqué,5,,7.51826,-78.16343
"Jaqué Airport",5,,7.51778,-78.1572
"Jarman Field",13,,8.9,-79.58333
Jesucito,5,,8.00815,-78.25524
"Jirondai District",12,,8.83821,-82.12647
"Juan Díaz",3,,8.4624,-80.2828
"Kankintú District",12,,8.89503,-81.8575
"Kusapín District",12,,9.17119,-81.89621
"La Algina",13,,8.58094,-79.81479
"La Arenosa",4,,8.9825,-80.13611
"La Boca de Uracillo",3,,8.96676,-80.17562
"La Bonga",13,,8.91735,-80.09491
"La Cabima",8,,9.118,-79.53324
"La Chorrera",13,,8.88028,-79.78333
"La Chorrera District",13,,8.96182,-79.86971
"La Colorada",6,,8.00564,-80.53028
"La Concepción",2,,8.51667,-82.62393
"La Corredora",2,,8.33647,-82.41765
"La Enea",7,,7.83227,-80.27314
"La Enea de Mensabé",7,,7.76662,-80.19086
"La Espigadilla",7,,7.88778,-80.38893
"La Fé",7,,7.47358,-80.1704
"La Fila del Caisán",2,,8.78884,-82.70583
"La Floral",6,,8.05213,-80.86509
"La Florida",13,,8.8461,-80.00059
"La Loma",3,,8.1664,-80.63617
"La Mesa",10,,8.14947,-81.18427
"La Mesa District",10,,8.18161,-81.21744
"La Mitra",13,,8.84261,-79.78445
"La Montañuela",10,,8.32327,-80.99113
"La Pacora",10,,7.92838,-81.37041
"La Palma",5,,8.40608,-78.13964
"La Peña",10,,8.13413,-81.02821
"La Pinta",12,,8.32999,-81.78223
"La Pintada",3,,8.59616,-80.44693
"La Pintada District",3,,8.69436,-80.54077
"La Quebrada",5,,8.48333,-78.16667
"La Sabaneta",7,,7.62658,-80.5168
"La Sabaneta del Pontón",7,,7.72336,-80.47865
"La Soledad",10,,8.15839,-81.48254
"La Tetilla",10,,8.25137,-80.87949
"La Tiza",7,,7.75284,-80.28837
"La Trinchera",10,,7.7997,-81.2775
"La Tronosa",7,,7.43609,-80.58698
"La Zahina",7,,7.43886,-80.2252
"La Zorra",10,,8.01568,-81.39536
"Lago El Flor",10,,8.41517,-80.85413
"Lago La Cuenca",4,,9.27306,-79.9325
"Laguna Agua Negra",12,,8.90918,-81.68215
"Laguna de Damani",12,,8.93633,-81.70869
"Laguna de Matusagratí",5,,8.33333,-77.93333
"Laguna Duri",12,,8.87882,-81.68283
"Laguna Jugli",12,,8.94133,-81.73216
"Laguna La Yeguada",10,,8.45635,-80.8557
